50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.208445,,,,,,,,,,,,,,b68cb079-347c-4e1a-91b2-de182e864c00,266,,"[112.0, 43.9]",3890407,4,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,11,Bayern Munich,169,['5034c88d-b6ac-42b7-87fb-9540cc4f934a'],45,,Left Foot,"[115.5, 42.8, 1.7]",,"[{'location': [110.6, 46.1], 'player': {'id': 13126, 'name': 'Miiko Martín Albornoz Inola'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.8, 38.5], 'player': {'id': 400614, 'name': 'Christian Schulz'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [116.2, 42.7], 'player': {'id': 8947, 'name': 'Ron-Robert Zieler'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.4, 62.5], 'player': {'id': 8209, 'name': 'Márcio Rafael Ferreira de Souza'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [110.3, 30.8], 'player': {'id': 5668, 'name': 'Robert Lewandowski'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [112.8, 36.2], 'player': {'id': 5562, 'name': 'Thomas Müller'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",c104e2b9-7b75-40bb-b828-4a0bd8e959d7,True,Saved,,0.26097935,Volley,Open Play,,,,Bayern Munich,169,00:04:45.426,Shot,
,,,,,,,,,,,,,,,,0.491536,,,,,,,,,,,,,,395cf38f-072d-4ab5-9f2a-d77715c2ee48,322,,"[111.8, 36.9]",3890407,7,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leon Andreasen,400613.0,Center Attacking Midfield,17,Hannover 96,178,['7bc5b429-cd9a-449b-a936-170956c3674a'],9,,Head,"[118.9, 37.6, 2.2]",,"[{'location': [119.4, 38.3], 'player': {'id': 5570, 'name': 'Manuel Neuer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.9, 42.3], 'player': {'id': 9406, 'name': 'Holger Badstuber'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.8, 23.7], 'player': {'id': 5208, 'name': 'Thiago Alcântara do Nascimento'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [111.7, 38.2], 'player': {'id': 5578, 'name': 'Jérôme Boateng'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [111.5, 34.4], 'player': {'id': 20133, 'name': 'Xabier Alonso Olano'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [104.8, 22.5], 'player': {'id': 8209, 'name': 'Márcio Rafael Ferreira de Souza'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [101.4, 13.1], 'player': {'id': 9399, 'name': 'Javier Martínez Aginaga'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.7, 41.9], 'player': {'id': 8543, 'name': 'Manuel Schmiedebach'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [110.9, 37.9], 'player': {'id': 8541, 'name': 'Kenan Karaman'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [109.4, 36.0], 'player': {'id': 24914, 'name': 'Edgar Prib'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [105.6, 30.7], 'player': {'id': 20027, 'name': 'Mevlüt Erdinç'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [97.6, 9.2], 'player': {'id': 13126, 'name': 'Miiko Martín Albornoz Inola'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",758135fe-29f8-4726-9842-97b60dae58c1,,Saved to Post,True,0.11788323,Normal,Open Play,,,,Hannover 96,178,00:07:09.376,Shot,
,,,,,,,,,,,,,,,,0.377031,,,,,,,,,,,,,,0e99baf6-aa1f-4e55-819d-a6b335ff73d0,327,,"[111.7, 32.5]",3890407,7,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mevlüt Erdinç,20027.0,Center Forward,17,Hannover 96,178,['e791af91-8b5f-47b8-9fdc-ade9904a0394'],12,,Left Foot,"[120.0, 34.6, 6.4]",True,"[{'location': [100.7, 29.5], 'player': {'id': 5208, 'name': 'Thiago Alcântara do Nascimento'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [114.3, 42.0], 'player': {'id': 9406, 'name': 'Holger Badstuber'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.7, 38.6], 'player': {'id': 5578, 'name': 'Jérôme Boateng'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [113.0, 36.5], 'player': {'id': 20133, 'name': 'Xabier Alonso Olano'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [119.2, 37.6], 'player': {'id': 5570, 'name': 'Manuel Neuer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.0, 27.7], 'player': {'id': 8209, 'name': 'Márcio Rafael Ferreira de Souza'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [105.4, 18.3], 'player': {'id': 9399, 'name': 'Javier Martínez Aginaga'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.2, 34.9], 'player': {'id': 24914, 'name': 'Edgar Prib'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [113.9, 38.1], 'player': {'id': 8541, 'name': 'Kenan Karaman'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [111.2, 33.4], 'player': {'id': 400613, 'name': 'Leon Andreasen'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [109.1, 40.0], 'player': {'id': 8543, 'name': 'Manuel Schmiedebach'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",,,Off T,,0.1477454,Half Volley,Open Play,,,,Hannover 96,178,00:07:12.472,Shot,
,,,,,,,,,,,,,,,,0.66308,,,,,,,,,,,,,,16ba50b2-2f60-4307-9aed-4854e631de49,743,,"[109.7, 18.9]",3890407,17,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kingsley Coman,8217.0,Left Wing Back,40,Bayern Munich,169,['72ebf3eb-eb74-4237-b939-7b7ced3ca9a5'],48,,Left Foot,"[118.1, 36.2, 1.8]",,"[{'location': [119.1, 36.4], 'player': {'id': 8947, 'name': 'Ron-Robert Zieler'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.2, 44.3], 'player': {'id': 13126, 'name': 'Miiko Martín Albornoz Inola'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.1, 40.6], 'player': {'id': 400614, 'name': 'Christian Schulz'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.1, 33.8], 'player': {'id': 3164, 'name': 'Marcelo Antônio Guedes Filho'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.0, 38.5], 'player': {'id': 24914, 'name': 'Edgar Prib'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [106.3, 34.9], 'player': {'id': 8543, 'name': 'Manuel Schmiedebach'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [110.7, 24.4], 'player': {'id': 3530, 'name': 'Hiroki Sakai'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.2, 33.3], 'player': {'id': 5664, 'name': 'Salif Sané'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [101.5, 59.7], 'player': {'id': 8209, 'name': 'Márcio Rafael Ferreira de Souza'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [107.5, 43.7], 'player': {'id': 5562, 'name': 'Thomas Müller'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [110.3, 35.4], 'player': {'id': 5668, 'name': 'Robert Lewandowski'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [106.7, 40.1], 'player': {'id': 5208, 'name': 'Thiago Alcântara do Nascimento'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",86022938-814a-4134-83d9-7afe87343de8,,Saved,,0.0073907776,Half Volley,Open Play,,,,Bayern Munich,169,00:17:48.591,Shot,
,,,,,,,,,,,,,,,,0.851649,,,,,,,,,,,,,,2d06b7bf-092d-4af7-851b-8add3fe19f3d,894,,"[109.7, 18.7]",3890407,22,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Robert Lewandowski,5668.0,Left Center Forward,49,Bayern Munich,169,['ffe55455-f9b5-44e4-9ecc-c6d50b0812e8'],1,,Right Foot,"[118.3, 36.5, 0.5]",,"[{'location': [105.6, 55.0], 'player': {'id': 13126, 'name': 'Miiko Martín Albornoz Inola'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.8, 40.6], 'player': {'id': 400614, 'name': 'Christian Schulz'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.9, 36.4], 'player': {'id': 3164, 'name': 'Marcelo Antônio Guedes Filho'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.8, 42.0], 'player': {'id': 5664, 'name': 'Salif Sané'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [85.7, 53.2], 'player': {'id': 20027, 'name': 'Mevlüt Erdinç'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [99.8, 42.2], 'player': {'id': 8543, 'name': 'Manuel Schmiedebach'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [110.2, 22.1], 'player': {'id': 3530, 'name': 'Hiroki Sakai'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.3, 21.7], 'player': {'id': 8541, 'name': 'Kenan Karaman'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [106.5, 32.9], 'player': {'id': 400613, 'name': 'Leon Andreasen'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [119.0, 36.2], 'player': {'id': 8947, 'name': 'Ron-Robert Zieler'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.8, 36.4], 'player': {'id': 5578, 'name': 'Jérôme Boateng'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [103.0, 28.3], 'player': {'id': 5562, 'name': 'Thomas Müller'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [108.1, 41.0], 'player': {'id': 9399, 'name': 'Javier Martínez Aginaga'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}]",,,Saved,,0.006094586,Half Volley,Open Play,,,,Bayern Munich,169,00:22:01.227,Shot,
,,,,,,,,,,,,,,,,0.900725,,,,,,,,,,,,,,18b9a8d3-e967-48b5-9e39-d253a0290967,1020,,"[102.3, 38.8]",3890407,24,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thomas Müller,5562.0,Right Center Forward,53,Bayern Munich,169,"['56a584d2-2118-42e0-8d8f-9ebfb2f95145', 'bf65be11-7337-4f93-b5b8-fe19cfad37d4']",53,,Right Foot,"[110.5, 39.8]",True,"[{'location': [110.3, 37.7], 'player': {'id': 400614, 'name': 'Christian Schulz'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.0, 36.3], 'player': {'id': 400613, 'name': 'Leon Andreasen'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [110.9, 39.9], 'player': {'id': 3164, 'name': 'Marcelo Antônio Guedes Filho'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.7, 36.4], 'player': {'id': 3530, 'name': 'Hiroki Sakai'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.4, 37.9], 'player': {'id': 8541, 'name': 'Kenan Karaman'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [107.1, 50.5], 'player': {'id': 13126, 'name': 'Miiko Martín Albornoz Inola'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.6, 40.1], 'player': {'id': 8947, 'name': 'Ron-Robert Zieler'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.9, 42.0], 'player': {'id': 5664, 'name': 'Salif Sané'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [108.1, 45.7], 'player': {'id': 20027, 'name': 'Mevlüt Erdinç'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [101.7, 64.4], 'player': {'id': 8543, 'name': 'Manuel Schmiedebach'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [111.4, 35.2], 'player': {'id': 5668, 'name': 'Robert Lewandowski'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [110.6, 41.3], 'player': {'id': 9399, 'name': 'Javier Martínez Aginaga'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [109.6, 35.3], 'player': {'id': 5578, 'name': 'Jérôme Boateng'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [108.1, 40.4], 'player': {'id': 9406, 'name': 'Holger Badstuber'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [110.5, 50.0], 'player': {'id': 8217, 'name': 'Kingsley Coman'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [98.3, 70.9], 'player': {'id': 8206, 'name': 'Arturo Erasmo Vidal Pardo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [94.7, 42.6], 'player': {'id': 5208, 'name': 'Thiago Alcântara do Nascimento'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",41fab661-7268-4470-9601-1a461425fec5,,Blocked,,0.03830269,Volley,Open Play,,,,Bayern Munich,169,00:24:53.669,Shot,
,,,,,,,,,,,,,,,,0.359219,,,,,,,,,,,,,,7bc4394b-2309-4447-912d-d9830a981eaf,1095,,"[94.8, 43.0]",3890407,26,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,58,Bayern Munich,169,"['42a7f5df-6b46-4aa7-b1fb-d812be928f9f', 'f4471850-f785-4e75-9f9e-98614c994a38']",54,,Right Foot,"[103.8, 40.1]",True,"[{'location': [104.6, 47.7], 'player': {'id': 13126, 'name': 'Miiko Martín Albornoz Inola'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.2, 49.9], 'player': {'id': 24914, 'name': 'Edgar Prib'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [104.2, 39.9], 'player': {'id': 400614, 'name': 'Christian Schulz'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.1, 34.1], 'player': {'id': 3164, 'name': 'Marcelo Antônio Guedes Filho'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.8, 42.3], 'player': {'id': 5664, 'name': 'Salif Sané'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [100.1, 36.1], 'player': {'id': 8543, 'name': 'Manuel Schmiedebach'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [103.1, 27.4], 'player': {'id': 3530, 'name': 'Hiroki Sakai'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [96.7, 28.5], 'player': {'id': 8541, 'name': 'Kenan Karaman'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [116.4, 40.4], 'player': {'id': 8947, 'name': 'Ron-Robert Zieler'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.1, 38.0], 'player': {'id': 5562, 'name': 'Thomas Müller'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [104.4, 29.9], 'player': {'id': 5668, 'name': 'Robert Lewandowski'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [97.4, 23.3], 'player': {'id': 5208, 'name': 'Thiago Alcântara do Nascimento'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [104.4, 59.3], 'player': {'id': 8217, 'name': 'Kingsley Coman'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [90.6, 55.2], 'player': {'id': 8209, 'name': 'Márcio Rafael Ferreira de Souza'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}]",1461a77d-43c5-4d09-9597-cd872d1612d2,,Blocked,,0.03771923,Normal,Open Play,,,,Bayern Munich,169,00:26:54.384,Shot,
,,,,,,,,,,,,,,,,1.018193,,,,,,,,,,,,,,91f3bc68-9342-4b1b-a38c-59e1994652db,1186,,"[98.4, 48.6]",3890407,29,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Robert Lewandowski,5668.0,Right Center Forward,61,Bayern Munich,169,"['172ec71a-7c81-4580-a7cb-8d3d9a96e098', 'ef8e997b-d527-4f7a-b4f5-e24bd737ba36']",5,,Left Foot,"[120.0, 36.1, 0.8]",,"[{'location': [102.4, 57.8], 'player': {'id': 13126, 'name': 'Miiko Martín Albornoz Inola'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.0, 51.5], 'player': {'id': 24914, 'name': 'Edgar Prib'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [102.5, 46.9], 'player': {'id': 400614, 'name': 'Christian Schulz'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.8, 44.8], 'player': {'id': 3164, 'name': 'Marcelo Antônio Guedes Filho'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.4, 36.8], 'player': {'id': 3530, 'name': 'Hiroki Sakai'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [94.4, 46.2], 'player': {'id': 8543, 'name': 'Manuel Schmiedebach'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [90.2, 54.0], 'player': {'id': 5664, 'name': 'Salif Sané'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [96.8, 33.2], 'player': {'id': 8541, 'name': 'Kenan Karaman'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [115.3, 42.2], 'player': {'id': 8947, 'name': 'Ron-Robert Zieler'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.9, 70.6], 'player': {'id': 8217, 'name': 'Kingsley Coman'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [103.4, 47.6], 'player': {'id': 5562, 'name': 'Thomas Müller'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",4498f178-67d5-445e-bc24-773e59a47d3f,,Post,,0.051296707,Normal,Open Play,,,,Bayern Munich,169,00:29:05.820,Shot,True
,,,,,,,,,,,,,,,,0.499843,,,,,,,,,,,,,,618fb96b-37c2-4ee5-a770-243a412474b5,1189,,"[110.7, 49.4]",3890407,29,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Thomas Müller,5562.0,Left Center Forward,61,Bayern Munich,169,['fb0243d2-d61a-4be6-a425-eabd0bfed0dd'],8,,Right Foot,"[119.5, 42.3, 0.3]",True,"[{'location': [102.8, 36.5], 'player': {'id': 8206, 'name': 'Arturo Erasmo Vidal Pardo'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [102.8, 43.3], 'player': {'id': 5668, 'name': 'Robert Lewandowski'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [116.9, 38.8], 'player': {'id': 8947, 'name': 'Ron-Robert Zieler'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.1, 51.7], 'player': {'id': 13126, 'name': 'Miiko Martín Albornoz Inola'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.9, 43.9], 'player': {'id': 3164, 'name': 'Marcelo Antônio Guedes Filho'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.2, 46.1], 'player': {'id': 24914, 'name': 'Edgar Prib'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [101.8, 45.7], 'player': {'id': 400614, 'name': 'Christian Schulz'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.9, 61.6], 'player': {'id': 8217, 'name': 'Kingsley Coman'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",,,Saved,,0.60186416,Normal,Open Play,,,,Bayern Munich,169,00:29:08.330,Shot,
,,,,,,,,,,,,,,,,0.081342,,,,,,,,,,,,,,a5bce257-1ee6-433a-ac55-07c66449499c,1346,,"[98.7, 39.1]",3890407,31,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Left Defensive Midfield,63,Bayern Munich,169,"['8410ee1c-6a96-4317-81c6-fba052633968', '913e2ca0-95ab-4483-9cb4-fe9cc113790b', 'fe2e9ddd-32c4-4a9a-a158-934d9e404127']",45,,Right Foot,"[101.2, 39.1]",True,"[{'location': [101.0, 59.4], 'player': {'id': 24914, 'name': 'Edgar Prib'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [106.4, 47.0], 'player': {'id': 13126, 'name': 'Miiko Martín Albornoz Inola'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.9, 41.1], 'player': {'id': 3164, 'name': 'Marcelo Antônio Guedes Filho'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.7, 42.0], 'player': {'id': 400614, 'name': 'Christian Schulz'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.5, 43.4], 'player': {'id': 8543, 'name': 'Manuel Schmiedebach'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [108.1, 35.6], 'player': {'id': 3530, 'name': 'Hiroki Sakai'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.6, 39.1], 'player': {'id': 5664, 'name': 'Salif Sané'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [105.2, 30.4], 'player': {'id': 8541, 'name': 'Kenan Karaman'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [93.8, 48.0], 'player': {'id': 20027, 'name': 'Mevlüt Erdinç'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [117.5, 39.3], 'player': {'id': 8947, 'name': 'Ron-Robert Zieler'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.7, 22.4], 'player': {'id': 5668, 'name': 'Robert Lewandowski'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [110.5, 35.2], 'player': {'id': 5208, 'name': 'Thiago Alcântara do Nascimento'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [106.3, 35.8], 'player': {'id': 5562, 'name': 'Thomas Müller'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [105.0, 43.5], 'player': {'id': 20133, 'name': 'Xabier Alonso Olano'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [103.4, 59.6], 'player': {'id': 8217, 'name': 'Kingsley Coman'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [98.7, 50.6], 'player': {'id': 8209, 'name': 'Márcio Rafael Ferreira de Souza'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",88793c00-6e34-4df8-b849-052311aa63a5,,Blocked,,0.04076247,Normal,Open Play,,,,Bayern Munich,169,00:31:45.257,Shot,True
