50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.841565,,,,,,,,,,,,,,1af8ba91-4db9-4f83-9a63-1a1150272464,23,,"[109.2, 49.7]",3813270,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lalhmangaihsanga Ralte,159786.0,Right Center Back,3,Goa,7288,['f78c9282-3231-43e7-9513-6d4fae0e41d3'],37,Head,"[120.0, 49.3, 1.7]",,"[{'location': [103.8, 10.8], 'player': {'id': 159779, 'name': 'Saviour Gama'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [105.7, 14.8], 'player': {'id': 26571, 'name': 'Alberto Noguera Ripoll'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [112.8, 37.5], 'player': {'id': 13607, 'name': 'Airam López Cabrera'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [112.0, 40.2], 'player': {'id': 26754, 'name': 'Eduardo Bedia Peláez'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [104.0, 32.0], 'player': {'id': 124906, 'name': 'Glan Martins'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [119.7, 41.7], 'player': {'id': 159775, 'name': 'Mohammad Nawaz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.9, 14.3], 'player': {'id': 124902, 'name': 'Bipin Singh Thounajam'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [109.6, 17.1], 'player': {'id': 159767, 'name': 'Amey Ganesh Ranawade'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [114.7, 34.9], 'player': {'id': 8038, 'name': 'Igor Angulo Albóniga'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [113.9, 36.2], 'player': {'id': 159771, 'name': 'Ahmed Jahouh'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [113.8, 42.7], 'player': {'id': 124747, 'name': 'Rahul Bheke'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.9, 42.4], 'player': {'id': 159770, 'name': 'Serigne Mourtada Fall'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.6, 35.4], 'player': {'id': 126145, 'name': 'Raynier Fernandes'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [111.4, 45.6], 'player': {'id': 124905, 'name': 'Lalengmawia Ralte'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [110.2, 48.7], 'player': {'id': 159772, 'name': 'Vignesh Dakshinamurthy'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.5, 30.0], 'player': {'id': 159765, 'name': 'Cássio Gabriel Vilela Ferreira'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}]",21057184-c9d4-4788-9b36-14cb264daf85,,Off T,0.028076096,Normal,Open Play,,,,Goa,7288,00:00:37.208,Shot,
,,,,,,,,,,,,,,,,,,1.059836,,,,,,,,,,,,,,b0092209-e56f-43a0-b6be-967647278893,309,,"[96.6, 32.7]",3813270,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Igor Angulo Albóniga,8038.0,Center Forward,21,Mumbai City,7287,['10d58e84-782a-40fd-afa3-aec24a1e5080'],42,Left Foot,"[116.6, 38.2, 1.9]",,"[{'location': [89.9, 30.8], 'player': {'id': 126145, 'name': 'Raynier Fernandes'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [102.1, 18.6], 'player': {'id': 124902, 'name': 'Bipin Singh Thounajam'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [103.2, 33.7], 'player': {'id': 159765, 'name': 'Cássio Gabriel Vilela Ferreira'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [95.3, 57.5], 'player': {'id': 159767, 'name': 'Amey Ganesh Ranawade'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [116.9, 38.3], 'player': {'id': 124911, 'name': 'Dheeraj Singh Moirangthem'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [91.4, 19.6], 'player': {'id': 159782, 'name': 'Alexander Romario Jesuraj'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [102.8, 39.6], 'player': {'id': 159776, 'name': 'Sanson Pereira'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.1, 29.7], 'player': {'id': 35039, 'name': 'Iván Garrido González'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.9, 26.9], 'player': {'id': 159777, 'name': ""Leander D''Cunha""}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.6, 34.0], 'player': {'id': 159786, 'name': 'Lalhmangaihsanga Ralte'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.0, 36.6], 'player': {'id': 26754, 'name': 'Eduardo Bedia Peláez'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [90.6, 32.5], 'player': {'id': 159779, 'name': 'Saviour Gama'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [91.0, 27.2], 'player': {'id': 26571, 'name': 'Alberto Noguera Ripoll'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [82.5, 39.6], 'player': {'id': 124906, 'name': 'Glan Martins'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}]",11502a86-43ba-439a-9678-aee48b187727,,Saved,0.037500866,Normal,Open Play,,,,Mumbai City,7287,00:09:42.465,Shot,
,,,,,,,,,,,,,,,,,,0.773769,,,,,,,,,,,,,,2562a2d2-0418-4a9d-a171-46a325680739,794,,"[106.7, 48.4]",3813270,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raynier Fernandes,126145.0,Right Wing,56,Mumbai City,7287,"['9930194a-4bdd-4b4f-99b0-ac2b689f7b80', 'b3a00bd6-070f-4bd2-b6e4-a54706747716']",49,Right Foot,"[120.0, 40.4, 5.0]",,"[{'location': [99.9, 37.0], 'player': {'id': 159765, 'name': 'Cássio Gabriel Vilela Ferreira'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [108.4, 27.4], 'player': {'id': 124902, 'name': 'Bipin Singh Thounajam'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [107.2, 46.8], 'player': {'id': 124906, 'name': 'Glan Martins'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [115.6, 43.3], 'player': {'id': 124911, 'name': 'Dheeraj Singh Moirangthem'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.4, 44.9], 'player': {'id': 159786, 'name': 'Lalhmangaihsanga Ralte'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.3, 57.9], 'player': {'id': 159776, 'name': 'Sanson Pereira'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.1, 37.0], 'player': {'id': 35039, 'name': 'Iván Garrido González'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.7, 33.6], 'player': {'id': 26571, 'name': 'Alberto Noguera Ripoll'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [100.1, 23.3], 'player': {'id': 159782, 'name': 'Alexander Romario Jesuraj'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}]",085c916b-3cce-43d7-b115-b4d1ae404b47,,Off T,0.08401708,Half Volley,Open Play,,,,Mumbai City,7287,00:24:49.087,Shot,True
,,,,,,,,,,,,,,,,,,0.453284,,,,,,,,,,,,,,4160e860-9182-44b9-a6eb-bb04a017cc0d,991,,"[108.1, 39.9]",3813270,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,Igor Angulo Albóniga,8038.0,Center Forward,65,Mumbai City,7287,['66ad3eef-c68e-4ed9-a7f6-4b2cd7c4c45c'],49,Left Foot,"[120.0, 43.4, 2.0]",,,,,Goal,0.7835,Normal,Penalty,,,,Mumbai City,7287,00:32:49.591,Shot,
,,,,,,,,,,,,,,,,,,0.88831,,,,,,,,,,,,,,2a514a97-f927-4b61-9fa4-233628c3dbc7,1055,,"[101.6, 33.7]",3813270,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Igor Angulo Albóniga,8038.0,Center Forward,68,Mumbai City,7287,"['10e8745b-ea90-45f6-b633-49c52e57c745', 'c85b9cd4-5f4f-41bd-a8ae-ea3d9b7a9fe6']",5,Left Foot,"[120.0, 36.8, 0.3]",,"[{'location': [92.9, 64.9], 'player': {'id': 159767, 'name': 'Amey Ganesh Ranawade'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [100.5, 26.1], 'player': {'id': 124902, 'name': 'Bipin Singh Thounajam'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [115.1, 39.3], 'player': {'id': 124911, 'name': 'Dheeraj Singh Moirangthem'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [88.1, 51.4], 'player': {'id': 124906, 'name': 'Glan Martins'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [91.4, 43.7], 'player': {'id': 159776, 'name': 'Sanson Pereira'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [93.4, 39.7], 'player': {'id': 26754, 'name': 'Eduardo Bedia Peláez'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [102.9, 31.7], 'player': {'id': 159777, 'name': ""Leander D''Cunha""}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.1, 43.6], 'player': {'id': 35039, 'name': 'Iván Garrido González'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.9, 37.1], 'player': {'id': 159786, 'name': 'Lalhmangaihsanga Ralte'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.5, 52.8], 'player': {'id': 159779, 'name': 'Saviour Gama'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}]",86a9ad98-261a-464c-8e8c-52e621dc30da,,Goal,0.12073382,Half Volley,Open Play,,,,Mumbai City,7287,00:35:05.958,Shot,True
,,,,,,,,,,,,,,,,,,1.028957,,,,,,,,,,,,,,21ff9a37-53f0-4d8b-bd6c-122d85796c72,1170,,"[91.6, 24.0]",3813270,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cássio Gabriel Vilela Ferreira,159765.0,Center Attacking Midfield,74,Mumbai City,7287,['f26e1669-0828-4cf9-89ee-9cc014cae6de'],9,Right Foot,"[117.4, 39.9, 2.0]",,"[{'location': [117.5, 39.8], 'player': {'id': 124911, 'name': 'Dheeraj Singh Moirangthem'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.4, 37.0], 'player': {'id': 35039, 'name': 'Iván Garrido González'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.5, 49.1], 'player': {'id': 159776, 'name': 'Sanson Pereira'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.2, 33.3], 'player': {'id': 159786, 'name': 'Lalhmangaihsanga Ralte'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.5, 33.8], 'player': {'id': 26754, 'name': 'Eduardo Bedia Peláez'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [104.2, 18.2], 'player': {'id': 159777, 'name': ""Leander D''Cunha""}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [93.1, 44.3], 'player': {'id': 159779, 'name': 'Saviour Gama'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [97.7, 18.8], 'player': {'id': 159782, 'name': 'Alexander Romario Jesuraj'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [91.8, 33.1], 'player': {'id': 124906, 'name': 'Glan Martins'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [94.4, 7.0], 'player': {'id': 159769, 'name': 'Mohamad Rakip'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [84.0, 23.6], 'player': {'id': 159771, 'name': 'Ahmed Jahouh'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [107.8, 36.6], 'player': {'id': 8038, 'name': 'Igor Angulo Albóniga'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [104.3, 21.3], 'player': {'id': 124902, 'name': 'Bipin Singh Thounajam'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [82.4, 36.6], 'player': {'id': 124905, 'name': 'Lalengmawia Ralte'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [88.0, 61.9], 'player': {'id': 126145, 'name': 'Raynier Fernandes'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",c651adde-676e-4d84-9356-a6982bdcbfba,,Saved,0.008798358,Normal,Open Play,,,,Mumbai City,7287,00:38:09.701,Shot,
,,,,,,,,,,,,,,,,,,0.614119,,,,,,,,,,,,,,5298989f-a2ca-4a3d-86ab-18a5b7fde184,1389,,"[104.8, 41.0]",3813270,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Raynier Fernandes,126145.0,Right Wing,83,Mumbai City,7287,['71447783-6987-4109-96a1-c34f69b05947'],32,Right Foot,"[120.0, 40.6, 2.9]",,"[{'location': [102.2, 31.4], 'player': {'id': 35039, 'name': 'Iván Garrido González'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.0, 40.8], 'player': {'id': 26754, 'name': 'Eduardo Bedia Peláez'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [95.0, 32.9], 'player': {'id': 159786, 'name': 'Lalhmangaihsanga Ralte'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.7, 40.4], 'player': {'id': 124911, 'name': 'Dheeraj Singh Moirangthem'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.4, 31.3], 'player': {'id': 8038, 'name': 'Igor Angulo Albóniga'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",20f6d563-2644-4861-aeca-bf5e2e5c3ac4,True,Post,0.5096687,Normal,Open Play,,,,Mumbai City,7287,00:44:32.198,Shot,
,,,,,,,,,,,,,,,,,,0.05156,,,,,,,,,,,,,,68977345-179a-4c46-a9ea-c89a71aa52cb,1507,,"[114.8, 34.7]",3813270,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alexander Romario Jesuraj,159782.0,Right Wing,93,Goa,7288,"['7646ff36-f974-4ef9-b641-7c324da80e18', 'f26e0629-4c03-4372-afb1-89b7e4c203d7']",47,Right Foot,"[115.6, 35.1]",True,"[{'location': [110.0, 20.8], 'player': {'id': 159767, 'name': 'Amey Ganesh Ranawade'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.5, 30.0], 'player': {'id': 159770, 'name': 'Serigne Mourtada Fall'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [116.1, 19.5], 'player': {'id': 124905, 'name': 'Lalengmawia Ralte'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [115.6, 35.1], 'player': {'id': 159769, 'name': 'Mohamad Rakip'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.6, 36.2], 'player': {'id': 124747, 'name': 'Rahul Bheke'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.8, 21.2], 'player': {'id': 159771, 'name': 'Ahmed Jahouh'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [118.9, 36.7], 'player': {'id': 159775, 'name': 'Mohammad Nawaz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.4, 16.5], 'player': {'id': 26571, 'name': 'Alberto Noguera Ripoll'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [118.6, 19.2], 'player': {'id': 124906, 'name': 'Glan Martins'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [109.0, 29.8], 'player': {'id': 13607, 'name': 'Airam López Cabrera'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",8e943b58-a413-425d-9102-0fb19f0e4b8e,,Blocked,0.097596236,Normal,Open Play,,,,Goa,7288,00:01:47.038,Shot,
,,,,,,,,,,,,,,,,,,0.859537,,,,,,,,,,,,,,8feabf0b-bf43-45bb-aeba-fc0075ff5258,1677,,"[98.2, 42.2]",3813270,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eduardo Bedia Peláez,26754.0,Left Defensive Midfield,99,Goa,7288,['87859373-9200-4193-a322-e7c7ef46556e'],4,Right Foot,"[120.0, 43.8, 3.9]",True,"[{'location': [118.2, 40.5], 'player': {'id': 159775, 'name': 'Mohammad Nawaz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.7, 36.6], 'player': {'id': 159770, 'name': 'Serigne Mourtada Fall'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.2, 46.5], 'player': {'id': 159769, 'name': 'Mohamad Rakip'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.7, 42.6], 'player': {'id': 124747, 'name': 'Rahul Bheke'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.8, 50.1], 'player': {'id': 124902, 'name': 'Bipin Singh Thounajam'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [107.5, 24.8], 'player': {'id': 159767, 'name': 'Amey Ganesh Ranawade'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.7, 39.4], 'player': {'id': 159771, 'name': 'Ahmed Jahouh'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.2, 25.9], 'player': {'id': 124905, 'name': 'Lalengmawia Ralte'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [99.6, 20.1], 'player': {'id': 159788, 'name': 'Nongdamba Singh Naorem'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [99.0, 25.7], 'player': {'id': 26571, 'name': 'Alberto Noguera Ripoll'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [99.9, 15.7], 'player': {'id': 159776, 'name': 'Sanson Pereira'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [98.3, 40.4], 'player': {'id': 124906, 'name': 'Glan Martins'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [106.3, 46.4], 'player': {'id': 159782, 'name': 'Alexander Romario Jesuraj'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [107.8, 33.1], 'player': {'id': 13607, 'name': 'Airam López Cabrera'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",,,Off T,0.055048157,Half Volley,Open Play,,,,Goa,7288,00:05:04.735,Shot,
,,,,,,,,,,,,,,,,,,0.430667,,,,,,,,,,,,,,a7273aa5-96cd-4712-84d6-f27243fe9526,1751,,"[102.4, 29.1]",3813270,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Cássio Gabriel Vilela Ferreira,159765.0,Center Attacking Midfield,103,Goa,7288,['db4bf609-9e93-4bee-ada3-316e4f430e9d'],12,Left Foot,"[116.8, 37.9, 0.2]",,"[{'location': [102.6, 47.3], 'player': {'id': 8038, 'name': 'Igor Angulo Albóniga'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [116.8, 38.0], 'player': {'id': 124911, 'name': 'Dheeraj Singh Moirangthem'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.6, 30.6], 'player': {'id': 159786, 'name': 'Lalhmangaihsanga Ralte'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.1, 34.0], 'player': {'id': 159788, 'name': 'Nongdamba Singh Naorem'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [97.1, 41.3], 'player': {'id': 124906, 'name': 'Glan Martins'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [102.6, 41.3], 'player': {'id': 35039, 'name': 'Iván Garrido González'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",,,Saved,0.07389684,Normal,Open Play,,,,Mumbai City,7287,00:07:12.903,Shot,
