50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,half_start_late_video_start,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.737749,,,,,,,,,,,,,,bf307555-815e-4907-8183-4ea02fe4f6c9,57,,"[102.1, 40.2]",2275062,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordan Nobbs,10192.0,Left Center Midfield,3,Arsenal WFC,968,"['40a35be7-0466-43bb-a3ef-b769b4c42528', 'fae62bc8-96e3-4f04-8db6-d75428a2c423']",39,,Right Foot,"[117.3, 39.4, 0.2]",,"[{'location': [117.4, 39.9], 'player': {'id': 15626, 'name': 'Anke Preuß'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.0, 48.9], 'player': {'id': 15630, 'name': 'Leigh-Anne Robe'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.5, 39.9], 'player': {'id': 19777, 'name': 'Niamh Fahey'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.0, 34.4], 'player': {'id': 15614, 'name': 'Sophie Elizabeth Bradley-Auckland'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.7, 36.3], 'player': {'id': 21854, 'name': 'Jade Bailey'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [102.7, 25.6], 'player': {'id': 18144, 'name': 'Rebecca Jane'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [95.0, 53.1], 'player': {'id': 10179, 'name': 'Lisa Evans'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [102.8, 31.7], 'player': {'id': 15623, 'name': 'Vivianne Miedema'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [99.1, 22.0], 'player': {'id': 10658, 'name': 'Danielle van de Donk'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",4e4f707b-68ce-4d5e-92ec-25d2b0832840,,Saved,0.062324066,Normal,Open Play,,,,Arsenal WFC,968,00:00:39.290,Shot,True
,,,,,,,,,,,,,,,,1.708837,,,,,,,,,,,,,,81258ae3-e1c4-4332-a514-7f1733ca6ac8,231,,"[90.8, 47.6]",2275062,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordan Nobbs,10192.0,Left Center Midfield,12,Arsenal WFC,968,['993acba9-cf85-464a-8787-ab8996906ceb'],44,,Right Foot,"[120.0, 30.4, 0.1]",,"[{'location': [119.1, 39.7], 'player': {'id': 15626, 'name': 'Anke Preuß'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.5, 53.1], 'player': {'id': 15619, 'name': 'Bethany Mead'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [90.2, 52.1], 'player': {'id': 15620, 'name': 'Katie McCabe'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [95.3, 37.8], 'player': {'id': 15547, 'name': 'Melissa Lawley'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [101.0, 47.3], 'player': {'id': 21854, 'name': 'Jade Bailey'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.0, 46.3], 'player': {'id': 15613, 'name': 'Rinsola Babajide'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [101.6, 52.2], 'player': {'id': 15631, 'name': 'Niamh Charles'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [103.1, 45.9], 'player': {'id': 15630, 'name': 'Leigh-Anne Robe'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.4, 30.1], 'player': {'id': 15614, 'name': 'Sophie Elizabeth Bradley-Auckland'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.8, 35.4], 'player': {'id': 19777, 'name': 'Niamh Fahey'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.6, 27.8], 'player': {'id': 18144, 'name': 'Rebecca Jane'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.1, 21.9], 'player': {'id': 15706, 'name': 'Rachel Furness'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [100.6, 45.2], 'player': {'id': 19418, 'name': 'Kirsty Linnett'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [90.3, 34.9], 'player': {'id': 10380, 'name': 'Leonie Maier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [99.7, 43.6], 'player': {'id': 10658, 'name': 'Danielle van de Donk'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [102.8, 34.6], 'player': {'id': 15623, 'name': 'Vivianne Miedema'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [104.5, 21.0], 'player': {'id': 15621, 'name': 'Louise Quinn'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [103.9, 26.3], 'player': {'id': 10235, 'name': 'Viktoria Schnaderbeck'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [104.0, 29.0], 'player': {'id': 18999, 'name': 'Leah Williamson'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}]",,,Off T,0.0358112,Normal,Free Kick,,,,Arsenal WFC,968,00:05:44.364,Shot,
,,,,,,,,,,,,,,,,0.124797,,,,,,,,,,,,,,dbebfa1a-3f70-4853-a181-777353dd43d5,385,,"[99.5, 26.4]",2275062,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bethany Mead,15619.0,Left Wing,21,Arsenal WFC,968,"['e24b8f94-0946-4c41-b0a9-6c438bdbf7f2', 'fc5be07c-2aae-4f56-99eb-3bc48c5ca3d8']",10,,Right Foot,"[101.9, 28.2]",,"[{'location': [95.3, 33.8], 'player': {'id': 21854, 'name': 'Jade Bailey'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [114.9, 37.1], 'player': {'id': 15626, 'name': 'Anke Preuß'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.1, 55.2], 'player': {'id': 15630, 'name': 'Leigh-Anne Robe'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.5, 47.0], 'player': {'id': 10179, 'name': 'Lisa Evans'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [101.9, 36.0], 'player': {'id': 19777, 'name': 'Niamh Fahey'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.9, 28.5], 'player': {'id': 15614, 'name': 'Sophie Elizabeth Bradley-Auckland'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [95.9, 37.6], 'player': {'id': 15623, 'name': 'Vivianne Miedema'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [99.3, 20.9], 'player': {'id': 18144, 'name': 'Rebecca Jane'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [86.5, 34.5], 'player': {'id': 10192, 'name': 'Jordan Nobbs'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",9a9eb1f0-8828-45ce-8366-641e4b5ac360,,Blocked,0.035006225,Normal,Open Play,,,,Arsenal WFC,968,00:10:10.693,Shot,
,,,,,,,,,,,,,,,,0.866424,,,,,,,,,,,,,,a87cd16c-183c-4bd4-a2fd-24c7e0f164cc,498,,"[106.8, 40.1]",2275062,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Rinsola Babajide,15613.0,Center Forward,31,Liverpool WFC,966,['3234cc65-bab2-4141-8cfd-257371f6b99d'],22,,Left Foot,"[120.0, 39.3, 0.1]",,"[{'location': [80.0, 21.0], 'player': {'id': 15631, 'name': 'Niamh Charles'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [98.5, 48.7], 'player': {'id': 10235, 'name': 'Viktoria Schnaderbeck'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.0, 31.1], 'player': {'id': 10380, 'name': 'Leonie Maier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.7, 40.8], 'player': {'id': 15615, 'name': 'Pauline Peyraud Magnin'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.1, 45.5], 'player': {'id': 15620, 'name': 'Katie McCabe'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.1, 41.5], 'player': {'id': 15621, 'name': 'Louise Quinn'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",2eccca42-6cd5-4eeb-afe0-b395d96e81bf,True,Goal,0.5669664,Normal,Open Play,,,,Liverpool WFC,966,00:13:22.844,Shot,
,,,,,,,,,,,,,,,,0.966523,,,,,,,,,,,,,,cdb0dbf6-03c5-4f3f-ace4-7118f3830a38,741,,"[102.1, 50.8]",2275062,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordan Nobbs,10192.0,Left Center Midfield,47,Arsenal WFC,968,['e7959546-a4e1-4914-9db3-3d421e13ca53'],52,,Right Foot,"[120.0, 45.9, 1.1]",True,"[{'location': [91.7, 64.3], 'player': {'id': 15631, 'name': 'Niamh Charles'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [83.6, 65.6], 'player': {'id': 10380, 'name': 'Leonie Maier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [99.0, 53.5], 'player': {'id': 15623, 'name': 'Vivianne Miedema'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [96.8, 53.4], 'player': {'id': 15706, 'name': 'Rachel Furness'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [100.7, 44.9], 'player': {'id': 21854, 'name': 'Jade Bailey'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [86.4, 49.2], 'player': {'id': 19418, 'name': 'Kirsty Linnett'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [83.9, 47.7], 'player': {'id': 18999, 'name': 'Leah Williamson'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [95.6, 30.8], 'player': {'id': 15547, 'name': 'Melissa Lawley'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [115.6, 42.7], 'player': {'id': 15626, 'name': 'Anke Preuß'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.5, 43.9], 'player': {'id': 15614, 'name': 'Sophie Elizabeth Bradley-Auckland'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.5, 44.7], 'player': {'id': 19777, 'name': 'Niamh Fahey'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.0, 39.8], 'player': {'id': 18144, 'name': 'Rebecca Jane'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.8, 52.6], 'player': {'id': 15630, 'name': 'Leigh-Anne Robe'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.2, 41.1], 'player': {'id': 15619, 'name': 'Bethany Mead'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [101.1, 30.5], 'player': {'id': 10658, 'name': 'Danielle van de Donk'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [100.3, 56.1], 'player': {'id': 10179, 'name': 'Lisa Evans'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",,,Off T,0.098769784,Normal,Open Play,,,,Arsenal WFC,968,00:19:52.551,Shot,
,,,,,,,,,,,,,,,,1.973187,,,,,,,,,,,,,,a72db966-6886-429c-a09f-3a92c782fa8b,1203,,"[114.9, 45.4]",2275062,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vivianne Miedema,15623.0,Center Forward,71,Arsenal WFC,968,"['e402df58-43bd-4372-92f2-d7ea1d043788', 'f62a7f89-4bb7-4b03-9ef8-4c9a560d624f']",6,,Left Foot,"[120.0, 40.8, 2.4]",True,"[{'location': [104.8, 53.3], 'player': {'id': 21854, 'name': 'Jade Bailey'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [91.9, 77.1], 'player': {'id': 15619, 'name': 'Bethany Mead'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [90.0, 63.8], 'player': {'id': 10380, 'name': 'Leonie Maier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [92.5, 63.2], 'player': {'id': 19418, 'name': 'Kirsty Linnett'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [105.7, 47.5], 'player': {'id': 19777, 'name': 'Niamh Fahey'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [117.7, 42.9], 'player': {'id': 15626, 'name': 'Anke Preuß'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [118.0, 39.1], 'player': {'id': 18144, 'name': 'Rebecca Jane'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.2, 55.6], 'player': {'id': 15614, 'name': 'Sophie Elizabeth Bradley-Auckland'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.2, 57.5], 'player': {'id': 15630, 'name': 'Leigh-Anne Robe'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.4, 45.6], 'player': {'id': 15706, 'name': 'Rachel Furness'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [102.9, 41.0], 'player': {'id': 10658, 'name': 'Danielle van de Donk'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [109.4, 34.7], 'player': {'id': 10179, 'name': 'Lisa Evans'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [120.0, 63.3], 'player': {'id': 10192, 'name': 'Jordan Nobbs'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",df3f52cf-cde2-4560-8235-0aa49a6deedc,,Goal,0.2824635,Half Volley,Open Play,,,,Arsenal WFC,968,00:30:06.184,Shot,True
,,,,,,,,,,,,,,,,0.83034,,,,,,,,,,,,,,5741abb9-f1ad-44fe-b439-1717c5d909d0,1279,,"[112.8, 40.0]",2275062,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordan Nobbs,10192.0,Left Center Midfield,74,Arsenal WFC,968,['6886dcd5-1a06-4bff-af83-2fb22724d601'],19,,Head,"[120.0, 41.3, 1.3]",,"[{'location': [114.2, 41.9], 'player': {'id': 19777, 'name': 'Niamh Fahey'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.8, 55.2], 'player': {'id': 15630, 'name': 'Leigh-Anne Robe'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.9, 39.1], 'player': {'id': 15626, 'name': 'Anke Preuß'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.6, 51.3], 'player': {'id': 21854, 'name': 'Jade Bailey'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [91.2, 53.4], 'player': {'id': 10380, 'name': 'Leonie Maier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [104.0, 33.7], 'player': {'id': 15706, 'name': 'Rachel Furness'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [118.4, 21.4], 'player': {'id': 18144, 'name': 'Rebecca Jane'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.8, 33.5], 'player': {'id': 15614, 'name': 'Sophie Elizabeth Bradley-Auckland'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.6, 54.8], 'player': {'id': 10658, 'name': 'Danielle van de Donk'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [119.7, 18.3], 'player': {'id': 10179, 'name': 'Lisa Evans'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",d9c674da-ca09-4148-9ef9-a8407da04894,,Goal,0.3049473,Normal,Open Play,,,,Arsenal WFC,968,00:32:19.518,Shot,
,,,,,,,,,,,,,,,,0.932821,,,,,,,,,,,,,,65a3931d-53d8-4ab0-98fe-85392b5d2feb,1370,,"[110.5, 55.8]",2275062,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Melissa Lawley,15547.0,Right Wing,80,Liverpool WFC,966,['5bba006a-72bd-4f16-bd0d-513b74c333d3'],2,,Right Foot,"[120.0, 41.2, 4.3]",True,"[{'location': [106.6, 48.7], 'player': {'id': 15613, 'name': 'Rinsola Babajide'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [102.0, 45.4], 'player': {'id': 19418, 'name': 'Kirsty Linnett'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [90.8, 36.5], 'player': {'id': 15706, 'name': 'Rachel Furness'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [76.9, 7.6], 'player': {'id': 15630, 'name': 'Leigh-Anne Robe'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [87.6, 8.2], 'player': {'id': 15619, 'name': 'Bethany Mead'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [107.9, 29.9], 'player': {'id': 10380, 'name': 'Leonie Maier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [91.1, 22.3], 'player': {'id': 10658, 'name': 'Danielle van de Donk'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [99.5, 37.5], 'player': {'id': 18999, 'name': 'Leah Williamson'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [92.4, 49.6], 'player': {'id': 10179, 'name': 'Lisa Evans'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [112.1, 51.4], 'player': {'id': 10235, 'name': 'Viktoria Schnaderbeck'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.5, 40.9], 'player': {'id': 15621, 'name': 'Louise Quinn'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.1, 44.2], 'player': {'id': 15615, 'name': 'Pauline Peyraud Magnin'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.1, 47.1], 'player': {'id': 15620, 'name': 'Katie McCabe'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.0, 23.7], 'player': {'id': 15631, 'name': 'Niamh Charles'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",6aef9546-68c5-4f0d-9d7a-4b4766b5d332,,Off T,0.03893147,Half Volley,Open Play,,,,Liverpool WFC,966,00:35:02.258,Shot,
,,,,,,,,,,,,,,,,0.019346,,,,,,,,,,,,,,3b214eaf-12ee-44d1-ab2d-6f22c528a0e8,1573,,"[107.6, 28.9]",2275062,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lisa Evans,10179.0,Right Wing,91,Arsenal WFC,968,"['23f8461b-4837-47ba-a7bc-f049854d6404', '76c94e0f-88a7-4c5d-9bd5-a8f82aa1c54b']",45,,Right Foot,"[108.3, 29.5]",,"[{'location': [108.5, 29.6], 'player': {'id': 19777, 'name': 'Niamh Fahey'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [116.1, 35.9], 'player': {'id': 15626, 'name': 'Anke Preuß'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.0, 40.4], 'player': {'id': 15630, 'name': 'Leigh-Anne Robe'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.6, 45.1], 'player': {'id': 15619, 'name': 'Bethany Mead'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [98.5, 18.5], 'player': {'id': 21854, 'name': 'Jade Bailey'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [105.8, 27.7], 'player': {'id': 18144, 'name': 'Rebecca Jane'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.1, 27.0], 'player': {'id': 15614, 'name': 'Sophie Elizabeth Bradley-Auckland'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [96.1, 28.0], 'player': {'id': 15706, 'name': 'Rachel Furness'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [86.8, 35.7], 'player': {'id': 15631, 'name': 'Niamh Charles'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [101.1, 22.9], 'player': {'id': 19418, 'name': 'Kirsty Linnett'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [80.8, 44.8], 'player': {'id': 10380, 'name': 'Leonie Maier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [95.5, 21.2], 'player': {'id': 10658, 'name': 'Danielle van de Donk'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",4e11d637-49a0-4831-9ea5-1cfad89863c8,,Blocked,0.039462965,Normal,Open Play,,,,Arsenal WFC,968,00:40:45.751,Shot,
,,,,,,,,,,,,,,,,0.910349,,,,,,,,,,,,,,db78b990-4d9b-4c6d-8f25-e0220e227266,1760,,"[100.4, 44.8]",2275062,46,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rachel Furness,15706.0,Right Center Midfield,101,Liverpool WFC,966,['4eee32fa-9fdb-444a-8e06-cf915a8ea3f4'],4,,Left Foot,"[120.0, 37.0, 2.4]",True,"[{'location': [93.7, 27.0], 'player': {'id': 15613, 'name': 'Rinsola Babajide'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [77.3, 24.2], 'player': {'id': 15631, 'name': 'Niamh Charles'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [77.6, 8.5], 'player': {'id': 15547, 'name': 'Melissa Lawley'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [88.1, 19.5], 'player': {'id': 10380, 'name': 'Leonie Maier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [98.9, 29.2], 'player': {'id': 15621, 'name': 'Louise Quinn'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [96.1, 56.4], 'player': {'id': 15620, 'name': 'Katie McCabe'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.8, 42.2], 'player': {'id': 10235, 'name': 'Viktoria Schnaderbeck'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.1, 42.3], 'player': {'id': 15615, 'name': 'Pauline Peyraud Magnin'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [74.1, 32.0], 'player': {'id': 18999, 'name': 'Leah Williamson'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [79.0, 51.2], 'player': {'id': 10658, 'name': 'Danielle van de Donk'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [67.5, 8.4], 'player': {'id': 15619, 'name': 'Bethany Mead'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}]",,,Goal,0.15230124,Half Volley,Open Play,,,,Liverpool WFC,966,00:46:04.954,Shot,
