ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,0.106767,,,,,,,,,,,,947ba8ad-67e9-407f-ba79-3363ccd289ef,2276,,"[106.3, 27.0]",3829465,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Ezequiel Iván Lavezzi,351521.0,Left Wing,100,Paris Saint-Germain,131,"['5f5c346d-062d-46c4-b0c0-dbbeae54699b', 'dadf4138-6ac0-41f4-8cfc-59b6801ca7b3']",3,,Left Foot,"[108.7, 29.0]",,"[{'location': [94.3, 52.3], 'player': {'id': 7815, 'name': 'Antoine Devaux'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [109.0, 29.7], 'player': {'id': 6648, 'name': 'Aïssa Mandi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.2, 36.4], 'player': {'id': 7435, 'name': 'Anthony Weber'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.6, 30.2], 'player': {'id': 3248, 'name': 'Hamari Traoré'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.9, 35.0], 'player': {'id': 3980, 'name': 'Johny Placide'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [87.1, 53.4], 'player': {'id': 3745, 'name': 'Lucas Rodrigues Moura da Silva'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",10c4e2e4-a834-4308-a820-f0220880a143,,Blocked,0.057122637,Normal,Open Play,,,,Paris Saint-Germain,131,00:05:03.205,Shot,
,,,,,,,,,,,,,,0.905314,,,,,,,,,,,,a01db151-1103-4c39-8577-536d2572e403,2505,,"[107.2, 37.4]",3829465,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Marcos Aoás Corrêa,4372.0,Left Center Back,111,Paris Saint-Germain,131,['824ebb47-3cde-4874-9363-cc7f37fae36a'],38,,Head,"[118.9, 37.8, 1.3]",,"[{'location': [118.8, 36.9], 'player': {'id': 3248, 'name': 'Hamari Traoré'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.9, 48.5], 'player': {'id': 40521, 'name': 'Franck Signorino'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.7, 42.5], 'player': {'id': 7367, 'name': 'Grejohn Kyei'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [112.1, 39.8], 'player': {'id': 7435, 'name': 'Anthony Weber'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.6, 42.8], 'player': {'id': 7363, 'name': 'Diego Rigonato Rodrigues'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [110.1, 38.6], 'player': {'id': 7815, 'name': 'Antoine Devaux'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [110.4, 37.1], 'player': {'id': 6648, 'name': 'Aïssa Mandi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.4, 36.1], 'player': {'id': 46801, 'name': 'Jaba Kankava'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [101.2, 40.8], 'player': {'id': 4383, 'name': 'Nicolas de Roussel de Préville'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [119.2, 38.8], 'player': {'id': 3980, 'name': 'Johny Placide'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.1, 40.7], 'player': {'id': 3166, 'name': 'Marco Verratti'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [113.8, 45.3], 'player': {'id': 4370, 'name': 'Javier Matías Pastore'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [116.8, 39.1], 'player': {'id': 351521, 'name': 'Ezequiel Iván Lavezzi'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [112.9, 41.0], 'player': {'id': 4326, 'name': 'Layvin Kurzawa'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [113.7, 30.4], 'player': {'id': 3672, 'name': 'Zlatan Ibrahimović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [109.6, 39.8], 'player': {'id': 3295, 'name': 'Thiago Emiliano da Silva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}]",1420a48f-0fee-4c6f-a856-eb036a9de902,,Saved,0.025977578,Normal,Open Play,,,,Paris Saint-Germain,131,00:13:38.419,Shot,
,,,,,,,,,,,,,,0.566446,,,,,,,,,,,,ecd9fbf3-34fe-466f-9688-d45072821e72,2510,,"[114.0, 32.4]",3829465,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Zlatan Ibrahimović,3672.0,Center Forward,111,Paris Saint-Germain,131,"['db41c3b7-6b8b-46b0-8ede-99806d1a9710', 'efa89b22-da28-4920-81dd-1ddca8e3fc80']",40,,Right Foot,"[120.0, 35.5, 0.6]",,"[{'location': [119.2, 37.7], 'player': {'id': 3980, 'name': 'Johny Placide'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [116.4, 41.5], 'player': {'id': 7367, 'name': 'Grejohn Kyei'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [115.9, 36.7], 'player': {'id': 7435, 'name': 'Anthony Weber'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.2, 53.7], 'player': {'id': 40521, 'name': 'Franck Signorino'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [115.5, 34.5], 'player': {'id': 3248, 'name': 'Hamari Traoré'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.7, 33.0], 'player': {'id': 46801, 'name': 'Jaba Kankava'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [111.8, 48.7], 'player': {'id': 7363, 'name': 'Diego Rigonato Rodrigues'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [113.0, 35.7], 'player': {'id': 6648, 'name': 'Aïssa Mandi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.5, 37.3], 'player': {'id': 7815, 'name': 'Antoine Devaux'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [108.0, 37.2], 'player': {'id': 4372, 'name': 'Marcos Aoás Corrêa'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [108.3, 38.8], 'player': {'id': 3295, 'name': 'Thiago Emiliano da Silva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [117.5, 43.5], 'player': {'id': 4370, 'name': 'Javier Matías Pastore'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [116.4, 37.9], 'player': {'id': 351521, 'name': 'Ezequiel Iván Lavezzi'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [116.4, 40.3], 'player': {'id': 4326, 'name': 'Layvin Kurzawa'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",,,Off T,0.12681621,Half Volley,Open Play,,,,Paris Saint-Germain,131,00:13:40.937,Shot,True
,,,,,,,,,,,,,,0.784581,,,,,,,,,,,,918dbb78-2a6f-4cf6-911a-d4fd70ae4094,2637,,"[91.0, 36.6]",3829465,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marco Verratti,3166.0,Right Center Midfield,114,Paris Saint-Germain,131,"['33f739a7-908a-4805-983c-79d6442e9006', 'ae0dc4fd-f63e-470a-a5ab-54fb80f88eeb']",4,,Right Foot,"[114.5, 40.3, 1.6]",,"[{'location': [101.6, 39.8], 'player': {'id': 40521, 'name': 'Franck Signorino'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.4, 50.4], 'player': {'id': 7435, 'name': 'Anthony Weber'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.1, 33.3], 'player': {'id': 6648, 'name': 'Aïssa Mandi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.7, 28.0], 'player': {'id': 3248, 'name': 'Hamari Traoré'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [92.5, 39.3], 'player': {'id': 7363, 'name': 'Diego Rigonato Rodrigues'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [93.4, 32.3], 'player': {'id': 46801, 'name': 'Jaba Kankava'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [91.5, 29.3], 'player': {'id': 7815, 'name': 'Antoine Devaux'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [115.3, 40.2], 'player': {'id': 3980, 'name': 'Johny Placide'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.6, 41.1], 'player': {'id': 3745, 'name': 'Lucas Rodrigues Moura da Silva'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [96.9, 29.9], 'player': {'id': 3672, 'name': 'Zlatan Ibrahimović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [90.6, 47.1], 'player': {'id': 4370, 'name': 'Javier Matías Pastore'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [99.6, 18.7], 'player': {'id': 4326, 'name': 'Layvin Kurzawa'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",3d8e6b17-f49d-4150-ad6d-f735cf5678e4,,Saved,0.03742424,Normal,Open Play,,,,Paris Saint-Germain,131,00:16:04.222,Shot,True
,,,,,,,,,,,,,,0.987905,,,,,,,,,,,,8aa6894f-c0f0-4012-b002-8bd02b31c7a1,2641,,"[109.7, 36.1]",3829465,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Zlatan Ibrahimović,3672.0,Center Forward,114,Paris Saint-Germain,131,"['0415ef4f-eec0-4141-80b3-fb456f3971c7', '87fa3800-01e2-4665-98e6-8083f7562efb']",6,,Head,"[120.0, 45.3, 1.4]",,"[{'location': [100.5, 44.5], 'player': {'id': 3745, 'name': 'Lucas Rodrigues Moura da Silva'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [101.7, 52.0], 'player': {'id': 40521, 'name': 'Franck Signorino'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.8, 41.0], 'player': {'id': 7435, 'name': 'Anthony Weber'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.6, 36.8], 'player': {'id': 6648, 'name': 'Aïssa Mandi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.5, 29.6], 'player': {'id': 3248, 'name': 'Hamari Traoré'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [115.4, 41.7], 'player': {'id': 3980, 'name': 'Johny Placide'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,True,Off T,0.37723467,Normal,Open Play,,,,Paris Saint-Germain,131,00:16:06.121,Shot,True
,,,,,,,,,,,,,,0.771842,,,,,,,,,,,,f258e7db-7938-4ee9-b050-968770351bf2,2754,,"[104.8, 26.2]",3829465,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Zlatan Ibrahimović,3672.0,Center Forward,122,Paris Saint-Germain,131,"['2bb20678-ed10-4e47-af6d-070de50c083d', 'ce04919e-0a78-4a2e-84e5-b1e8d5f3416d']",52,,Left Foot,"[120.0, 35.3, 0.5]",,"[{'location': [118.5, 36.7], 'player': {'id': 3980, 'name': 'Johny Placide'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.8, 40.9], 'player': {'id': 40521, 'name': 'Franck Signorino'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [92.7, 58.5], 'player': {'id': 7363, 'name': 'Diego Rigonato Rodrigues'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [104.6, 36.2], 'player': {'id': 7435, 'name': 'Anthony Weber'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.4, 31.1], 'player': {'id': 3248, 'name': 'Hamari Traoré'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.9, 27.5], 'player': {'id': 6648, 'name': 'Aïssa Mandi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [96.9, 40.4], 'player': {'id': 7815, 'name': 'Antoine Devaux'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.2, 27.5], 'player': {'id': 46801, 'name': 'Jaba Kankava'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [92.7, 36.1], 'player': {'id': 4326, 'name': 'Layvin Kurzawa'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [105.5, 39.9], 'player': {'id': 351521, 'name': 'Ezequiel Iván Lavezzi'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [96.0, 51.3], 'player': {'id': 4370, 'name': 'Javier Matías Pastore'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [101.9, 34.3], 'player': {'id': 3745, 'name': 'Lucas Rodrigues Moura da Silva'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",d1095da5-d84e-4be9-8da2-d5aa94222009,,Off T,0.023674373,Normal,Open Play,,,,Paris Saint-Germain,131,00:18:52.778,Shot,True
,,,,,,,,,,,,,,0.071888,,,,,,,,,,,,ce58cee8-52cf-455e-85a4-324f910461d7,2846,,"[99.6, 32.7]",3829465,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nicolas de Roussel de Préville,4383.0,Right Midfield,128,Stade de Reims,156,"['f75b99a2-6978-4e8e-9a71-0a5371efae4a', 'ffba28d1-bd61-43be-98be-b6c5d3ac1f22']",40,,Left Foot,"[100.4, 33.0]",,"[{'location': [98.0, 48.8], 'player': {'id': 8515, 'name': 'Benjamin Stambouli'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [97.2, 41.9], 'player': {'id': 3166, 'name': 'Marco Verratti'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [91.1, 26.2], 'player': {'id': 2995, 'name': 'Ángel Fabián Di María Hernández'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [104.2, 45.9], 'player': {'id': 4326, 'name': 'Layvin Kurzawa'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.7, 41.4], 'player': {'id': 4372, 'name': 'Marcos Aoás Corrêa'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.4, 33.6], 'player': {'id': 3295, 'name': 'Thiago Emiliano da Silva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.8, 29.2], 'player': {'id': 20048, 'name': 'Gregory van der Wiel'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [115.1, 38.4], 'player': {'id': 4440, 'name': 'Kevin Trapp'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.7, 45.9], 'player': {'id': 7815, 'name': 'Antoine Devaux'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [102.9, 57.5], 'player': {'id': 7367, 'name': 'Grejohn Kyei'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [103.0, 45.8], 'player': {'id': 7817, 'name': 'Frédéric Bulot'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [101.0, 23.9], 'player': {'id': 7363, 'name': 'Diego Rigonato Rodrigues'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",3d07800c-9276-4b18-b788-c3c3c68ff8c7,,Blocked,0.08577303,Normal,Open Play,,,,Stade de Reims,156,00:22:40.382,Shot,
,,,,,,,,,,,,,,0.880432,,,,,,,,,,,,e5664b4b-22d3-4333-aa27-40536bc86721,2968,,"[93.2, 27.0]",3829465,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Zlatan Ibrahimović,3672.0,Right Center Forward,135,Paris Saint-Germain,131,"['6785d1ba-6ab2-4c16-9dad-cb2c4585aa39', 'dc32f0db-68f6-41fe-9f39-6ee97937b32d']",57,,Right Foot,"[118.0, 37.5, 0.5]",,"[{'location': [94.8, 25.5], 'player': {'id': 4383, 'name': 'Nicolas de Roussel de Préville'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [98.3, 56.4], 'player': {'id': 2995, 'name': 'Ángel Fabián Di María Hernández'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [100.8, 44.5], 'player': {'id': 4370, 'name': 'Javier Matías Pastore'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [102.9, 34.0], 'player': {'id': 4319, 'name': 'Edinson Roberto Cavani Gómez'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [104.0, 20.7], 'player': {'id': 4326, 'name': 'Layvin Kurzawa'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [88.4, 33.1], 'player': {'id': 3166, 'name': 'Marco Verratti'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [118.6, 37.6], 'player': {'id': 3980, 'name': 'Johny Placide'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.7, 46.1], 'player': {'id': 40521, 'name': 'Franck Signorino'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.8, 40.2], 'player': {'id': 7435, 'name': 'Anthony Weber'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.0, 31.3], 'player': {'id': 6648, 'name': 'Aïssa Mandi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [87.2, 54.2], 'player': {'id': 7363, 'name': 'Diego Rigonato Rodrigues'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [96.3, 37.0], 'player': {'id': 7815, 'name': 'Antoine Devaux'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [102.5, 20.4], 'player': {'id': 3248, 'name': 'Hamari Traoré'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [95.4, 28.1], 'player': {'id': 46801, 'name': 'Jaba Kankava'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}]",5ec57e2b-6e9d-4412-b244-7e7517d49912,,Saved,0.014191899,Normal,Open Play,,,,Paris Saint-Germain,131,00:24:57.788,Shot,True
,,,,,,,,,,,,,,1.328647,,,,,,,,,,,,70d334df-2283-4e80-ba3e-f3531f20784d,2999,,"[89.0, 45.8]",3829465,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Jaba Kankava,46801.0,Right Defensive Midfield,137,Stade de Reims,156,['3ad68bf5-0191-4b7c-80b2-f4fc1753b6b0'],37,,Right Foot,"[115.2, 39.3, 0.2]",,"[{'location': [97.0, 26.0], 'player': {'id': 7817, 'name': 'Frédéric Bulot'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [115.8, 40.1], 'player': {'id': 4440, 'name': 'Kevin Trapp'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [91.6, 44.0], 'player': {'id': 8515, 'name': 'Benjamin Stambouli'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [83.9, 26.4], 'player': {'id': 4370, 'name': 'Javier Matías Pastore'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [98.6, 49.2], 'player': {'id': 4326, 'name': 'Layvin Kurzawa'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.1, 40.6], 'player': {'id': 4372, 'name': 'Marcos Aoás Corrêa'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [89.0, 22.7], 'player': {'id': 3166, 'name': 'Marco Verratti'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [87.1, 18.6], 'player': {'id': 2995, 'name': 'Ángel Fabián Di María Hernández'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [99.7, 31.3], 'player': {'id': 3295, 'name': 'Thiago Emiliano da Silva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.4, 24.5], 'player': {'id': 20048, 'name': 'Gregory van der Wiel'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [90.1, 65.9], 'player': {'id': 4383, 'name': 'Nicolas de Roussel de Préville'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [82.0, 21.5], 'player': {'id': 40521, 'name': 'Franck Signorino'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [97.4, 33.5], 'player': {'id': 7367, 'name': 'Grejohn Kyei'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [78.1, 24.7], 'player': {'id': 7815, 'name': 'Antoine Devaux'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",0e151a59-56b1-4ae4-bd4d-282e4518d4e4,,Saved,0.032749146,Normal,Open Play,,,,Stade de Reims,156,00:25:37.652,Shot,
,,,,,,,,,,,,,,0.628172,,,,,,,,,,,,ccbb5661-c5d5-42b8-9770-9e9d5c8abfab,3091,,"[110.1, 38.7]",3829465,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Grejohn Kyei,7367.0,Left Center Forward,142,Stade de Reims,156,['1689a4ca-0a87-45fa-9024-e1e599a86cd0'],59,,Head,"[117.8, 37.0]",,"[{'location': [99.6, 14.7], 'player': {'id': 7363, 'name': 'Diego Rigonato Rodrigues'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [116.8, 39.7], 'player': {'id': 4440, 'name': 'Kevin Trapp'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.3, 37.2], 'player': {'id': 8515, 'name': 'Benjamin Stambouli'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [105.0, 48.8], 'player': {'id': 4326, 'name': 'Layvin Kurzawa'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.1, 36.4], 'player': {'id': 4372, 'name': 'Marcos Aoás Corrêa'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.9, 24.3], 'player': {'id': 3295, 'name': 'Thiago Emiliano da Silva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.7, 18.9], 'player': {'id': 3166, 'name': 'Marco Verratti'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [105.1, 20.2], 'player': {'id': 20048, 'name': 'Gregory van der Wiel'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",efe5a4ca-0f74-4f78-afd7-2f8ffd5d94fa,True,Wayward,0.19697231,Diving Header,Open Play,,,,Stade de Reims,156,00:26:59.894,Shot,
