50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.811915,,,,,,,,,,,,,d2cba3d9-b3a0-4111-931d-52f56f5ad63f,48,,,"[108.3, 46.6]",3773660,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Philippe Coutinho Correia,3501.0,Center Attacking Midfield,4,Barcelona,217,['a9843e3d-8a6e-48eb-ade9-1591f678a66c'],58,,Right Foot,"[120.0, 40.9, 6.7]",True,"[{'location': [100.2, 58.8], 'player': {'id': 5487, 'name': 'Antoine Griezmann'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [112.9, 57.4], 'player': {'id': 21881, 'name': 'Sergino Dest'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [92.8, 54.6], 'player': {'id': 8118, 'name': 'Frenkie de Jong'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [108.1, 27.0], 'player': {'id': 4447, 'name': 'Martin Braithwaite Christensen'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [106.5, 42.4], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [112.3, 55.5], 'player': {'id': 23948, 'name': 'Carlos Clerc Martínez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.5, 42.5], 'player': {'id': 23344, 'name': 'Aitor Fernández Abarisketa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.1, 52.2], 'player': {'id': 23966, 'name': 'Mickaël Malsa'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [102.4, 51.0], 'player': {'id': 11669, 'name': 'Gonzalo Julián Melero Manzanares'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [110.9, 45.5], 'player': {'id': 6592, 'name': 'Rúben Miguel Nunes Vezo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.1, 37.0], 'player': {'id': 32673, 'name': 'Jorge De Frutos Sebastián'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [111.3, 31.9], 'player': {'id': 6672, 'name': 'Jorge Andújar Moreno'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.5, 40.7], 'player': {'id': 6682, 'name': 'Sergio Postigo Redondo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.5, 42.2], 'player': {'id': 17303, 'name': 'Nikola Vukčević'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}]",89ffe332-41b9-4327-b792-4ec174af3dcb,,Off T,0.09013731,Normal,Open Play,,,,Barcelona,217,00:00:58.632,Shot,
,,,,,,,,,,,,,,,,,0.319834,,,,,,,,,,,,,5999fad9-e810-46db-b985-849877105380,546,,,"[109.3, 39.0]",3773660,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Jorge De Frutos Sebastián,32673.0,Right Midfield,25,Levante UD,221,"['7e4fa0e8-ddba-40a2-9e10-aea2e2708728', '8a5bc0ed-7660-44e0-afbe-2a9791f016ba']",48,,Left Foot,"[116.3, 38.8, 0.2]",,"[{'location': [100.4, 55.8], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [98.7, 48.9], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [95.4, 32.3], 'player': {'id': 8118, 'name': 'Frenkie de Jong'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [106.8, 47.1], 'player': {'id': 6826, 'name': 'Clément Lenglet'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.7, 40.4], 'player': {'id': 32480, 'name': 'Ronald Federico Araújo da Silva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.9, 37.2], 'player': {'id': 21881, 'name': 'Sergino Dest'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.0, 39.0], 'player': {'id': 20055, 'name': 'Marc-André ter Stegen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.0, 44.2], 'player': {'id': 30593, 'name': 'Daniel Gómez Alcón'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [104.6, 48.0], 'player': {'id': 11669, 'name': 'Gonzalo Julián Melero Manzanares'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",75a40fd8-12c0-45d5-b0c3-d231e7482337,True,Saved,0.4531274,Normal,Open Play,,,,Levante UD,221,00:11:48.002,Shot,True
,,,,,,,,,,,,,,,,,0.078973,,,,,,,,,,,,,104684cd-81b7-49d8-8895-9b9531304c42,613,,,"[103.8, 32.1]",3773660,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,27,Barcelona,217,"['a3235338-301b-4a02-94d3-01e6f6cd222c', 'dfe43dfa-c354-432c-841f-0caf9444a70e']",47,,Left Foot,"[105.2, 33.1]",True,"[{'location': [103.3, 23.5], 'player': {'id': 4447, 'name': 'Martin Braithwaite Christensen'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [90.8, 35.0], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [117.2, 38.4], 'player': {'id': 23344, 'name': 'Aitor Fernández Abarisketa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.2, 33.9], 'player': {'id': 6682, 'name': 'Sergio Postigo Redondo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.9, 35.6], 'player': {'id': 6592, 'name': 'Rúben Miguel Nunes Vezo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.1, 38.2], 'player': {'id': 23966, 'name': 'Mickaël Malsa'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [109.2, 29.6], 'player': {'id': 6672, 'name': 'Jorge Andújar Moreno'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.1, 33.1], 'player': {'id': 17303, 'name': 'Nikola Vukčević'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [99.8, 37.9], 'player': {'id': 32673, 'name': 'Jorge De Frutos Sebastián'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [100.1, 26.9], 'player': {'id': 11669, 'name': 'Gonzalo Julián Melero Manzanares'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [110.0, 41.4], 'player': {'id': 23948, 'name': 'Carlos Clerc Martínez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.3, 42.0], 'player': {'id': 8118, 'name': 'Frenkie de Jong'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [112.4, 37.4], 'player': {'id': 5487, 'name': 'Antoine Griezmann'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [112.2, 35.6], 'player': {'id': 3501, 'name': 'Philippe Coutinho Correia'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [98.7, 57.2], 'player': {'id': 21881, 'name': 'Sergino Dest'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [111.7, 24.3], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",4b27214f-8356-4067-aaec-2e7df175452e,,Blocked,0.06609147,Normal,Open Play,,,,Barcelona,217,00:12:47.218,Shot,
,,,,,,,,,,,,,,,,,0.733484,,,,,,,,,,,,,f5c93488-0559-4010-8b27-391b5c5e16b2,707,,,"[105.0, 25.1]",3773660,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Martin Braithwaite Christensen,4447.0,Left Wing,30,Barcelona,217,['fe6fa543-2c0c-4592-939c-7b5dc7d9d290'],13,,Right Foot,"[117.7, 40.1, 1.2]",,"[{'location': [108.1, 27.4], 'player': {'id': 6672, 'name': 'Jorge Andújar Moreno'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.8, 30.1], 'player': {'id': 17303, 'name': 'Nikola Vukčević'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [102.8, 35.7], 'player': {'id': 23966, 'name': 'Mickaël Malsa'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [97.6, 26.0], 'player': {'id': 32673, 'name': 'Jorge De Frutos Sebastián'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [101.7, 25.4], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [109.5, 42.4], 'player': {'id': 23948, 'name': 'Carlos Clerc Martínez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.1, 37.8], 'player': {'id': 6682, 'name': 'Sergio Postigo Redondo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.6, 41.0], 'player': {'id': 6592, 'name': 'Rúben Miguel Nunes Vezo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [88.5, 46.4], 'player': {'id': 11669, 'name': 'Gonzalo Julián Melero Manzanares'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [117.8, 38.5], 'player': {'id': 23344, 'name': 'Aitor Fernández Abarisketa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.9, 43.6], 'player': {'id': 5487, 'name': 'Antoine Griezmann'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [108.7, 38.6], 'player': {'id': 3501, 'name': 'Philippe Coutinho Correia'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [97.2, 55.8], 'player': {'id': 21881, 'name': 'Sergino Dest'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",309482c9-0f6c-4721-a869-537e5f1e31cf,,Saved,0.042491257,Normal,Open Play,,,,Barcelona,217,00:15:13.497,Shot,
,,,,,,,,,,,,,,,,,0.315545,,,,,,,,,,,,,88966edf-8f46-48a7-bcc3-bef907253ee3,856,,,"[111.6, 49.1]",3773660,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Gómez Alcón,30593.0,Right Center Forward,36,Levante UD,221,"['2f218470-0139-46d6-af2c-c70069f16842', 'd439ca1c-e38e-477d-ac67-2a799709b22d']",18,,Right Foot,"[120.0, 38.3, 7.7]",True,"[{'location': [95.6, 34.2], 'player': {'id': 6684, 'name': 'Roger Martí Salvador'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [90.4, 18.4], 'player': {'id': 11669, 'name': 'Gonzalo Julián Melero Manzanares'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [117.7, 43.6], 'player': {'id': 20055, 'name': 'Marc-André ter Stegen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [86.7, 34.6], 'player': {'id': 8118, 'name': 'Frenkie de Jong'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [90.8, 42.8], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [100.5, 59.1], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.3, 38.5], 'player': {'id': 32480, 'name': 'Ronald Federico Araújo da Silva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.7, 48.9], 'player': {'id': 6826, 'name': 'Clément Lenglet'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.3, 29.0], 'player': {'id': 21881, 'name': 'Sergino Dest'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",69d8fca3-94c7-45a1-86c4-b9f69b074ede,,Off T,0.15519324,Half Volley,Open Play,,,,Levante UD,221,00:18:18.156,Shot,True
,,,,,,,,,,,,,,,,,0.618667,,,,,,,,,,,,,381adbb1-64f5-4eaf-8058-0b9fe237a678,881,,,"[105.4, 52.6]",3773660,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Antoine Griezmann,5487.0,Right Wing,37,Barcelona,217,['147d24aa-0b69-47fe-9677-ba48380396fa'],5,,Right Foot,"[117.7, 43.1, 2.3]",True,"[{'location': [110.7, 37.1], 'player': {'id': 6672, 'name': 'Jorge Andújar Moreno'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.6, 45.7], 'player': {'id': 17303, 'name': 'Nikola Vukčević'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [101.6, 31.7], 'player': {'id': 32673, 'name': 'Jorge De Frutos Sebastián'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [109.4, 43.4], 'player': {'id': 6682, 'name': 'Sergio Postigo Redondo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.3, 49.2], 'player': {'id': 23966, 'name': 'Mickaël Malsa'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [117.8, 42.9], 'player': {'id': 23344, 'name': 'Aitor Fernández Abarisketa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.2, 51.9], 'player': {'id': 6592, 'name': 'Rúben Miguel Nunes Vezo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.3, 52.8], 'player': {'id': 23948, 'name': 'Carlos Clerc Martínez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.7, 59.4], 'player': {'id': 11669, 'name': 'Gonzalo Julián Melero Manzanares'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [91.5, 52.6], 'player': {'id': 30593, 'name': 'Daniel Gómez Alcón'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [93.2, 38.7], 'player': {'id': 6684, 'name': 'Roger Martí Salvador'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [100.9, 48.0], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.9, 30.5], 'player': {'id': 4447, 'name': 'Martin Braithwaite Christensen'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [110.7, 55.1], 'player': {'id': 8118, 'name': 'Frenkie de Jong'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [89.4, 52.1], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [95.4, 60.4], 'player': {'id': 21881, 'name': 'Sergino Dest'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",6d83e0fd-429f-4787-811e-f7fe48322b53,,Saved,0.08913044,Normal,Open Play,,,,Barcelona,217,00:19:05.453,Shot,
,,,,,,,,,,,,,,,,,0.379239,,,,,,,,,,,,,e4f4f25f-7d60-4746-80e1-eb6799ac4dbd,950,,,"[111.7, 45.7]",3773660,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Antoine Griezmann,5487.0,Right Wing,56,Barcelona,217,['cf285ffc-3625-4aa4-9e5c-57200352079f'],1,,Head,"[117.6, 41.0, 0.8]",,"[{'location': [106.4, 32.2], 'player': {'id': 6672, 'name': 'Jorge Andújar Moreno'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.1, 36.2], 'player': {'id': 6682, 'name': 'Sergio Postigo Redondo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.8, 37.0], 'player': {'id': 23966, 'name': 'Mickaël Malsa'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [110.5, 42.6], 'player': {'id': 17303, 'name': 'Nikola Vukčević'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [105.9, 45.6], 'player': {'id': 6592, 'name': 'Rúben Miguel Nunes Vezo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.2, 47.9], 'player': {'id': 11669, 'name': 'Gonzalo Julián Melero Manzanares'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [108.2, 51.5], 'player': {'id': 23948, 'name': 'Carlos Clerc Martínez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.2, 35.4], 'player': {'id': 32673, 'name': 'Jorge De Frutos Sebastián'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [94.4, 43.9], 'player': {'id': 30593, 'name': 'Daniel Gómez Alcón'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [95.3, 40.2], 'player': {'id': 6684, 'name': 'Roger Martí Salvador'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [117.8, 42.3], 'player': {'id': 23344, 'name': 'Aitor Fernández Abarisketa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.4, 28.8], 'player': {'id': 6826, 'name': 'Clément Lenglet'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [107.7, 32.6], 'player': {'id': 4447, 'name': 'Martin Braithwaite Christensen'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [109.4, 40.0], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [105.3, 44.4], 'player': {'id': 8118, 'name': 'Frenkie de Jong'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [101.1, 38.7], 'player': {'id': 3501, 'name': 'Philippe Coutinho Correia'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [86.8, 42.6], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [112.1, 51.8], 'player': {'id': 32480, 'name': 'Ronald Federico Araújo da Silva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}]",d82750fb-aa30-4313-aa09-9a9f3a9a771e,True,Saved,0.11785503,Normal,Open Play,,,,Barcelona,217,00:21:01.535,Shot,
,,,,,,,,,,,,,,,,,0.453472,,,,,,,,,,,,,1248ad27-02f9-44ce-8c3e-facbe8c7e243,953,,,"[114.8, 32.4]",3773660,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Clément Lenglet,6826.0,Left Center Back,56,Barcelona,217,['18560c45-9f05-442b-8798-2a5420d992fc'],2,,Left Foot,"[120.0, 38.1, 3.9]",True,"[{'location': [116.6, 42.2], 'player': {'id': 23344, 'name': 'Aitor Fernández Abarisketa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.7, 36.7], 'player': {'id': 6682, 'name': 'Sergio Postigo Redondo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.2, 33.3], 'player': {'id': 4447, 'name': 'Martin Braithwaite Christensen'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [113.9, 45.7], 'player': {'id': 11669, 'name': 'Gonzalo Julián Melero Manzanares'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [109.1, 49.7], 'player': {'id': 23948, 'name': 'Carlos Clerc Martínez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [115.5, 39.9], 'player': {'id': 17303, 'name': 'Nikola Vukčević'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [108.3, 45.0], 'player': {'id': 6592, 'name': 'Rúben Miguel Nunes Vezo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.4, 33.7], 'player': {'id': 6672, 'name': 'Jorge Andújar Moreno'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.6, 38.9], 'player': {'id': 23966, 'name': 'Mickaël Malsa'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.7, 37.6], 'player': {'id': 32673, 'name': 'Jorge De Frutos Sebastián'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [94.2, 45.2], 'player': {'id': 30593, 'name': 'Daniel Gómez Alcón'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [95.2, 40.3], 'player': {'id': 6684, 'name': 'Roger Martí Salvador'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [112.2, 39.3], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [118.3, 42.9], 'player': {'id': 5487, 'name': 'Antoine Griezmann'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [116.8, 48.9], 'player': {'id': 32480, 'name': 'Ronald Federico Araújo da Silva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [105.4, 39.8], 'player': {'id': 3501, 'name': 'Philippe Coutinho Correia'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [108.1, 42.9], 'player': {'id': 8118, 'name': 'Frenkie de Jong'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",,,Off T,0.41583925,Volley,Open Play,,,,Barcelona,217,00:21:02.559,Shot,
,,,,,,,,,,,,,,,,,1.158762,,,,,,,,,,,,,daed0a3b-0a67-4499-b4ee-378ed540e28f,1150,,,"[100.2, 57.3]",3773660,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jorge Andújar Moreno,6672.0,Right Back,60,Levante UD,221,['80783d83-883e-4e0a-9544-b282d1b2c148'],51,,Right Foot,"[120.0, 28.2, 4.4]",,"[{'location': [101.2, 70.0], 'player': {'id': 32673, 'name': 'Jorge De Frutos Sebastián'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [88.9, 35.5], 'player': {'id': 23966, 'name': 'Mickaël Malsa'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [98.7, 44.9], 'player': {'id': 11669, 'name': 'Gonzalo Julián Melero Manzanares'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [88.3, 20.0], 'player': {'id': 23948, 'name': 'Carlos Clerc Martínez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [103.1, 45.8], 'player': {'id': 6684, 'name': 'Roger Martí Salvador'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [106.8, 39.2], 'player': {'id': 30593, 'name': 'Daniel Gómez Alcón'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [117.1, 42.1], 'player': {'id': 20055, 'name': 'Marc-André ter Stegen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [84.3, 46.0], 'player': {'id': 3501, 'name': 'Philippe Coutinho Correia'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [97.3, 57.7], 'player': {'id': 4447, 'name': 'Martin Braithwaite Christensen'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [91.9, 35.9], 'player': {'id': 8118, 'name': 'Frenkie de Jong'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [100.7, 50.7], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [102.5, 56.4], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [92.9, 26.3], 'player': {'id': 5487, 'name': 'Antoine Griezmann'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [105.8, 48.7], 'player': {'id': 6826, 'name': 'Clément Lenglet'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.9, 41.1], 'player': {'id': 32480, 'name': 'Ronald Federico Araújo da Silva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.3, 37.4], 'player': {'id': 21881, 'name': 'Sergino Dest'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",62d1b556-d6b4-46c9-969d-6debdc50790f,,Off T,0.025486808,Normal,Open Play,,,,Levante UD,221,00:24:51.479,Shot,
