ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,0.659492,,,,,,,,,,,,,,481c826e-2ca2-4ddc-b275-962efc5c0832,380,,"[95.1, 48.3]",3813278,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Harmanjot Singh Khabra,163356.0,Right Back,17,Kerala Blasters,7283,"['186ef8e9-7f75-409c-89a7-1295cfe210fb', 'd0ad7c33-c0b3-47ab-a1f7-41bbd130647a']",16,,Right Foot,"[108.2, 42.1]",True,"[{'location': [103.6, 40.1], 'player': {'id': 124750, 'name': 'Sahal Abdul Samad'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [109.2, 36.0], 'player': {'id': 24035, 'name': 'Álvaro Vázquez García'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [103.3, 18.6], 'player': {'id': 124759, 'name': 'Anirudh Thapa'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [96.0, 31.1], 'player': {'id': 51364, 'name': 'Vladimir Koman Jr.'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [106.9, 31.2], 'player': {'id': 8202, 'name': 'Ariel Borysiuk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.0, 25.2], 'player': {'id': 164493, 'name': 'Keisham Reagan Singh'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [93.0, 46.8], 'player': {'id': 124743, 'name': 'Lallianzuala Chhangte'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [117.4, 41.1], 'player': {'id': 164492, 'name': 'Vishal Kaith'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.4, 47.3], 'player': {'id': 164496, 'name': 'Jerry Lalrinzuala'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [111.2, 41.5], 'player': {'id': 164481, 'name': 'Narayan Das'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.5, 40.7], 'player': {'id': 89499, 'name': 'Slavko Damjanović'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [101.1, 45.3], 'player': {'id': 167009, 'name': 'Germanpreet Singh'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [110.0, 22.4], 'player': {'id': 28251, 'name': 'Jorge Rolando Pereyra Díaz'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [95.3, 43.9], 'player': {'id': 163357, 'name': 'Lalthathanga Khawlhring'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",,,Blocked,,0.023736354,Half Volley,Open Play,,,,Kerala Blasters,7283,00:08:16.745,Shot,
,,,,,,,,,,,,,,0.987536,,,,,,,,,,,,,,ec21daff-3398-4c3f-b200-9f4e6acd0aea,400,,"[108.8, 53.1]",3813278,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jorge Rolando Pereyra Díaz,28251.0,Left Center Forward,17,Kerala Blasters,7283,['022bed0c-7bcd-4c5a-ad3f-5b386bb7c956'],39,,Right Foot,"[120.0, 36.8, 0.5]",,"[{'location': [103.2, 37.7], 'player': {'id': 8202, 'name': 'Ariel Borysiuk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.1, 31.7], 'player': {'id': 164493, 'name': 'Keisham Reagan Singh'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [116.2, 45.8], 'player': {'id': 164492, 'name': 'Vishal Kaith'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.1, 49.8], 'player': {'id': 89499, 'name': 'Slavko Damjanović'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [94.8, 60.9], 'player': {'id': 164496, 'name': 'Jerry Lalrinzuala'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [89.6, 52.5], 'player': {'id': 164481, 'name': 'Narayan Das'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.5, 45.8], 'player': {'id': 24035, 'name': 'Álvaro Vázquez García'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [86.2, 62.8], 'player': {'id': 124750, 'name': 'Sahal Abdul Samad'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",d8841b42-b39f-4511-a4ea-221b366123a5,True,Goal,,0.13790405,Normal,Open Play,,,,Kerala Blasters,7283,00:08:39.518,Shot,
,,,,,,,,,,,,,,0.546763,,,,,,,,,,,,,,86fbdac7-f1b7-4f2a-b5ea-910be6758467,859,,"[114.3, 49.3]",3813278,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Germanpreet Singh,167009.0,Left Center Midfield,50,Chennaiyin,7290,"['427be0ab-d90b-4c9d-9dea-6fa6635febc3', 'dafaccbe-2c6b-42b4-bd3d-dc0b38b267e1']",1,True,Head,"[119.2, 41.6, 1.3]",,"[{'location': [114.1, 44.2], 'player': {'id': 28251, 'name': 'Jorge Rolando Pereyra Díaz'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [109.8, 40.1], 'player': {'id': 163356, 'name': 'Harmanjot Singh Khabra'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.1, 40.8], 'player': {'id': 166558, 'name': 'Hormipam Ruivah'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.9, 38.3], 'player': {'id': 20837, 'name': 'Marko Lešković'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.1, 34.7], 'player': {'id': 163355, 'name': 'Jeakson Singh Thaunaojam'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [118.8, 43.8], 'player': {'id': 163357, 'name': 'Lalthathanga Khawlhring'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [94.3, 35.4], 'player': {'id': 124759, 'name': 'Anirudh Thapa'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [111.4, 44.0], 'player': {'id': 164481, 'name': 'Narayan Das'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [107.5, 38.9], 'player': {'id': 125212, 'name': 'Mirlan Murzaev'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [113.1, 39.8], 'player': {'id': 89499, 'name': 'Slavko Damjanović'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [107.9, 33.7], 'player': {'id': 8202, 'name': 'Ariel Borysiuk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [119.1, 41.5], 'player': {'id': 163347, 'name': 'Prabhushkan Singh Gill'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.7, 48.4], 'player': {'id': 26304, 'name': 'Adrián Nicolás Luna Retamar'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [101.3, 36.4], 'player': {'id': 124750, 'name': 'Sahal Abdul Samad'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [109.7, 42.8], 'player': {'id': 24035, 'name': 'Álvaro Vázquez García'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [114.1, 48.4], 'player': {'id': 163350, 'name': 'Jessel Carneiro'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",4751dcca-e8bd-4fc1-b802-9f3bc1c3b00e,,Saved,,0.053006675,Normal,Open Play,,,,Chennaiyin,7290,00:24:01.716,Shot,True
,,,,,,,,,,,,,,0.88215,,,,,,,,,,,,,,7edbf66c-1785-4cca-8265-a783d0b24fa2,977,,"[106.1, 34.7]",3813278,27,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jorge Rolando Pereyra Díaz,28251.0,Left Center Forward,59,Kerala Blasters,7283,['24c7bbdb-50d4-40d9-9034-489c4d66f66f'],18,,Head,"[120.0, 31.4, 0.3]",,"[{'location': [97.8, 43.3], 'player': {'id': 163357, 'name': 'Lalthathanga Khawlhring'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [97.5, 44.8], 'player': {'id': 51364, 'name': 'Vladimir Koman Jr.'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [111.7, 45.6], 'player': {'id': 24035, 'name': 'Álvaro Vázquez García'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [105.4, 29.9], 'player': {'id': 163356, 'name': 'Harmanjot Singh Khabra'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [98.1, 57.8], 'player': {'id': 167009, 'name': 'Germanpreet Singh'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [104.0, 56.8], 'player': {'id': 164496, 'name': 'Jerry Lalrinzuala'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [107.7, 48.9], 'player': {'id': 124759, 'name': 'Anirudh Thapa'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [111.5, 41.9], 'player': {'id': 89499, 'name': 'Slavko Damjanović'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [108.7, 36.7], 'player': {'id': 8202, 'name': 'Ariel Borysiuk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.9, 33.8], 'player': {'id': 164493, 'name': 'Keisham Reagan Singh'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [117.6, 40.3], 'player': {'id': 164492, 'name': 'Vishal Kaith'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",0d1193cb-53ea-48c9-b11c-1a0e2560ce51,,Off T,,0.048285242,Normal,Open Play,,,,Kerala Blasters,7283,00:27:18.440,Shot,
,,,,,,,,,,,,,,0.215513,,,,,,,,,,,,,,9763406d-b918-41fd-b5e1-51ec7a1e705e,1034,,"[112.1, 53.6]",3813278,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adrián Nicolás Luna Retamar,26304.0,Left Midfield,63,Kerala Blasters,7283,"['6876bb70-6f9c-4f93-b730-4f43e403ccfa', '9026db82-a1e6-4950-8a0c-eb6558543bbd']",51,,Right Foot,"[113.8, 51.5]",,"[{'location': [107.9, 41.2], 'player': {'id': 8202, 'name': 'Ariel Borysiuk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.2, 44.2], 'player': {'id': 164492, 'name': 'Vishal Kaith'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.3, 45.5], 'player': {'id': 51364, 'name': 'Vladimir Koman Jr.'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [90.1, 67.6], 'player': {'id': 163356, 'name': 'Harmanjot Singh Khabra'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [84.6, 58.2], 'player': {'id': 163355, 'name': 'Jeakson Singh Thaunaojam'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [103.7, 31.9], 'player': {'id': 28251, 'name': 'Jorge Rolando Pereyra Díaz'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [96.5, 44.9], 'player': {'id': 163357, 'name': 'Lalthathanga Khawlhring'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [107.6, 41.0], 'player': {'id': 24035, 'name': 'Álvaro Vázquez García'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [88.4, 56.9], 'player': {'id': 167009, 'name': 'Germanpreet Singh'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [93.4, 66.9], 'player': {'id': 164496, 'name': 'Jerry Lalrinzuala'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [107.6, 52.1], 'player': {'id': 164481, 'name': 'Narayan Das'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.8, 50.4], 'player': {'id': 89499, 'name': 'Slavko Damjanović'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}]",,,Blocked,,0.056949824,Normal,Open Play,,,,Kerala Blasters,7283,00:28:51.252,Shot,
,,,,,,,,,,,,,,0.063852,,,,,,,,,,,,,,d1f80c99-1bbf-4ff5-a762-52de5b0505b7,1041,,"[101.7, 40.3]",3813278,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Álvaro Vázquez García,24035.0,Right Center Forward,64,Kerala Blasters,7283,['0e8f2c37-ce88-4296-8d89-dcaa8c5035e0'],30,,Right Foot,"[105.5, 30.6]",True,"[{'location': [112.2, 45.6], 'player': {'id': 20837, 'name': 'Marko Lešković'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [111.4, 43.1], 'player': {'id': 28251, 'name': 'Jorge Rolando Pereyra Díaz'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [116.5, 36.7], 'player': {'id': 166558, 'name': 'Hormipam Ruivah'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [112.6, 34.0], 'player': {'id': 26304, 'name': 'Adrián Nicolás Luna Retamar'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [114.4, 36.6], 'player': {'id': 124750, 'name': 'Sahal Abdul Samad'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [103.8, 41.0], 'player': {'id': 8202, 'name': 'Ariel Borysiuk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.8, 36.2], 'player': {'id': 51364, 'name': 'Vladimir Koman Jr.'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [107.7, 41.5], 'player': {'id': 167009, 'name': 'Germanpreet Singh'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [109.8, 60.8], 'player': {'id': 124759, 'name': 'Anirudh Thapa'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [107.6, 45.5], 'player': {'id': 89499, 'name': 'Slavko Damjanović'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [109.2, 49.2], 'player': {'id': 164496, 'name': 'Jerry Lalrinzuala'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [118.9, 39.8], 'player': {'id': 164492, 'name': 'Vishal Kaith'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [115.0, 36.4], 'player': {'id': 164493, 'name': 'Keisham Reagan Singh'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}]",d5175122-4ef7-4f96-89b3-0563bc5ec190,,Wayward,,0.032019574,Overhead Kick,Open Play,,,,Kerala Blasters,7283,00:29:30.305,Shot,
,,,,,,,,,,,,,,0.452092,,,,,,,,,,,,,,de81aa8b-e462-4c5d-9981-5622b88d418e,1055,,"[108.2, 38.1]",3813278,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Germanpreet Singh,167009.0,Left Center Midfield,65,Chennaiyin,7290,['eafd8649-5dd8-4a55-90cf-35b4449c14cc'],45,,Right Foot,"[120.0, 35.3, 0.8]",True,"[{'location': [112.6, 30.0], 'player': {'id': 125212, 'name': 'Mirlan Murzaev'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [107.1, 28.5], 'player': {'id': 124759, 'name': 'Anirudh Thapa'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [113.2, 47.2], 'player': {'id': 124743, 'name': 'Lallianzuala Chhangte'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [113.6, 38.1], 'player': {'id': 20837, 'name': 'Marko Lešković'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.1, 32.1], 'player': {'id': 163350, 'name': 'Jessel Carneiro'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.4, 34.7], 'player': {'id': 163356, 'name': 'Harmanjot Singh Khabra'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [98.4, 27.6], 'player': {'id': 124750, 'name': 'Sahal Abdul Samad'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [98.6, 44.0], 'player': {'id': 163355, 'name': 'Jeakson Singh Thaunaojam'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [118.2, 37.4], 'player': {'id': 163347, 'name': 'Prabhushkan Singh Gill'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",20724d0c-daf2-4409-a48d-3ff1021a5dd8,,Off T,,0.25750697,Normal,Open Play,,,,Chennaiyin,7290,00:29:45.155,Shot,
,,,,,,,,,,,,,,0.496675,,,,,,,,,,,,,,e2992313-dfe4-438a-8412-12d617adae1f,1282,,"[110.3, 48.2]",3813278,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sahal Abdul Samad,124750.0,Right Midfield,80,Kerala Blasters,7283,"['09ce468d-36cc-4ff8-9e68-ea09be0828c5', 'c0250f7b-ab3d-4986-b338-4ae425fa0a54']",48,,Right Foot,"[116.2, 41.4]",,"[{'location': [103.2, 42.9], 'player': {'id': 24035, 'name': 'Álvaro Vázquez García'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [111.4, 34.8], 'player': {'id': 26304, 'name': 'Adrián Nicolás Luna Retamar'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [109.4, 38.8], 'player': {'id': 28251, 'name': 'Jorge Rolando Pereyra Díaz'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [109.4, 46.4], 'player': {'id': 89499, 'name': 'Slavko Damjanović'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [110.7, 49.2], 'player': {'id': 164496, 'name': 'Jerry Lalrinzuala'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [85.0, 55.0], 'player': {'id': 124743, 'name': 'Lallianzuala Chhangte'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [92.3, 45.3], 'player': {'id': 51364, 'name': 'Vladimir Koman Jr.'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [103.7, 39.6], 'player': {'id': 167009, 'name': 'Germanpreet Singh'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [111.2, 40.4], 'player': {'id': 8202, 'name': 'Ariel Borysiuk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.6, 48.1], 'player': {'id': 164481, 'name': 'Narayan Das'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.105385, 40.72032], 'player': {'id': 164493, 'name': 'Keisham Reagan Singh'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [116.9, 44.0], 'player': {'id': 164492, 'name': 'Vishal Kaith'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",155562a8-33bb-4d27-aec7-29ed4ec07d68,,Blocked,,0.27404955,Normal,Open Play,,,,Kerala Blasters,7283,00:37:48.390,Shot,
,,,,,,,,,,,,,,0.81681,,,,,,,,,,,,,,70c6f232-bf91-4825-8faf-28fc35c7924c,1286,,"[114.1, 42.8]",3813278,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sahal Abdul Samad,124750.0,Right Midfield,80,Kerala Blasters,7283,['28bfa642-152c-44fb-a6bd-7657d36f3705'],49,,Right Foot,"[120.0, 42.8, 0.0]",True,"[{'location': [111.0, 42.0], 'player': {'id': 24035, 'name': 'Álvaro Vázquez García'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [111.5, 38.0], 'player': {'id': 26304, 'name': 'Adrián Nicolás Luna Retamar'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [118.1, 34.2], 'player': {'id': 28251, 'name': 'Jorge Rolando Pereyra Díaz'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [115.2, 42.6], 'player': {'id': 164492, 'name': 'Vishal Kaith'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.4, 46.3], 'player': {'id': 164496, 'name': 'Jerry Lalrinzuala'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [112.7, 45.9], 'player': {'id': 89499, 'name': 'Slavko Damjanović'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [109.7, 42.8], 'player': {'id': 164481, 'name': 'Narayan Das'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [115.0, 40.8], 'player': {'id': 8202, 'name': 'Ariel Borysiuk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.2, 38.9], 'player': {'id': 164493, 'name': 'Keisham Reagan Singh'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [109.0, 38.3], 'player': {'id': 124759, 'name': 'Anirudh Thapa'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}]",,,Goal,,0.29460979,Half Volley,Open Play,,,,Kerala Blasters,7283,00:37:49.618,Shot,
,,,,,,,,,,,,,,0.359329,,,,,,,,,,,,,,a0a0bed7-14d7-429c-bec9-1af7f7960935,1520,,"[105.5, 40.1]",3813278,46,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Álvaro Vázquez García,24035.0,Right Center Forward,101,Kerala Blasters,7283,['16d9b486-c495-459e-9be6-e7acb2ef8492'],17,,Right Foot,"[113.9, 39.3, 0.3]",,"[{'location': [93.6, 52.3], 'player': {'id': 26304, 'name': 'Adrián Nicolás Luna Retamar'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [94.2, 39.4], 'player': {'id': 164481, 'name': 'Narayan Das'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.9, 38.5], 'player': {'id': 8202, 'name': 'Ariel Borysiuk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.6, 34.8], 'player': {'id': 164493, 'name': 'Keisham Reagan Singh'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [115.1, 40.2], 'player': {'id': 164492, 'name': 'Vishal Kaith'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",9d14875a-acea-4b66-9377-e4f28255eeec,,Saved,,0.36286175,Normal,Open Play,,,,Kerala Blasters,7283,00:46:17.251,Shot,
