50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.734162,,,,,,,,,,,,,20534c50-486f-4748-bdbf-9189b380bb83,83,,"[118.6, 42.9]",2275080,1,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Bethany England,15550.0,Center Forward,4,Chelsea FCW,971,['195796ec-4bc9-4f08-8ff8-62de1373fdd4'],40,,Head,,"[120.0, 44.7, 4.8]",,"[{'location': [100.0, 53.4], 'player': {'id': 4647, 'name': 'So-Yun Ji'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [107.7, 55.9], 'player': {'id': 17274, 'name': 'Poppy Pattinson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.9, 36.4], 'player': {'id': 19422, 'name': 'Jessica Carter'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [114.8, 35.8], 'player': {'id': 21230, 'name': 'Elise Hughes'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [114.1, 31.8], 'player': {'id': 4642, 'name': 'Millie Bright'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [105.1, 37.6], 'player': {'id': 4638, 'name': 'Drew Spence'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [100.0, 36.1], 'player': {'id': 31527, 'name': 'Ebony Salmon'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [111.2, 39.7], 'player': {'id': 19502, 'name': 'Meaghan Sargeant'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.2, 37.5], 'player': {'id': 16381, 'name': 'Gemma Evans'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.1, 47.0], 'player': {'id': 4660, 'name': 'Erin Cuthbert'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [111.4, 44.8], 'player': {'id': 15549, 'name': 'Sophie Louise Ingle'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [117.8, 44.9], 'player': {'id': 10171, 'name': 'Frankie Brown'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [117.7, 38.2], 'player': {'id': 15618, 'name': 'Jasmine Matthews'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [113.5, 41.5], 'player': {'id': 10093, 'name': 'Yana Daniëls'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [118.7, 40.4], 'player': {'id': 16376, 'name': 'Sophie Baggaley'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [119.4, 43.7], 'player': {'id': 16391, 'name': 'Loren Dykes'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [119.4, 36.0], 'player': {'id': 24925, 'name': 'Olivia Chance'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}]",3baabd2d-81c5-4890-9b74-658c005abadb,,True,Off T,0.54863083,Normal,Open Play,,,,Chelsea FCW,971,00:01:40.605,Shot,
,,,,,,,,,,,,,,,,,0.229367,,,,,,,,,,,,,2ed5fb88-c7cd-46f4-9d6b-a90deeec30c2,137,,"[101.8, 48.5]",2275080,3,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,So-Yun Ji,4647.0,Center Attacking Midfield,7,Chelsea FCW,971,"['076b7a87-ac02-4222-85b1-b97bb3f36e15', '5ad24003-1027-4666-b78c-adde71714333']",31,,Right Foot,,"[107.5, 45.9]",True,"[{'location': [102.3, 18.1], 'player': {'id': 10514, 'name': 'Guro Reiten'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [113.3, 43.1], 'player': {'id': 16381, 'name': 'Gemma Evans'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.4, 42.1], 'player': {'id': 15618, 'name': 'Jasmine Matthews'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [114.2, 32.8], 'player': {'id': 19502, 'name': 'Meaghan Sargeant'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.6, 38.4], 'player': {'id': 10093, 'name': 'Yana Daniëls'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [110.2, 37.3], 'player': {'id': 16391, 'name': 'Loren Dykes'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.2, 35.8], 'player': {'id': 10171, 'name': 'Frankie Brown'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [110.7, 33.0], 'player': {'id': 4660, 'name': 'Erin Cuthbert'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [112.7, 36.0], 'player': {'id': 15549, 'name': 'Sophie Louise Ingle'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [108.0, 45.6], 'player': {'id': 21230, 'name': 'Elise Hughes'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [118.5, 41.2], 'player': {'id': 16376, 'name': 'Sophie Baggaley'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.6, 44.9], 'player': {'id': 4642, 'name': 'Millie Bright'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [105.5, 34.7], 'player': {'id': 24925, 'name': 'Olivia Chance'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [110.4, 41.0], 'player': {'id': 15550, 'name': 'Bethany England'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [98.3, 34.8], 'player': {'id': 4638, 'name': 'Drew Spence'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",ffe4f747-5d8a-4028-aa72-d7e8ac8c17f1,,,Blocked,0.05388644,Half Volley,Open Play,,,,Chelsea FCW,971,00:03:31.240,Shot,
,,,,,,,,,,,,,,,,,0.454185,,,,,,,,,,,,,09bfb3cd-13ca-45b8-b59b-2ec370ac580b,187,,"[113.7, 39.3]",2275080,4,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Bethany England,15550.0,Center Forward,8,Chelsea FCW,971,"['19eb22f2-1e2d-42fe-8b30-3282e1de9319', '400878e4-5d3d-4cb8-88bf-039116a806b5']",41,True,Head,,"[118.7, 39.1, 1.6]",,"[{'location': [99.1, 22.9], 'player': {'id': 4642, 'name': 'Millie Bright'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [118.8, 39.4], 'player': {'id': 16376, 'name': 'Sophie Baggaley'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.7, 35.3], 'player': {'id': 4638, 'name': 'Drew Spence'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [114.0, 35.4], 'player': {'id': 19502, 'name': 'Meaghan Sargeant'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.8, 40.1], 'player': {'id': 15618, 'name': 'Jasmine Matthews'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [107.0, 45.3], 'player': {'id': 4660, 'name': 'Erin Cuthbert'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [113.5, 44.5], 'player': {'id': 16381, 'name': 'Gemma Evans'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.4, 36.9], 'player': {'id': 24925, 'name': 'Olivia Chance'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [114.6, 54.3], 'player': {'id': 16391, 'name': 'Loren Dykes'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",dbee6e23-3922-4b82-a27d-9de5a0d64450,,,Saved,0.2050571,Normal,Open Play,,,,Chelsea FCW,971,00:04:41.383,Shot,True
,,,,,,,,,,,,,,,,,1.308377,,,,,,,,,,,,,3ade77fd-ca16-4057-9c3f-15318095235d,217,,"[108.3, 41.0]",2275080,5,,True,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Erin Cuthbert,4660.0,Right Wing,10,Chelsea FCW,971,['98ac5b3c-2cd8-417c-9b43-990d2210bf2b'],24,,Left Foot,,"[114.3, 0.1]",True,"[{'location': [119.0, 40.4], 'player': {'id': 16376, 'name': 'Sophie Baggaley'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.9, 55.1], 'player': {'id': 16391, 'name': 'Loren Dykes'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.8, 38.6], 'player': {'id': 10093, 'name': 'Yana Daniëls'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [104.9, 42.8], 'player': {'id': 10171, 'name': 'Frankie Brown'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [112.5, 47.0], 'player': {'id': 15550, 'name': 'Bethany England'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [113.5, 45.4], 'player': {'id': 15618, 'name': 'Jasmine Matthews'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [113.9, 39.9], 'player': {'id': 19502, 'name': 'Meaghan Sargeant'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [91.3, 29.3], 'player': {'id': 10222, 'name': 'Jonna Ann-Charlotte Andersson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",d295139e-a0c0-4b37-b75e-27155da5adb3,,,Wayward,0.10100499,Volley,Open Play,,,,Chelsea FCW,971,00:05:24.340,Shot,
,,,,,,,,,,,,,,,,,1.319645,,,,,,,,,,,,,aeab6bb3-4fe5-479f-bd3b-964dfa445a4c,259,,"[108.1, 55.7]",2275080,7,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Bethany England,15550.0,Center Forward,14,Chelsea FCW,971,['ffa707fc-b4db-41df-b559-dbe44bd8f696'],19,,Right Foot,,"[120.0, 33.7, 0.0]",True,"[{'location': [92.8, 33.2], 'player': {'id': 10514, 'name': 'Guro Reiten'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [117.9, 42.5], 'player': {'id': 16376, 'name': 'Sophie Baggaley'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.1, 35.0], 'player': {'id': 19502, 'name': 'Meaghan Sargeant'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.8, 54.2], 'player': {'id': 17275, 'name': 'Hannah Jayne Blundell'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [108.1, 53.0], 'player': {'id': 15618, 'name': 'Jasmine Matthews'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [105.7, 56.0], 'player': {'id': 16391, 'name': 'Loren Dykes'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",2f2d5802-e112-4d52-bc93-0e7780962a27,,,Off T,0.053342737,Normal,Open Play,,,,Chelsea FCW,971,00:07:19.885,Shot,
,,,,,,,,,,,,,,,,,0.212759,,,,,,,,,,,,,2ac8e87a-ffa5-41de-afb7-ce434b48c5b7,383,,"[120.0, 50.1]",2275080,11,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Drew Spence,4638.0,Left Center Midfield,24,Chelsea FCW,971,['8e5065ec-a856-4151-9e58-34594927490f'],12,,Right Foot,,"[120.0, 44.7, 0.2]",True,"[{'location': [115.3, 42.9], 'player': {'id': 16381, 'name': 'Gemma Evans'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.8, 45.2], 'player': {'id': 16376, 'name': 'Sophie Baggaley'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.3, 34.0], 'player': {'id': 4660, 'name': 'Erin Cuthbert'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [110.8, 34.0], 'player': {'id': 19502, 'name': 'Meaghan Sargeant'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [114.1, 40.3], 'player': {'id': 15618, 'name': 'Jasmine Matthews'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}]",90481653-a749-43ed-b1eb-503596d20fbc,,,Off T,0.021279555,Normal,Open Play,,,,Chelsea FCW,971,00:11:12.435,Shot,
,,,,,,,,,,,,,,,,,1.238266,,,,,,,,,,,,,94b50d3a-4b5a-4dd6-9842-b417ec700101,499,,"[101.5, 41.4]",2275080,14,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ebony Salmon,31527.0,Center Forward,33,Chelsea FCW,971,['7b4c278b-6d04-4252-ba5e-0c2af5af78d4'],37,,Left Foot,,"[120.0, 43.5, 0.3]",,"[{'location': [98.0, 47.6], 'player': {'id': 15549, 'name': 'Sophie Louise Ingle'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [119.0, 40.2], 'player': {'id': 15560, 'name': 'Ann-Katrin Berger'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.7, 53.8], 'player': {'id': 4647, 'name': 'So-Yun Ji'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [101.2, 53.8], 'player': {'id': 10222, 'name': 'Jonna Ann-Charlotte Andersson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.5, 44.7], 'player': {'id': 19422, 'name': 'Jessica Carter'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.9, 40.0], 'player': {'id': 4642, 'name': 'Millie Bright'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.4, 40.1], 'player': {'id': 4660, 'name': 'Erin Cuthbert'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [82.9, 41.3], 'player': {'id': 24925, 'name': 'Olivia Chance'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [89.7, 40.2], 'player': {'id': 10093, 'name': 'Yana Daniëls'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [92.6, 31.4], 'player': {'id': 17274, 'name': 'Poppy Pattinson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [95.1, 29.6], 'player': {'id': 17275, 'name': 'Hannah Jayne Blundell'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [87.3, 54.5], 'player': {'id': 4638, 'name': 'Drew Spence'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [94.5, 56.2], 'player': {'id': 10171, 'name': 'Frankie Brown'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [80.6, 58.7], 'player': {'id': 19502, 'name': 'Meaghan Sargeant'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",,,,Goal,0.097714625,Normal,Open Play,,,,Bristol City WFC,973,00:14:37.062,Shot,
,,,,,,,,,,,,,,,,,0.074439,,,,,,,,,,,,,77adafc5-7584-4114-b42b-ad63f6558bac,657,,"[112.8, 42.1]",2275080,20,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Drew Spence,4638.0,Left Center Midfield,45,Chelsea FCW,971,"['4be6c805-ac92-4af4-a12e-f50ed1cd51a2', '8f663279-b2ba-4460-8547-a0bcc73065fc', 'eb44f47b-3e5d-456a-a2e1-80bedb94e124']",33,True,Head,,"[113.5, 41.7]",,"[{'location': [91.5, 26.4], 'player': {'id': 10222, 'name': 'Jonna Ann-Charlotte Andersson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [118.3, 40.1], 'player': {'id': 16376, 'name': 'Sophie Baggaley'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.1, 36.3], 'player': {'id': 15550, 'name': 'Bethany England'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [109.2, 50.5], 'player': {'id': 17275, 'name': 'Hannah Jayne Blundell'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [98.0, 32.5], 'player': {'id': 10093, 'name': 'Yana Daniëls'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [102.3, 39.8], 'player': {'id': 10171, 'name': 'Frankie Brown'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [113.6, 41.6], 'player': {'id': 15618, 'name': 'Jasmine Matthews'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [111.2, 32.4], 'player': {'id': 19502, 'name': 'Meaghan Sargeant'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [97.4, 40.1], 'player': {'id': 15549, 'name': 'Sophie Louise Ingle'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [106.3, 52.6], 'player': {'id': 17274, 'name': 'Poppy Pattinson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.0, 43.2], 'player': {'id': 16391, 'name': 'Loren Dykes'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.8, 51.4], 'player': {'id': 16381, 'name': 'Gemma Evans'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.2, 27.2], 'player': {'id': 10514, 'name': 'Guro Reiten'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",988c8474-a5a3-4e51-8c33-14e376686fa9,,,Blocked,0.11417483,Normal,Open Play,,,,Chelsea FCW,971,00:20:33.193,Shot,True
,,,,,,,,,,,,,,,,,0.497719,,,,,,,,,,,,,0593ad41-f4b2-4aec-89bc-fa10248f520e,809,,"[108.7, 36.7]",2275080,24,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Drew Spence,4638.0,Left Center Midfield,55,Chelsea FCW,971,['4ca7b310-19f3-492c-95cd-b57b857da59a'],57,,Head,,"[111.6, 44.0]",,"[{'location': [108.0, 40.1], 'player': {'id': 15550, 'name': 'Bethany England'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [118.7, 39.6], 'player': {'id': 16376, 'name': 'Sophie Baggaley'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.3, 26.2], 'player': {'id': 10222, 'name': 'Jonna Ann-Charlotte Andersson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [107.8, 45.9], 'player': {'id': 4660, 'name': 'Erin Cuthbert'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [92.9, 27.6], 'player': {'id': 4647, 'name': 'So-Yun Ji'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [97.6, 32.0], 'player': {'id': 10171, 'name': 'Frankie Brown'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [113.0, 34.4], 'player': {'id': 15618, 'name': 'Jasmine Matthews'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [103.1, 39.2], 'player': {'id': 24925, 'name': 'Olivia Chance'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [110.6, 39.9], 'player': {'id': 16381, 'name': 'Gemma Evans'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.9, 43.3], 'player': {'id': 17274, 'name': 'Poppy Pattinson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.9, 24.2], 'player': {'id': 10093, 'name': 'Yana Daniëls'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [114.0, 38.4], 'player': {'id': 16391, 'name': 'Loren Dykes'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",0c71c79d-6376-491f-a24a-1497752b6d6b,,,Wayward,0.06609254,Normal,Open Play,,,,Chelsea FCW,971,00:24:57.748,Shot,
,,,,,,,,,,,,,,,,,0.366808,,,,,,,,,,,,,66a89454-0fe6-4dfa-9038-b3f688b618c8,825,,"[81.3, 39.9]",2275080,25,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jessica Carter,19422.0,Right Center Back,56,Chelsea FCW,971,"['d6b6064e-c1a5-401d-8b02-248e7066f15a', 'ec375a59-1649-4812-b919-8d658e2ce1a1']",25,,Right Foot,,"[92.4, 39.8]",,"[{'location': [118.8, 40.2], 'player': {'id': 16376, 'name': 'Sophie Baggaley'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [89.8, 45.4], 'player': {'id': 4647, 'name': 'So-Yun Ji'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [101.7, 61.0], 'player': {'id': 15550, 'name': 'Bethany England'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [103.1, 26.3], 'player': {'id': 19502, 'name': 'Meaghan Sargeant'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [84.9, 18.5], 'player': {'id': 10222, 'name': 'Jonna Ann-Charlotte Andersson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [95.4, 33.4], 'player': {'id': 10093, 'name': 'Yana Daniëls'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [102.5, 49.1], 'player': {'id': 15618, 'name': 'Jasmine Matthews'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [103.0, 44.5], 'player': {'id': 16391, 'name': 'Loren Dykes'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.0, 38.0], 'player': {'id': 16381, 'name': 'Gemma Evans'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.0, 66.3], 'player': {'id': 4660, 'name': 'Erin Cuthbert'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [101.4, 48.0], 'player': {'id': 15549, 'name': 'Sophie Louise Ingle'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [88.1, 52.4], 'player': {'id': 10514, 'name': 'Guro Reiten'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [101.7, 33.9], 'player': {'id': 4638, 'name': 'Drew Spence'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [92.2, 39.9], 'player': {'id': 10171, 'name': 'Frankie Brown'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [91.9, 45.4], 'player': {'id': 17274, 'name': 'Poppy Pattinson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [74.5, 55.3], 'player': {'id': 31527, 'name': 'Ebony Salmon'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [97.8, 60.8], 'player': {'id': 24925, 'name': 'Olivia Chance'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [100.4, 55.9], 'player': {'id': 21230, 'name': 'Elise Hughes'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}]",8d5271a0-6f87-4655-baf5-edfe1f91cefa,,,Blocked,0.006177839,Normal,Open Play,,,,Chelsea FCW,971,00:25:25.904,Shot,
