50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.238783,,,,,,,,,,,,,,b03481cd-b922-451f-aea1-14eb90ea1839,1629,,,"[85.6, 38.6]",3879735,39,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Mauricio Ricardo Pinilla Ferreira,36770.0,Center Forward,78,Atalanta,228,['60f4d448-3969-4e4f-ac2c-b8fb0a932ee9'],35,Right Foot,,"[119.0, 42.0, 0.6]",,"[{'location': [93.1, 46.5], 'player': {'id': 7151, 'name': 'Mário Rui Silva Duarte'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [93.0, 39.5], 'player': {'id': 13612, 'name': 'Lorenzo Ariaudo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [93.7, 34.8], 'player': {'id': 7160, 'name': 'Lorenzo Tonelli'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [92.2, 28.8], 'player': {'id': 7155, 'name': 'Vincent Laurini'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [82.3, 38.9], 'player': {'id': 8187, 'name': 'Marcel Büchel'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [118.6, 40.9], 'player': {'id': 11508, 'name': 'Łukasz Skorupski'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [87.2, 32.2], 'player': {'id': 19847, 'name': 'Alessandro Diamanti'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [86.2, 46.7], 'player': {'id': 7006, 'name': 'Alejandro Darío Gómez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",441e0eb4-ec54-411b-8a0d-76db00153466,Saved,,0.020085322,Normal,Open Play,,,,Atalanta,228,00:39:35.682,Shot,
,,,,,,,,,,,,,,,,,1.249174,,,,,,,,,,,,,,5daeb913-0f01-479a-a17f-8a1bd58af4a3,1649,,,"[87.6, 49.5]",3879735,40,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,79,Empoli,290,['8183dc37-95c5-41f5-ab22-ba72b0e27732'],4,Right Foot,,"[118.7, 39.8, 1.8]",,"[{'location': [118.6, 39.6], 'player': {'id': 7157, 'name': 'Marco Sportiello'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [93.3, 64.9], 'player': {'id': 5660, 'name': 'Piotr Zieliński'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [91.9, 60.5], 'player': {'id': 7150, 'name': 'Riccardo Saponara'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [87.4, 34.5], 'player': {'id': 8187, 'name': 'Marcel Büchel'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [97.3, 35.5], 'player': {'id': 40252, 'name': 'Massimo Maccarone'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [101.3, 38.9], 'player': {'id': 7054, 'name': 'Manuel Pucciarelli'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [100.7, 56.6], 'player': {'id': 31231, 'name': 'Davide Brivio'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [91.9, 51.0], 'player': {'id': 6983, 'name': 'Remo Freuler'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [94.8, 43.3], 'player': {'id': 6994, 'name': 'Marten de Roon'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [92.9, 34.7], 'player': {'id': 6941, 'name': 'Jasmin Kurtič'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [99.7, 45.9], 'player': {'id': 6992, 'name': 'Andrea Masiello'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [89.2, 24.6], 'player': {'id': 19847, 'name': 'Alessandro Diamanti'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [100.7, 40.0], 'player': {'id': 7002, 'name': 'Rafael Tolói'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.0, 36.5], 'player': {'id': 8657, 'name': 'Andrea Conti'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",aedd6b22-0870-47bb-9919-659c7a0b017d,Saved,,0.016376114,Normal,Open Play,,,,Empoli,290,00:40:04.355,Shot,
,,,,,,,,,,,,,,,,,1.64144,,,,,,,,,,,,,,02fafe60-5e6c-4df8-ba33-870adc1323f4,1801,,,"[94.5, 56.8]",3879735,43,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alejandro Darío Gómez,7006.0,Left Wing,93,Atalanta,228,"['5ebca802-aaf1-4a25-a2cc-ba9671ea8afb', '6062a921-c69f-4474-8376-9add60c4001c']",44,Right Foot,,"[120.0, 33.7, 1.4]",,"[{'location': [102.3, 56.5], 'player': {'id': 7151, 'name': 'Mário Rui Silva Duarte'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.2, 61.8], 'player': {'id': 8187, 'name': 'Marcel Büchel'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.3, 49.4], 'player': {'id': 13612, 'name': 'Lorenzo Ariaudo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [94.3, 55.3], 'player': {'id': 16308, 'name': 'Leandro Daniel Paredes'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [102.8, 42.6], 'player': {'id': 7160, 'name': 'Lorenzo Tonelli'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.7, 37.8], 'player': {'id': 7155, 'name': 'Vincent Laurini'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [94.6, 45.2], 'player': {'id': 7150, 'name': 'Riccardo Saponara'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [99.8, 35.5], 'player': {'id': 5660, 'name': 'Piotr Zieliński'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [102.6, 43.4], 'player': {'id': 36770, 'name': 'Mauricio Ricardo Pinilla Ferreira'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [100.9, 37.9], 'player': {'id': 6983, 'name': 'Remo Freuler'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [118.4, 40.9], 'player': {'id': 11508, 'name': 'Łukasz Skorupski'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.5, 70.9], 'player': {'id': 19847, 'name': 'Alessandro Diamanti'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",0e91c0d3-8239-4c23-b902-4b62b455753b,Off T,,0.014097115,Normal,Open Play,,,,Atalanta,228,00:43:44.554,Shot,True
,,,,,,,,,,,,,,,,,0.861349,,,,,,,,,,,,,,c85b595d-0252-4cd0-8917-d76bb2d0a19e,1841,,,"[107.1, 23.9]",3879735,44,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Massimo Maccarone,40252.0,Left Center Forward,94,Empoli,290,['0da6ae1f-898c-45ec-b548-357337ccf119'],37,Right Foot,,"[117.8, 36.3, 0.2]",,"[{'location': [118.4, 37.1], 'player': {'id': 7157, 'name': 'Marco Sportiello'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.8, 41.8], 'player': {'id': 6983, 'name': 'Remo Freuler'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [91.8, 21.2], 'player': {'id': 19847, 'name': 'Alessandro Diamanti'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [109.6, 43.2], 'player': {'id': 31231, 'name': 'Davide Brivio'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.0, 28.6], 'player': {'id': 6941, 'name': 'Jasmin Kurtič'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [107.5, 35.8], 'player': {'id': 6994, 'name': 'Marten de Roon'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [111.5, 35.5], 'player': {'id': 6992, 'name': 'Andrea Masiello'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.1, 26.4], 'player': {'id': 7002, 'name': 'Rafael Tolói'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.0, 24.3], 'player': {'id': 8657, 'name': 'Andrea Conti'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [98.6, 43.9], 'player': {'id': 5660, 'name': 'Piotr Zieliński'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [87.8, 21.3], 'player': {'id': 7151, 'name': 'Mário Rui Silva Duarte'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [94.4, 28.2], 'player': {'id': 8187, 'name': 'Marcel Büchel'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [107.2, 33.4], 'player': {'id': 7150, 'name': 'Riccardo Saponara'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [110.4, 35.0], 'player': {'id': 7054, 'name': 'Manuel Pucciarelli'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",a1568d82-72db-455a-a859-f34012a56557,Saved,,0.03663062,Normal,Open Play,,,,Empoli,290,00:44:37.863,Shot,
,,,,,,,,,,,,,,,,,1.242879,,,,,,,,,,,,,,62a30d56-0939-4916-858e-b9fff6418196,2483,,,"[103.9, 51.7]",3879735,60,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alessandro Diamanti,19847.0,Right Wing,133,Atalanta,228,['77d26156-df56-4982-a1a1-6df65e9272de'],40,Left Foot,,"[120.0, 38.4, 4.3]",,"[{'location': [118.3, 41.5], 'player': {'id': 11508, 'name': 'Łukasz Skorupski'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.8, 41.3], 'player': {'id': 6983, 'name': 'Remo Freuler'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [111.6, 48.7], 'player': {'id': 6941, 'name': 'Jasmin Kurtič'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [95.5, 19.6], 'player': {'id': 7006, 'name': 'Alejandro Darío Gómez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [109.0, 36.4], 'player': {'id': 8871, 'name': 'Marco Borriello'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [106.5, 52.1], 'player': {'id': 8187, 'name': 'Marcel Büchel'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [108.0, 49.0], 'player': {'id': 7151, 'name': 'Mário Rui Silva Duarte'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.8, 39.3], 'player': {'id': 5660, 'name': 'Piotr Zieliński'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [107.5, 47.4], 'player': {'id': 13612, 'name': 'Lorenzo Ariaudo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [96.1, 27.7], 'player': {'id': 16308, 'name': 'Leandro Daniel Paredes'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [106.9, 41.8], 'player': {'id': 7160, 'name': 'Lorenzo Tonelli'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.4, 29.4], 'player': {'id': 7155, 'name': 'Vincent Laurini'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [92.0, 38.7], 'player': {'id': 7150, 'name': 'Riccardo Saponara'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}]",,Off T,,0.050014477,Normal,Open Play,,,,Atalanta,228,00:15:40.315,Shot,
,,,,,,,,,,,,,,,,,0.196954,,,,,,,,,,,,,,7c19ea19-eaa5-4095-988e-e2bf991f31cb,2597,,,"[94.9, 40.3]",3879735,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcel Büchel,8187.0,Left Center Midfield,140,Empoli,290,['fbd2248e-fe08-45de-992e-2076783295dd'],45,Left Foot,,"[120.0, 35.8, 3.9]",True,"[{'location': [116.5, 40.1], 'player': {'id': 7157, 'name': 'Marco Sportiello'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [89.0, 65.5], 'player': {'id': 40250, 'name': 'Marco Zambelli'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [81.1, 61.1], 'player': {'id': 5660, 'name': 'Piotr Zieliński'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [94.8, 61.1], 'player': {'id': 6994, 'name': 'Marten de Roon'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [101.3, 50.9], 'player': {'id': 31231, 'name': 'Davide Brivio'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.6, 48.2], 'player': {'id': 6992, 'name': 'Andrea Masiello'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.7, 41.1], 'player': {'id': 7002, 'name': 'Rafael Tolói'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.3, 36.4], 'player': {'id': 8657, 'name': 'Andrea Conti'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [92.2, 50.5], 'player': {'id': 6983, 'name': 'Remo Freuler'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [94.6, 38.6], 'player': {'id': 6941, 'name': 'Jasmin Kurtič'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [101.8, 50.2], 'player': {'id': 7054, 'name': 'Manuel Pucciarelli'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [98.3, 35.6], 'player': {'id': 40252, 'name': 'Massimo Maccarone'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [92.6, 40.9], 'player': {'id': 7150, 'name': 'Riccardo Saponara'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",39ff57f4-2045-4c4d-bd5c-01c7cea179cf,Off T,,0.044349268,Normal,Open Play,,,,Empoli,290,00:19:45.123,Shot,
,,,,,,,,,,,,,,,,,1.646499,,,,,,,,,,,,,,5a90ea0c-a910-4673-aa92-ad16f935407f,2763,,,"[94.2, 22.3]",3879735,69,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Davide Brivio,31231.0,Left Back,152,Atalanta,228,"['19199fc4-7b69-400e-9a13-413d0c4b97a0', 'ef1332e3-e846-4b96-91d2-8114ff4793f7']",30,Left Foot,,"[120.0, 40.0, 4.8]",,"[{'location': [98.2, 35.6], 'player': {'id': 7151, 'name': 'Mário Rui Silva Duarte'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [98.3, 25.1], 'player': {'id': 40250, 'name': 'Marco Zambelli'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.1, 39.0], 'player': {'id': 11508, 'name': 'Łukasz Skorupski'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.1, 34.7], 'player': {'id': 7006, 'name': 'Alejandro Darío Gómez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [92.3, 37.9], 'player': {'id': 8187, 'name': 'Marcel Büchel'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [93.1, 21.5], 'player': {'id': 5660, 'name': 'Piotr Zieliński'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [83.8, 30.1], 'player': {'id': 7150, 'name': 'Riccardo Saponara'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}]",e9987479-24fd-4e07-986c-a91b9bd0a393,Off T,,0.0074621867,Normal,Open Play,,,,Atalanta,228,00:24:30.981,Shot,True
,,,,,,,,,,,,,,,,,1.223555,,,,,,,,,,,,,,b40fcbac-66a8-441a-8ca3-8763e16d05be,2792,,,"[87.8, 27.8]",3879735,70,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,155,Empoli,290,"['67bd126c-194a-4649-a0c1-e547603f2f86', 'be9cd58e-df07-48d5-a00f-598fbd331aeb']",46,Right Foot,,"[120.0, 43.3, 7.1]",,"[{'location': [117.3, 38.5], 'player': {'id': 7157, 'name': 'Marco Sportiello'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.8, 37.0], 'player': {'id': 31231, 'name': 'Davide Brivio'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.9, 29.2], 'player': {'id': 7002, 'name': 'Rafael Tolói'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.2, 31.5], 'player': {'id': 6992, 'name': 'Andrea Masiello'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [96.7, 22.6], 'player': {'id': 8657, 'name': 'Andrea Conti'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [93.7, 26.5], 'player': {'id': 6994, 'name': 'Marten de Roon'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [85.0, 43.6], 'player': {'id': 7006, 'name': 'Alejandro Darío Gómez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [88.0, 29.4], 'player': {'id': 6983, 'name': 'Remo Freuler'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [89.7, 15.4], 'player': {'id': 6941, 'name': 'Jasmin Kurtič'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [86.1, 24.2], 'player': {'id': 19847, 'name': 'Alessandro Diamanti'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [99.9, 23.5], 'player': {'id': 40252, 'name': 'Massimo Maccarone'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [95.4, 28.8], 'player': {'id': 7054, 'name': 'Manuel Pucciarelli'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [92.7, 23.3], 'player': {'id': 7150, 'name': 'Riccardo Saponara'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [92.1, 21.9], 'player': {'id': 8187, 'name': 'Marcel Büchel'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [84.6, 35.6], 'player': {'id': 5660, 'name': 'Piotr Zieliński'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",1c185cc9-4504-479d-8e0e-25c8881f06a8,Off T,,0.0060259122,Normal,Open Play,,,,Empoli,290,00:25:46.961,Shot,True
,,,,,,,,,,,,,,,,,0.753343,,,,,,,,,,,,,,646dee28-adbc-4d5a-9c7a-f5893dec1303,3054,,,"[82.9, 40.5]",3879735,78,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,169,Empoli,290,['8fff30b2-4c3a-4eb0-a3cc-ee752383cdb2'],23,Right Foot,,"[120.0, 43.0, 5.6]",,"[{'location': [101.4, 37.7], 'player': {'id': 7002, 'name': 'Rafael Tolói'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.1, 35.0], 'player': {'id': 8657, 'name': 'Andrea Conti'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.9, 34.9], 'player': {'id': 6994, 'name': 'Marten de Roon'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [100.9, 31.0], 'player': {'id': 6941, 'name': 'Jasmin Kurtič'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [102.2, 42.4], 'player': {'id': 6992, 'name': 'Andrea Masiello'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.4, 47.0], 'player': {'id': 31231, 'name': 'Davide Brivio'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.0, 57.5], 'player': {'id': 8184, 'name': ""Marco D''Alessandro""}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [93.3, 40.2], 'player': {'id': 6983, 'name': 'Remo Freuler'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [94.0, 36.6], 'player': {'id': 8871, 'name': 'Marco Borriello'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [96.8, 23.5], 'player': {'id': 19847, 'name': 'Alessandro Diamanti'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [118.9, 40.0], 'player': {'id': 7157, 'name': 'Marco Sportiello'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.8, 66.5], 'player': {'id': 40250, 'name': 'Marco Zambelli'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [102.8, 38.2], 'player': {'id': 7160, 'name': 'Lorenzo Tonelli'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [104.1, 49.5], 'player': {'id': 7054, 'name': 'Manuel Pucciarelli'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [101.3, 34.9], 'player': {'id': 22041, 'name': 'Marko Livaja'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [91.1, 34.4], 'player': {'id': 7150, 'name': 'Riccardo Saponara'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [94.9, 17.8], 'player': {'id': 8187, 'name': 'Marcel Büchel'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [81.8, 41.1], 'player': {'id': 7151, 'name': 'Mário Rui Silva Duarte'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [84.1, 47.1], 'player': {'id': 5660, 'name': 'Piotr Zieliński'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",,Off T,,0.006653093,Normal,Free Kick,,,,Empoli,290,00:33:23.108,Shot,
,,,,,,,,,,,,,,,,,0.231002,,,,,,,,,,,,,,9f8baeda-20fb-48af-83d0-6adfdf0694d2,3066,,,"[114.0, 49.8]",3879735,78,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marco Borriello,8871.0,Center Forward,170,Atalanta,228,"['06c64dfb-e0e1-4f39-b9a5-57bfd6001749', '10b8ff03-c71b-421c-a4c2-b047a8b9a372', '8845f320-baaf-4dbe-a05a-21dca9d3c00f']",54,Right Foot,,"[114.4, 49.2]",,"[{'location': [112.5, 44.7], 'player': {'id': 8184, 'name': ""Marco D''Alessandro""}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [119.4, 44.0], 'player': {'id': 11508, 'name': 'Łukasz Skorupski'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.4, 59.2], 'player': {'id': 8187, 'name': 'Marcel Büchel'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [114.4, 64.4], 'player': {'id': 7151, 'name': 'Mário Rui Silva Duarte'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.8, 49.2], 'player': {'id': 13612, 'name': 'Lorenzo Ariaudo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.4, 49.2], 'player': {'id': 7160, 'name': 'Lorenzo Tonelli'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.5, 45.7], 'player': {'id': 40250, 'name': 'Marco Zambelli'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.2, 39.9], 'player': {'id': 5660, 'name': 'Piotr Zieliński'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [116.8, 70.8], 'player': {'id': 6941, 'name': 'Jasmin Kurtič'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [107.3, 40.8], 'player': {'id': 6983, 'name': 'Remo Freuler'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",67bd8d8a-8ffe-4e56-b064-cac1affcf2c1,Blocked,,0.044239238,Normal,Open Play,,,,Atalanta,228,00:33:54.229,Shot,True
