ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.339341,,,,,,,,,,,,,7e2ddf76-a4bb-4a44-a242-c34ff756609c,47,,"[89.2, 44.1]",3813292,1,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jeakson Singh Thaunaojam,163355.0,Right Defensive Midfield,5,Bengaluru,7284,['4d79dbb2-7906-47dd-8818-07efb563d17f'],14,,Right Foot,"[120.0, 34.7, 0.2]",,"[{'location': [79.7, 32.9], 'player': {'id': 26565, 'name': 'Bruno Edgar Silva Almeida'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [87.7, 42.4], 'player': {'id': 162205, 'name': 'Iman Basafa'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [93.8, 50.2], 'player': {'id': 124745, 'name': 'Muhammad Ashique Kuruniyan'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [92.7, 44.3], 'player': {'id': 27116, 'name': 'Alan Henrique Costa'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [91.6, 24.2], 'player': {'id': 162208, 'name': 'Naorem Roshan Singh'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [95.9, 32.0], 'player': {'id': 162203, 'name': 'Pratik Prabhakar Chaudhari'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.1, 42.1], 'player': {'id': 124758, 'name': 'Gurpreet Singh Sandhu'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [88.5, 54.0], 'player': {'id': 164339, 'name': 'Vincy Barretto'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [80.1, 21.2], 'player': {'id': 124750, 'name': 'Sahal Abdul Samad'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [83.7, 29.6], 'player': {'id': 24035, 'name': 'Álvaro Vázquez García'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [95.0, 23.9], 'player': {'id': 26304, 'name': 'Adrián Nicolás Luna Retamar'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",,Off T,0.021906182,Normal,Open Play,,,,Kerala Blasters,7283,00:01:14.183,Shot,
,,,,,,,,,,,,,,,,1.527433,,,,,,,,,,,,,e58913f6-5361-4e1c-a76f-0db4ef8aa397,140,,"[90.5, 41.8]",3813292,3,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Iman Basafa,162205.0,Right Center Midfield,8,Bengaluru,7284,['615dd285-c4ab-4549-85a3-0c11bb046eb1'],19,,Right Foot,"[118.1, 37.8, 1.8]",,"[{'location': [85.3, 58.8], 'player': {'id': 26565, 'name': 'Bruno Edgar Silva Almeida'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [88.1, 50.8], 'player': {'id': 124904, 'name': 'Suresh Singh Wangjam'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [94.5, 33.9], 'player': {'id': 162209, 'name': 'Cleiton Augusto Oliveira Silva'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [91.0, 58.6], 'player': {'id': 26304, 'name': 'Adrián Nicolás Luna Retamar'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [100.7, 41.8], 'player': {'id': 164338, 'name': 'Enes Sipović'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.6, 50.7], 'player': {'id': 163350, 'name': 'Jessel Carneiro'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [90.9, 29.2], 'player': {'id': 164339, 'name': 'Vincy Barretto'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [93.8, 42.6], 'player': {'id': 163357, 'name': 'Lalthathanga Khawlhring'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [97.2, 32.5], 'player': {'id': 163356, 'name': 'Harmanjot Singh Khabra'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [90.9, 37.3], 'player': {'id': 163355, 'name': 'Jeakson Singh Thaunaojam'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [97.5, 36.9], 'player': {'id': 20837, 'name': 'Marko Lešković'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [119.3, 37.8], 'player': {'id': 163346, 'name': 'Albino Gomes'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",49dc17e5-951b-41af-9341-9a3d2544824a,Saved,0.02364582,Normal,Open Play,,,,Bengaluru,7284,00:03:19.563,Shot,
,,,,,,,,,,,,,,,,1.621125,,,,,,,,,,,,,2253bce2-d1d1-42ee-8c38-63f90bd5beb5,267,,"[91.3, 34.1]",3813292,7,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Adrián Nicolás Luna Retamar,26304.0,Right Center Forward,18,Kerala Blasters,7283,['00dee5bc-a76d-464e-9f83-5fa0dd5c01fa'],15,,Right Foot,"[120.0, 57.0, 1.4]",,"[{'location': [85.5, 18.2], 'player': {'id': 163357, 'name': 'Lalthathanga Khawlhring'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [83.8, 18.4], 'player': {'id': 124750, 'name': 'Sahal Abdul Samad'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [104.4, 28.2], 'player': {'id': 24035, 'name': 'Álvaro Vázquez García'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [100.9, 41.1], 'player': {'id': 164339, 'name': 'Vincy Barretto'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [117.3, 38.5], 'player': {'id': 124758, 'name': 'Gurpreet Singh Sandhu'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.4, 25.2], 'player': {'id': 162208, 'name': 'Naorem Roshan Singh'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.2, 30.6], 'player': {'id': 162203, 'name': 'Pratik Prabhakar Chaudhari'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.5, 36.3], 'player': {'id': 27116, 'name': 'Alan Henrique Costa'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.8, 43.3], 'player': {'id': 124745, 'name': 'Muhammad Ashique Kuruniyan'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [91.7, 33.5], 'player': {'id': 124904, 'name': 'Suresh Singh Wangjam'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [90.6, 34.0], 'player': {'id': 26565, 'name': 'Bruno Edgar Silva Almeida'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [84.0, 33.9], 'player': {'id': 162205, 'name': 'Iman Basafa'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}]",6d6ea7bf-bfda-4514-943b-ec207545e165,Off T,0.024770178,Normal,Open Play,,,,Kerala Blasters,7283,00:07:15.686,Shot,
,,,,,,,,,,,,,,,,0.337092,,,,,,,,,,,,,a9ba4a81-d09e-46a2-9710-b8e6f11f75d2,783,,"[106.0, 41.4]",3813292,24,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sunil Chhetri,124748.0,Left Wing,42,Bengaluru,7284,['d028a826-f3e7-4e23-8911-582b119bf87b'],46,,Right Foot,"[120.0, 41.7, 5.2]",True,"[{'location': [92.8, 40.1], 'player': {'id': 163355, 'name': 'Jeakson Singh Thaunaojam'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [114.4, 42.8], 'player': {'id': 20837, 'name': 'Marko Lešković'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.7, 38.0], 'player': {'id': 124904, 'name': 'Suresh Singh Wangjam'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [114.5, 48.3], 'player': {'id': 162209, 'name': 'Cleiton Augusto Oliveira Silva'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [91.0, 57.8], 'player': {'id': 163357, 'name': 'Lalthathanga Khawlhring'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [113.1, 46.2], 'player': {'id': 164338, 'name': 'Enes Sipović'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.2, 40.3], 'player': {'id': 163356, 'name': 'Harmanjot Singh Khabra'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.1, 40.8], 'player': {'id': 163346, 'name': 'Albino Gomes'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",0c98a988-3c0a-43b1-8e9e-87bc3409cbc5,Off T,0.10053039,Half Volley,Open Play,,,,Bengaluru,7284,00:24:46.893,Shot,
,,,,,,,,,,,,,,,,2.556521,,,,,,,,,,,,,85395371-10f8-4427-9eba-5d8471f806d4,1184,,"[92.5, 23.7]",3813292,38,,,True,,,,,,,,,,,,,,,,,,,,1,From Throw In,Muhammad Ashique Kuruniyan,124745.0,Left Back,64,Bengaluru,7284,"['83bf0fca-8641-4fc3-85d7-a38e37036eb7', 'c4b138ce-7a02-46b5-8114-6b5894628cf8']",27,,Left Foot,"[120.0, 52.6]",,"[{'location': [74.6, 58.5], 'player': {'id': 162208, 'name': 'Naorem Roshan Singh'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [82.5, 21.9], 'player': {'id': 162205, 'name': 'Iman Basafa'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [89.6, 33.3], 'player': {'id': 162209, 'name': 'Cleiton Augusto Oliveira Silva'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [92.9, 51.5], 'player': {'id': 124740, 'name': 'Udanta Kumam Singh'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [100.1, 47.0], 'player': {'id': 124748, 'name': 'Sunil Chhetri'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [82.7, 39.7], 'player': {'id': 163357, 'name': 'Lalthathanga Khawlhring'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [81.6, 58.5], 'player': {'id': 124750, 'name': 'Sahal Abdul Samad'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [93.9, 26.5], 'player': {'id': 163355, 'name': 'Jeakson Singh Thaunaojam'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [98.0, 26.5], 'player': {'id': 163356, 'name': 'Harmanjot Singh Khabra'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.9, 40.1], 'player': {'id': 164338, 'name': 'Enes Sipović'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [94.9, 49.6], 'player': {'id': 163350, 'name': 'Jessel Carneiro'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.4, 39.8], 'player': {'id': 163346, 'name': 'Albino Gomes'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [92.4, 25.4], 'player': {'id': 164339, 'name': 'Vincy Barretto'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [101.1, 38.3], 'player': {'id': 20837, 'name': 'Marko Lešković'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",,Wayward,0.008053143,Normal,Open Play,,,,Bengaluru,7284,00:38:27.529,Shot,True
,,,,,,,,,,,,,,,,0.322048,,,,,,,,,,,,,0b83d612-42d2-4993-892a-6acd03d12fc9,1354,,"[94.0, 40.4]",3813292,43,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lalthathanga Khawlhring,163357.0,Left Defensive Midfield,75,Kerala Blasters,7283,"['70f1c519-5fda-4aba-a656-f689aee94788', 'cb4f747a-4017-486e-a53a-8689d5314f29']",19,,Left Foot,"[104.6, 41.5]",,"[{'location': [89.7, 13.1], 'player': {'id': 26304, 'name': 'Adrián Nicolás Luna Retamar'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [103.8, 38.8], 'player': {'id': 20837, 'name': 'Marko Lešković'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [98.7, 37.9], 'player': {'id': 162209, 'name': 'Cleiton Augusto Oliveira Silva'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [95.0, 19.7], 'player': {'id': 124904, 'name': 'Suresh Singh Wangjam'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [100.6, 30.0], 'player': {'id': 162208, 'name': 'Naorem Roshan Singh'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.5, 34.7], 'player': {'id': 124740, 'name': 'Udanta Kumam Singh'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [101.0, 40.0], 'player': {'id': 162205, 'name': 'Iman Basafa'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [105.2, 41.6], 'player': {'id': 162203, 'name': 'Pratik Prabhakar Chaudhari'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.4, 42.5], 'player': {'id': 26565, 'name': 'Bruno Edgar Silva Almeida'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [103.3, 39.2], 'player': {'id': 124748, 'name': 'Sunil Chhetri'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [105.0, 50.7], 'player': {'id': 124745, 'name': 'Muhammad Ashique Kuruniyan'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.3, 45.4], 'player': {'id': 27116, 'name': 'Alan Henrique Costa'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.0, 38.9], 'player': {'id': 124758, 'name': 'Gurpreet Singh Sandhu'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.4, 42.1], 'player': {'id': 164338, 'name': 'Enes Sipović'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [103.0, 34.6], 'player': {'id': 163356, 'name': 'Harmanjot Singh Khabra'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [105.6, 49.5], 'player': {'id': 124750, 'name': 'Sahal Abdul Samad'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [97.9, 44.0], 'player': {'id': 163355, 'name': 'Jeakson Singh Thaunaojam'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [105.0, 43.9], 'player': {'id': 24035, 'name': 'Álvaro Vázquez García'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",,Blocked,0.02410032,Half Volley,Open Play,,,,Kerala Blasters,7283,00:43:19.720,Shot,
,,,,,,,,,,,,,,,,0.177543,,,,,,,,,,,,,d57b8e2f-3a98-46ca-af61-822f9bba4873,1464,,"[99.1, 41.2]",3813292,46,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Álvaro Vázquez García,24035.0,Left Center Forward,82,Kerala Blasters,7283,"['0f8dd513-5d23-4ff9-acea-682a3ab35d68', '51e68bdb-7cc5-43b9-97f1-b818eec6710f']",29,,Right Foot,"[103.2, 41.6]",,"[{'location': [80.4, 15.0], 'player': {'id': 124740, 'name': 'Udanta Kumam Singh'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [103.9, 41.7], 'player': {'id': 124745, 'name': 'Muhammad Ashique Kuruniyan'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.7, 38.1], 'player': {'id': 162203, 'name': 'Pratik Prabhakar Chaudhari'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.9, 36.1], 'player': {'id': 26565, 'name': 'Bruno Edgar Silva Almeida'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [102.5, 30.5], 'player': {'id': 162208, 'name': 'Naorem Roshan Singh'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.4, 36.1], 'player': {'id': 27116, 'name': 'Alan Henrique Costa'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.5, 41.4], 'player': {'id': 124758, 'name': 'Gurpreet Singh Sandhu'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.7, 52.6], 'player': {'id': 163356, 'name': 'Harmanjot Singh Khabra'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [105.4, 46.0], 'player': {'id': 164339, 'name': 'Vincy Barretto'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [82.2, 20.3], 'player': {'id': 163357, 'name': 'Lalthathanga Khawlhring'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [106.3, 23.4], 'player': {'id': 26304, 'name': 'Adrián Nicolás Luna Retamar'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [99.3, 24.5], 'player': {'id': 124750, 'name': 'Sahal Abdul Samad'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",7a00ba84-04aa-4072-812e-64f9498f8aa4,Blocked,0.076081276,Normal,Open Play,,,,Kerala Blasters,7283,00:46:29.661,Shot,
,,,,,,,,,,,,,,,,1.110569,,,,,,,,,,,,,4eed0b28-6fab-4033-a5ce-39c599c41a30,1680,,"[99.3, 48.6]",3813292,48,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Cleiton Augusto Oliveira Silva,162209.0,Center Forward,90,Bengaluru,7284,['7ec77984-2935-4283-a433-b9444c6c6e0e'],16,,Left Foot,"[120.0, 45.2, 0.2]",,"[{'location': [100.3, 53.9], 'player': {'id': 124745, 'name': 'Muhammad Ashique Kuruniyan'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [101.9, 28.2], 'player': {'id': 124748, 'name': 'Sunil Chhetri'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [97.8, 38.5], 'player': {'id': 162205, 'name': 'Iman Basafa'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [99.0, 60.9], 'player': {'id': 162208, 'name': 'Naorem Roshan Singh'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [89.7, 55.0], 'player': {'id': 124904, 'name': 'Suresh Singh Wangjam'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [79.0, 29.1], 'player': {'id': 27116, 'name': 'Alan Henrique Costa'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [102.2, 36.9], 'player': {'id': 163356, 'name': 'Harmanjot Singh Khabra'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.4, 49.1], 'player': {'id': 20837, 'name': 'Marko Lešković'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.4, 31.5], 'player': {'id': 164339, 'name': 'Vincy Barretto'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [101.0, 47.1], 'player': {'id': 164338, 'name': 'Enes Sipović'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.1, 50.2], 'player': {'id': 163350, 'name': 'Jessel Carneiro'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.5, 42.8], 'player': {'id': 163355, 'name': 'Jeakson Singh Thaunaojam'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [97.3, 50.4], 'player': {'id': 163357, 'name': 'Lalthathanga Khawlhring'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [98.9, 59.8], 'player': {'id': 124750, 'name': 'Sahal Abdul Samad'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [117.4, 40.2], 'player': {'id': 163346, 'name': 'Albino Gomes'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",2e63acba-6c20-4f01-b667-9d88169088a3,Off T,0.04881608,Normal,Open Play,,,,Bengaluru,7284,00:03:16.430,Shot,
,,,,,,,,,,,,,,,,1.277883,,,,,,,,,,,,,e16f7d38-1607-4e0a-b88c-0cbb1a813999,1740,,"[93.5, 40.6]",3813292,49,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cleiton Augusto Oliveira Silva,162209.0,Center Forward,92,Bengaluru,7284,['e4c317ce-c3d8-41e6-963a-9d0a3b02fba1'],52,,Right Foot,"[120.0, 41.1, 4.5]",True,"[{'location': [85.1, 16.3], 'player': {'id': 164339, 'name': 'Vincy Barretto'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [91.3, 29.6], 'player': {'id': 163355, 'name': 'Jeakson Singh Thaunaojam'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [92.1, 38.4], 'player': {'id': 163357, 'name': 'Lalthathanga Khawlhring'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [84.0, 19.5], 'player': {'id': 27116, 'name': 'Alan Henrique Costa'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [99.4, 29.1], 'player': {'id': 124748, 'name': 'Sunil Chhetri'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [98.7, 34.4], 'player': {'id': 124740, 'name': 'Udanta Kumam Singh'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [99.2, 36.8], 'player': {'id': 164338, 'name': 'Enes Sipović'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.0, 40.7], 'player': {'id': 163350, 'name': 'Jessel Carneiro'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [90.0, 46.6], 'player': {'id': 124750, 'name': 'Sahal Abdul Samad'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [93.9, 52.4], 'player': {'id': 162208, 'name': 'Naorem Roshan Singh'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [81.5, 32.8], 'player': {'id': 162205, 'name': 'Iman Basafa'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [80.6, 43.2], 'player': {'id': 124904, 'name': 'Suresh Singh Wangjam'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [116.5, 39.6], 'player': {'id': 163346, 'name': 'Albino Gomes'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.6, 30.6], 'player': {'id': 163356, 'name': 'Harmanjot Singh Khabra'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.7, 34.3], 'player': {'id': 20837, 'name': 'Marko Lešković'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",365fea9b-ac17-4ba2-a2f6-bcbc06d88393,Off T,0.033351786,Half Volley,Open Play,,,,Bengaluru,7284,00:04:52.640,Shot,
