bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.118943,,,,,,,,,,,,,d72d23ff-39a3-48e4-b8c8-3d087023637b,1200,,"[112.6, 51.5]",3879846,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérémy Ménez,20300.0,Left Center Forward,77,AC Milan,243,"['512ed048-6ed0-4733-b50c-fe090de0cbeb', 'ba9c63b0-7597-45f5-a9d8-ef93e26957fd']",43,,Right Foot,"[115.7, 46.9, 0.2]",True,"[{'location': [101.7, 43.6], 'player': {'id': 7949, 'name': 'Artur Ioniţă'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [106.5, 51.7], 'player': {'id': 386650, 'name': 'Michelangelo Albertazzi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.6, 51.5], 'player': {'id': 31488, 'name': 'Vangelis Moras'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.7, 45.5], 'player': {'id': 31572, 'name': 'Luca Marrone'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [114.7, 45.7], 'player': {'id': 8421, 'name': 'Matteo Bianchetti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.0, 40.0], 'player': {'id': 11342, 'name': 'Eros Pisano'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [115.9, 46.6], 'player': {'id': 8274, 'name': 'Pierluigi Gollini'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.3, 55.1], 'player': {'id': 5683, 'name': 'Keisuke Honda'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [111.2, 38.0], 'player': {'id': 5688, 'name': 'Carlos Arturo Bacca Ahumada'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",e5811cce-e782-430e-94b9-9c29e1c378ae,,Saved,0.13951455,Normal,Open Play,,,,AC Milan,243,00:28:43.063,Shot,True
,,,,,,,,,,,,,,,,1.248243,,,,,,,,,,,,,9b16c98a-3034-4cd2-a210-05488bac79d7,1223,,"[108.9, 34.8]",3879846,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Giampaolo Pazzini,6686.0,Right Center Forward,78,Hellas Verona,226,"['383e81eb-8c93-4a1a-a66f-690309d1cf0e', '9f6dae33-b3fd-4735-b283-a3a820f5780e']",13,True,Head,"[116.1, 26.3]",,"[{'location': [90.3, 67.1], 'player': {'id': 31572, 'name': 'Luca Marrone'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [99.2, 44.7], 'player': {'id': 5465, 'name': 'Ante Rebić'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [103.9, 29.2], 'player': {'id': 11494, 'name': 'Luca Siligardi'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [104.7, 70.0], 'player': {'id': 10919, 'name': 'Juraj Kucka'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [107.9, 61.3], 'player': {'id': 8653, 'name': 'José Mauri'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [107.8, 49.0], 'player': {'id': 7166, 'name': 'Riccardo Montolivo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [109.8, 41.3], 'player': {'id': 7458, 'name': 'Alessio Romagnoli'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.0, 32.8], 'player': {'id': 7463, 'name': 'Ignazio Abate'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [91.1, 64.3], 'player': {'id': 5683, 'name': 'Keisuke Honda'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [101.2, 74.2], 'player': {'id': 11339, 'name': 'Paweł Wszołek'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [117.3, 39.9], 'player': {'id': 7036, 'name': 'Gianluigi Donnarumma'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.3, 65.0], 'player': {'id': 11342, 'name': 'Eros Pisano'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [108.3, 41.6], 'player': {'id': 7949, 'name': 'Artur Ioniţă'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [109.2, 34.3], 'player': {'id': 6360, 'name': 'Cristian Eduardo Zapata Valencia'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",b78271a7-ff7d-4c78-be87-ae021f461b67,,Wayward,0.0511616,Normal,Open Play,,,,Hellas Verona,226,00:29:13.380,Shot,True
,,,,,,,,,,,,,,,,0.509912,,,,,,,,,,,,,32d77ee6-f123-4b2b-ace0-1ac5ac722c3f,1370,,"[100.5, 31.4]",3879846,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Giampaolo Pazzini,6686.0,Right Center Forward,90,Hellas Verona,226,"['05d1457e-24c0-458d-97b7-0d05415260a2', '80359552-7ca6-4f5b-b3e7-d99e5c3ccef7']",15,,Right Foot,"[113.2, 36.8, 1.3]",True,"[{'location': [93.3, 36.7], 'player': {'id': 8653, 'name': 'José Mauri'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [100.6, 45.4], 'player': {'id': 7458, 'name': 'Alessio Romagnoli'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [86.9, 63.2], 'player': {'id': 8874, 'name': 'Luca Antonelli'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.0, 33.8], 'player': {'id': 7166, 'name': 'Riccardo Montolivo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [87.2, 52.2], 'player': {'id': 5683, 'name': 'Keisuke Honda'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [93.1, 32.6], 'player': {'id': 6360, 'name': 'Cristian Eduardo Zapata Valencia'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [87.9, 38.2], 'player': {'id': 11494, 'name': 'Luca Siligardi'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [113.5, 37.4], 'player': {'id': 7036, 'name': 'Gianluigi Donnarumma'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [93.8, 42.4], 'player': {'id': 5465, 'name': 'Ante Rebić'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",91c3afde-5deb-4204-8791-95f833b0d5ed,,Saved,0.10685713,Normal,Open Play,,,,Hellas Verona,226,00:34:15.150,Shot,True
,,,,,,,,,,,,,,,,1.715304,,,,,,,,,,,,,bf5d7dd5-2ded-4f59-b442-08aa63ef698d,1577,,"[95.3, 52.7]",3879846,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rômulo Souza Orestes Caldeira,7694.0,Right Center Midfield,103,Hellas Verona,226,['c0994099-0d1c-4904-bf3c-4641b9afa7b1'],12,,Left Foot,"[115.6, 39.7, 0.0]",,"[{'location': [116.2, 41.9], 'player': {'id': 7036, 'name': 'Gianluigi Donnarumma'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.3, 59.5], 'player': {'id': 8874, 'name': 'Luca Antonelli'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [98.7, 58.9], 'player': {'id': 8653, 'name': 'José Mauri'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.9, 52.8], 'player': {'id': 7166, 'name': 'Riccardo Montolivo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [106.4, 42.7], 'player': {'id': 6360, 'name': 'Cristian Eduardo Zapata Valencia'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.4, 47.0], 'player': {'id': 7458, 'name': 'Alessio Romagnoli'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.3, 35.9], 'player': {'id': 7463, 'name': 'Ignazio Abate'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [96.3, 53.3], 'player': {'id': 5683, 'name': 'Keisuke Honda'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [97.5, 41.7], 'player': {'id': 10919, 'name': 'Juraj Kucka'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [99.9, 73.0], 'player': {'id': 11342, 'name': 'Eros Pisano'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [103.1, 61.4], 'player': {'id': 11339, 'name': 'Paweł Wszołek'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [104.6, 44.6], 'player': {'id': 6686, 'name': 'Giampaolo Pazzini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [104.1, 35.1], 'player': {'id': 11494, 'name': 'Luca Siligardi'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",cba73ff5-9af1-40aa-b9af-4eb7fa07ba1b,,Saved,0.025822585,Normal,Open Play,,,,Hellas Verona,226,00:39:12.215,Shot,
,,,,,,,,,,,,,,,,0.088061,,,,,,,,,,,,,9d355bab-b579-443f-ba7c-32dadfa21e9f,1701,,"[104.8, 22.6]",3879846,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luca Siligardi,11494.0,Left Midfield,109,Hellas Verona,226,"['85ecc70f-b13e-4279-b346-0d2adb90db7a', 'bf656e95-4e3c-46c0-b739-fe6e9f81a87d']",57,,Right Foot,"[105.8, 23.7]",,"[{'location': [117.4, 37.4], 'player': {'id': 7036, 'name': 'Gianluigi Donnarumma'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.1, 44.8], 'player': {'id': 7166, 'name': 'Riccardo Montolivo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [111.3, 41.4], 'player': {'id': 7458, 'name': 'Alessio Romagnoli'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.2, 35.8], 'player': {'id': 6360, 'name': 'Cristian Eduardo Zapata Valencia'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.7, 45.2], 'player': {'id': 8874, 'name': 'Luca Antonelli'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.9, 27.5], 'player': {'id': 10919, 'name': 'Juraj Kucka'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [105.9, 23.8], 'player': {'id': 7463, 'name': 'Ignazio Abate'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.6, 32.6], 'player': {'id': 8653, 'name': 'José Mauri'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [94.8, 36.8], 'player': {'id': 5683, 'name': 'Keisuke Honda'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [110.3, 45.7], 'player': {'id': 11339, 'name': 'Paweł Wszołek'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [109.1, 41.5], 'player': {'id': 6686, 'name': 'Giampaolo Pazzini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [110.3, 36.2], 'player': {'id': 7949, 'name': 'Artur Ioniţă'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",ce17d42e-0191-4234-9763-9dfb63675de7,,Blocked,0.01507248,Normal,Open Play,,,,Hellas Verona,226,00:41:57.259,Shot,
,,,,,,,,,,,,,,,,0.565755,,,,,,,,,,,,,50fc71e2-d87c-4035-8afc-991320a06015,1709,,"[94.7, 40.1]",3879846,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Rômulo Souza Orestes Caldeira,7694.0,Right Center Midfield,110,Hellas Verona,226,"['39b71a8a-9b87-45a3-80dc-fe6c5b91952e', '39df4c6f-f6a1-43a9-9557-125f8b50bbc9']",21,,Right Foot,"[110.7, 37.8]",True,"[{'location': [112.0, 43.5], 'player': {'id': 7463, 'name': 'Ignazio Abate'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.0, 44.8], 'player': {'id': 7458, 'name': 'Alessio Romagnoli'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.9, 37.8], 'player': {'id': 5683, 'name': 'Keisuke Honda'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [109.6, 39.6], 'player': {'id': 6360, 'name': 'Cristian Eduardo Zapata Valencia'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.9, 31.5], 'player': {'id': 7166, 'name': 'Riccardo Montolivo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [107.0, 38.9], 'player': {'id': 8874, 'name': 'Luca Antonelli'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.7, 31.1], 'player': {'id': 10919, 'name': 'Juraj Kucka'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [107.5, 35.6], 'player': {'id': 5688, 'name': 'Carlos Arturo Bacca Ahumada'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [96.4, 27.5], 'player': {'id': 11494, 'name': 'Luca Siligardi'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [116.6, 39.8], 'player': {'id': 7036, 'name': 'Gianluigi Donnarumma'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.2, 37.4], 'player': {'id': 8653, 'name': 'José Mauri'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [113.1, 44.2], 'player': {'id': 7949, 'name': 'Artur Ioniţă'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [112.5, 38.3], 'player': {'id': 6686, 'name': 'Giampaolo Pazzini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [108.8, 43.3], 'player': {'id': 11342, 'name': 'Eros Pisano'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [110.8, 39.6], 'player': {'id': 31488, 'name': 'Vangelis Moras'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [101.5, 33.7], 'player': {'id': 8421, 'name': 'Matteo Bianchetti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [112.4, 7.4], 'player': {'id': 31572, 'name': 'Luca Marrone'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}]",,,Blocked,0.02868606,Volley,Open Play,,,,Hellas Verona,226,00:42:21.555,Shot,
,,,,,,,,,,,,,,,,1.503746,,,,,,,,,,,,,082017d2-f0ed-42e1-8192-16f8538ced70,1826,,"[112.5, 43.1]",3879846,46,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Matteo Bianchetti,8421.0,Left Center Back,116,Hellas Verona,226,['e028a479-f81d-4bc1-ac05-45cb0b6939ef'],26,,Head,"[118.1, 41.1, 2.1]",,"[{'location': [118.2, 39.2], 'player': {'id': 7036, 'name': 'Gianluigi Donnarumma'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.5, 49.1], 'player': {'id': 7166, 'name': 'Riccardo Montolivo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [114.5, 43.0], 'player': {'id': 5688, 'name': 'Carlos Arturo Bacca Ahumada'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [110.8, 42.8], 'player': {'id': 10919, 'name': 'Juraj Kucka'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [111.7, 40.6], 'player': {'id': 7458, 'name': 'Alessio Romagnoli'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.8, 34.1], 'player': {'id': 5683, 'name': 'Keisuke Honda'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [110.6, 35.6], 'player': {'id': 7463, 'name': 'Ignazio Abate'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.4, 50.0], 'player': {'id': 8653, 'name': 'José Mauri'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [104.5, 44.0], 'player': {'id': 8874, 'name': 'Luca Antonelli'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [94.3, 57.6], 'player': {'id': 20300, 'name': 'Jérémy Ménez'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [108.9, 33.8], 'player': {'id': 31488, 'name': 'Vangelis Moras'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [110.1, 34.3], 'player': {'id': 6686, 'name': 'Giampaolo Pazzini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [110.8, 32.4], 'player': {'id': 6360, 'name': 'Cristian Eduardo Zapata Valencia'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.8, 39.4], 'player': {'id': 11342, 'name': 'Eros Pisano'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [97.0, 59.1], 'player': {'id': 11339, 'name': 'Paweł Wszołek'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [91.9, 60.8], 'player': {'id': 7694, 'name': 'Rômulo Souza Orestes Caldeira'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",0d93063f-15e4-4592-953e-369ac18651d8,,Saved,0.10184646,Normal,Open Play,,,,Hellas Verona,226,00:46:26.620,Shot,
,,,,,,,,,,,,,,,,1.382659,,,,,,,,,,,,,efc7d674-393c-4bcd-8bb4-27e399d28f3e,1978,,"[94.9, 37.8]",3879846,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Rômulo Souza Orestes Caldeira,7694.0,Right Center Midfield,124,Hellas Verona,226,['8dee790d-1535-46e6-aa68-a6083e07b8e8'],20,,Right Foot,"[120.0, 33.5, 1.4]",True,"[{'location': [109.6, 33.4], 'player': {'id': 10919, 'name': 'Juraj Kucka'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [110.7, 30.6], 'player': {'id': 5688, 'name': 'Carlos Arturo Bacca Ahumada'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [113.9, 40.7], 'player': {'id': 5683, 'name': 'Keisuke Honda'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [109.3, 35.1], 'player': {'id': 7463, 'name': 'Ignazio Abate'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.6, 41.3], 'player': {'id': 8874, 'name': 'Luca Antonelli'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.5, 44.4], 'player': {'id': 7458, 'name': 'Alessio Romagnoli'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.8, 31.4], 'player': {'id': 7166, 'name': 'Riccardo Montolivo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [107.4, 42.8], 'player': {'id': 6360, 'name': 'Cristian Eduardo Zapata Valencia'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [94.1, 38.8], 'player': {'id': 20300, 'name': 'Jérémy Ménez'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [98.6, 37.2], 'player': {'id': 8653, 'name': 'José Mauri'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [99.6, 46.4], 'player': {'id': 11339, 'name': 'Paweł Wszołek'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [104.0, 51.7], 'player': {'id': 31488, 'name': 'Vangelis Moras'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [111.3, 41.3], 'player': {'id': 6686, 'name': 'Giampaolo Pazzini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [108.9, 45.1], 'player': {'id': 11342, 'name': 'Eros Pisano'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [105.2, 35.1], 'player': {'id': 8421, 'name': 'Matteo Bianchetti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [108.4, 34.2], 'player': {'id': 7949, 'name': 'Artur Ioniţă'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [102.1, 13.8], 'player': {'id': 11494, 'name': 'Luca Siligardi'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [111.5, 39.7], 'player': {'id': 7036, 'name': 'Gianluigi Donnarumma'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,Off T,0.027568594,Volley,Open Play,,,,Hellas Verona,226,00:04:20.329,Shot,
,,,,,,,,,,,,,,,,0.405817,,,,,,,,,,,,,bcd12609-6608-4aac-8066-a35ebace6b58,2308,,"[112.8, 30.6]",3879846,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Arturo Bacca Ahumada,5688.0,Right Center Forward,141,AC Milan,243,['e3df4b98-7623-4d71-a6bb-bcf5b456678f'],43,,Left Foot,"[115.6, 34.1, 1.3]",,"[{'location': [105.3, 36.2], 'player': {'id': 20300, 'name': 'Jérémy Ménez'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [96.8, 41.9], 'player': {'id': 10919, 'name': 'Juraj Kucka'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [107.8, 43.9], 'player': {'id': 386650, 'name': 'Michelangelo Albertazzi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.3, 33.0], 'player': {'id': 31488, 'name': 'Vangelis Moras'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.3, 32.6], 'player': {'id': 8421, 'name': 'Matteo Bianchetti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.4, 29.2], 'player': {'id': 31572, 'name': 'Luca Marrone'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [106.3, 25.9], 'player': {'id': 11339, 'name': 'Paweł Wszołek'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [116.1, 35.3], 'player': {'id': 8274, 'name': 'Pierluigi Gollini'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.1, 44.6], 'player': {'id': 5683, 'name': 'Keisuke Honda'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [111.3, 36.7], 'player': {'id': 8874, 'name': 'Luca Antonelli'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",,True,Saved,0.36127266,Normal,Open Play,,,,AC Milan,243,00:12:43.227,Shot,
,,,,,,,,,,,,,,,,0.170368,,,,,,,,,,,,,e8425c5a-58b3-40e9-9e42-7ad4c1a42652,2486,,"[106.5, 28.8]",3879846,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Giampaolo Pazzini,6686.0,Left Center Forward,154,Hellas Verona,226,"['4d67eb63-99be-4743-80b5-b51bb21797d3', '694362cf-8733-4c8b-a5a5-198eb94aeabb', 'fe4cbbea-b990-4f9f-9899-15bd2589af16']",36,,Left Foot,"[108.2, 30.3]",True,"[{'location': [105.5, 45.8], 'player': {'id': 386651, 'name': 'Juan Ignacio Gómez Taleb'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [103.5, 46.3], 'player': {'id': 8874, 'name': 'Luca Antonelli'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.8, 26.8], 'player': {'id': 7463, 'name': 'Ignazio Abate'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.6, 34.7], 'player': {'id': 7166, 'name': 'Riccardo Montolivo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [106.7, 44.0], 'player': {'id': 7458, 'name': 'Alessio Romagnoli'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.9, 30.7], 'player': {'id': 6360, 'name': 'Cristian Eduardo Zapata Valencia'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.6, 37.3], 'player': {'id': 7036, 'name': 'Gianluigi Donnarumma'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",77aa31f9-2557-4177-b44f-01a647b70fef,,Blocked,0.07011231,Normal,Open Play,,,,Hellas Verona,226,00:18:36.441,Shot,True
