ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.993174,,,,,,,,,2d77641f-9c13-4483-be23-d1e6d8d93ff4,994,,"[93.2, 28.4]",3754094,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marko Arnautović,3325.0,Left Wing,53,Stoke City,30,['58f9f7f4-601b-48b1-beb4-ca67937d3ed2'],57,,Right Foot,"[120.0, 31.7, 0.8]",,"[{'location': [117.2, 39.6], 'player': {'id': 3333, 'name': 'David de Gea Quintana'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [86.5, 32.1], 'player': {'id': 3296, 'name': 'Marouane Fellaini-Bakkioui'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [101.0, 23.9], 'player': {'id': 4587, 'name': 'Matteo Darmian'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.7, 34.0], 'player': {'id': 10958, 'name': 'Chris Smalling'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.5, 41.4], 'player': {'id': 10779, 'name': 'Cameron Borthwick-Jackson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.5, 41.2], 'player': {'id': 3311, 'name': 'Daley Blind'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [95.1, 32.1], 'player': {'id': 4751, 'name': 'Michael Carrick'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [97.3, 27.9], 'player': {'id': 3538, 'name': 'Wayne Mark Rooney'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [107.2, 42.0], 'player': {'id': 4040, 'name': 'Peter Crouch'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [105.0, 39.2], 'player': {'id': 3670, 'name': 'Jonathan Walters'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [92.3, 39.0], 'player': {'id': 4913, 'name': 'Bojan Krkíc Pérez'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",7daed507-f6ad-46e7-9f02-1c18bf03903c,,,Off T,0.026718842,Normal,Open Play,,,,Stoke City,30,00:25:57.888,Shot,
,,,,,,,,,,,,,,,,0.701459,,,,,,,,,28d8e2f4-d67c-4300-a0e9-adf297499588,1284,,"[98.6, 41.3]",3754094,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ibrahim Afellay,4891.0,Left Defensive Midfield,64,Stoke City,30,['313880a6-a877-400f-99d0-4b422a0b1b1c'],57,,Left Foot,"[120.0, 38.6, 7.4]",True,"[{'location': [108.1, 43.7], 'player': {'id': 10958, 'name': 'Chris Smalling'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.9, 30.8], 'player': {'id': 3293, 'name': 'Jesse Lingard'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [106.6, 37.7], 'player': {'id': 4587, 'name': 'Matteo Darmian'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.4, 52.1], 'player': {'id': 10779, 'name': 'Cameron Borthwick-Jackson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.1, 49.1], 'player': {'id': 3311, 'name': 'Daley Blind'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.6, 41.3], 'player': {'id': 4751, 'name': 'Michael Carrick'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [107.4, 43.7], 'player': {'id': 3670, 'name': 'Jonathan Walters'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [104.4, 37.4], 'player': {'id': 4040, 'name': 'Peter Crouch'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.0, 50.8], 'player': {'id': 3325, 'name': 'Marko Arnautović'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [117.6, 40.4], 'player': {'id': 3333, 'name': 'David de Gea Quintana'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",20932bfb-f9c5-4a5e-9a7b-ad12c2a2219e,,,Off T,0.041349653,Normal,Open Play,,,,Stoke City,30,00:31:57.883,Shot,
,,,,,,,,,,,,,,,,0.104964,,,,,,,,,151f31eb-0354-4a08-81e3-8c468d8013ef,1301,,"[91.1, 35.0]",3754094,32,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ibrahim Afellay,4891.0,Left Defensive Midfield,66,Stoke City,30,"['3fddf53d-16c5-4180-a237-59840d1d835d', 'b19231ab-742e-4511-880a-180a0ba39306']",43,,Left Foot,"[96.1, 35.4]",,"[{'location': [116.5, 39.6], 'player': {'id': 3333, 'name': 'David de Gea Quintana'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.4, 47.5], 'player': {'id': 4751, 'name': 'Michael Carrick'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [96.5, 36.4], 'player': {'id': 10958, 'name': 'Chris Smalling'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.1, 41.1], 'player': {'id': 3311, 'name': 'Daley Blind'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.3, 35.6], 'player': {'id': 4587, 'name': 'Matteo Darmian'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [97.7, 20.5], 'player': {'id': 3293, 'name': 'Jesse Lingard'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [101.9, 63.2], 'player': {'id': 3670, 'name': 'Jonathan Walters'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [101.3, 38.9], 'player': {'id': 4040, 'name': 'Peter Crouch'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [96.9, 39.9], 'player': {'id': 3325, 'name': 'Marko Arnautović'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [92.4, 48.4], 'player': {'id': 4913, 'name': 'Bojan Krkíc Pérez'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [101.9, 55.9], 'player': {'id': 10779, 'name': 'Cameron Borthwick-Jackson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [93.4, 40.1], 'player': {'id': 3296, 'name': 'Marouane Fellaini-Bakkioui'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}]",abc26175-333b-4dfa-b5c1-d06170675c3d,,,Blocked,0.023639344,Normal,Open Play,,,,Stoke City,30,00:32:43.540,Shot,
,,,,,,,,,,,,,,,,0.685513,,,,,,,,,7dd9f2a0-b972-4849-bfe5-08f412e6890d,1313,,"[109.9, 40.4]",3754094,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jonathan Walters,3670.0,Right Wing,67,Stoke City,30,['b9c5d923-1248-44f9-9420-8b86313458d5'],18,,Left Foot,"[120.0, 38.5, 4.7]",,"[{'location': [113.1, 58.0], 'player': {'id': 3643, 'name': 'Phil Bardsley'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [105.1, 48.2], 'player': {'id': 4913, 'name': 'Bojan Krkíc Pérez'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [109.2, 37.8], 'player': {'id': 3325, 'name': 'Marko Arnautović'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [109.5, 42.0], 'player': {'id': 4040, 'name': 'Peter Crouch'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [102.1, 40.0], 'player': {'id': 9625, 'name': 'Glenn Whelan'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [102.0, 23.6], 'player': {'id': 4891, 'name': 'Ibrahim Afellay'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [117.9, 40.3], 'player': {'id': 3333, 'name': 'David de Gea Quintana'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.4, 36.4], 'player': {'id': 4587, 'name': 'Matteo Darmian'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.3, 41.0], 'player': {'id': 3311, 'name': 'Daley Blind'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.2, 41.6], 'player': {'id': 3296, 'name': 'Marouane Fellaini-Bakkioui'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [101.3, 40.7], 'player': {'id': 3294, 'name': 'Juan Manuel Mata García'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [110.3, 46.4], 'player': {'id': 20039, 'name': 'Anthony Martial'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [110.3, 41.9], 'player': {'id': 10779, 'name': 'Cameron Borthwick-Jackson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.5, 43.2], 'player': {'id': 10958, 'name': 'Chris Smalling'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.2, 45.8], 'player': {'id': 4751, 'name': 'Michael Carrick'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}]",,,,Off T,0.1974958,Half Volley,Open Play,,,,Stoke City,30,00:33:18.867,Shot,
,,,,,,,,,,,,,,,,0.104204,,,,,,,,,fe8caebe-b539-4391-b7c2-16ae8053019a,1398,,"[107.6, 27.5]",3754094,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anthony Martial,20039.0,Left Wing,75,Manchester United,39,"['2fafa0e8-3d56-497f-9a5a-172bfcdffa8a', '6d2a1bf1-fe18-419f-9352-c8c9f12cb8b1']",28,,Right Foot,"[108.5, 29.2]",,"[{'location': [100.9, 36.3], 'player': {'id': 3294, 'name': 'Juan Manuel Mata García'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [109.1, 43.7], 'player': {'id': 3467, 'name': 'Erik Pieters'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.2, 35.6], 'player': {'id': 4724, 'name': 'Glen Johnson'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.0, 38.4], 'player': {'id': 9625, 'name': 'Glenn Whelan'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [100.4, 41.3], 'player': {'id': 4891, 'name': 'Ibrahim Afellay'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [109.2, 29.3], 'player': {'id': 3643, 'name': 'Phil Bardsley'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.0, 30.2], 'player': {'id': 6560, 'name': 'Marc Muniesa Martínez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.5, 27.9], 'player': {'id': 3670, 'name': 'Jonathan Walters'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [116.7, 37.2], 'player': {'id': 3537, 'name': 'Jack Butland'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.8, 49.5], 'player': {'id': 3293, 'name': 'Jesse Lingard'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [107.7, 45.7], 'player': {'id': 3296, 'name': 'Marouane Fellaini-Bakkioui'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [110.0, 37.3], 'player': {'id': 3538, 'name': 'Wayne Mark Rooney'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",ba483ed4-f789-410e-9dea-14d1d99bace0,,,Blocked,0.051452864,Normal,Open Play,,,,Manchester United,39,00:36:28.190,Shot,
,,,,,,,,,,,,,,,,0.162773,,,,,,,,,fb6927e2-bc25-4dd6-aa3e-d81d1b0b76a2,1460,,"[106.2, 36.2]",3754094,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Manuel Mata García,3294.0,Center Attacking Midfield,79,Manchester United,39,"['90e67076-c7cb-4605-a139-6747592f73c3', 'c6a67952-6527-46d3-99df-be50143d50a5']",11,,Left Foot,"[109.4, 37.3]",,"[{'location': [104.2, 29.9], 'player': {'id': 3670, 'name': 'Jonathan Walters'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [107.8, 32.4], 'player': {'id': 9625, 'name': 'Glenn Whelan'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [111.5, 25.2], 'player': {'id': 3643, 'name': 'Phil Bardsley'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.8, 34.3], 'player': {'id': 3293, 'name': 'Jesse Lingard'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [95.7, 38.4], 'player': {'id': 3296, 'name': 'Marouane Fellaini-Bakkioui'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [110.0, 22.6], 'player': {'id': 20039, 'name': 'Anthony Martial'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [109.4, 43.2], 'player': {'id': 3538, 'name': 'Wayne Mark Rooney'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [102.7, 55.9], 'player': {'id': 4587, 'name': 'Matteo Darmian'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [117.1, 38.6], 'player': {'id': 3537, 'name': 'Jack Butland'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.5, 44.8], 'player': {'id': 3467, 'name': 'Erik Pieters'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.0, 40.6], 'player': {'id': 6560, 'name': 'Marc Muniesa Martínez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.8, 36.6], 'player': {'id': 4724, 'name': 'Glen Johnson'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.7, 39.8], 'player': {'id': 4891, 'name': 'Ibrahim Afellay'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [101.1, 43.9], 'player': {'id': 3325, 'name': 'Marko Arnautović'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}]",f35e235d-88d6-4f09-b2cd-5679704ec182,,,Blocked,0.16181633,Normal,Open Play,,,,Manchester United,39,00:38:11.404,Shot,
,,,,,,,,,,,,,,,,0.747152,,,,,,,,,aea84eef-3ea2-4d83-a95b-02e2a156e813,1474,,"[113.3, 41.9]",3754094,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Manuel Mata García,3294.0,Center Attacking Midfield,79,Manchester United,39,['c5ffa0d5-3695-4645-afcd-e08c332e2c9f'],18,,Head,"[120.0, 44.9, 2.6]",,"[{'location': [111.1, 43.1], 'player': {'id': 3538, 'name': 'Wayne Mark Rooney'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [117.4, 40.9], 'player': {'id': 3537, 'name': 'Jack Butland'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.4, 53.1], 'player': {'id': 3467, 'name': 'Erik Pieters'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.0, 60.4], 'player': {'id': 3325, 'name': 'Marko Arnautović'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [107.3, 40.4], 'player': {'id': 4724, 'name': 'Glen Johnson'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.6, 38.9], 'player': {'id': 9625, 'name': 'Glenn Whelan'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [95.3, 57.0], 'player': {'id': 4587, 'name': 'Matteo Darmian'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [110.9, 38.8], 'player': {'id': 3293, 'name': 'Jesse Lingard'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [102.6, 43.6], 'player': {'id': 3296, 'name': 'Marouane Fellaini-Bakkioui'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [112.2, 29.5], 'player': {'id': 20039, 'name': 'Anthony Martial'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [92.5, 49.6], 'player': {'id': 4913, 'name': 'Bojan Krkíc Pérez'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [110.0, 31.3], 'player': {'id': 3670, 'name': 'Jonathan Walters'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [113.0, 37.1], 'player': {'id': 3643, 'name': 'Phil Bardsley'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.1, 44.5], 'player': {'id': 4891, 'name': 'Ibrahim Afellay'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [107.7, 45.3], 'player': {'id': 6560, 'name': 'Marc Muniesa Martínez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",8194e682-bbf7-4a47-b72e-e4a9f5f8267f,True,,Off T,0.34389693,Normal,Open Play,,,,Manchester United,39,00:38:18.099,Shot,
,,,,,,,,,,,,,,,,0.117505,,,,,,,,,cb31d266-700a-4cdb-bdd9-41483be3c36d,1687,,"[105.0, 42.9]",3754094,43,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Manuel Mata García,3294.0,Center Attacking Midfield,87,Manchester United,39,"['ce3334fc-d4f8-489e-9bc8-a82a6d27cbb8', 'eb51e3af-e104-422f-9c99-b0c2bd393c8c']",25,,Left Foot,"[107.1, 42.5]",,"[{'location': [102.9, 59.6], 'player': {'id': 3538, 'name': 'Wayne Mark Rooney'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [117.2, 40.6], 'player': {'id': 3537, 'name': 'Jack Butland'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.9, 48.2], 'player': {'id': 3467, 'name': 'Erik Pieters'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.9, 50.9], 'player': {'id': 6560, 'name': 'Marc Muniesa Martínez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.2, 53.0], 'player': {'id': 9625, 'name': 'Glenn Whelan'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [101.8, 31.2], 'player': {'id': 20039, 'name': 'Anthony Martial'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [90.1, 55.5], 'player': {'id': 3296, 'name': 'Marouane Fellaini-Bakkioui'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [105.5, 45.0], 'player': {'id': 4891, 'name': 'Ibrahim Afellay'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [107.6, 42.4], 'player': {'id': 4724, 'name': 'Glen Johnson'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.7, 34.3], 'player': {'id': 3643, 'name': 'Phil Bardsley'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",b6495300-23de-4f84-bcc1-1d32774daea7,,,Blocked,0.09859024,Normal,Open Play,,,,Manchester United,39,00:43:25.593,Shot,
,,,,,,,,,,,,,,,,0.572489,,,,,,,,,0f03b760-9677-4932-b708-c7ab0d94666d,1817,,"[99.3, 22.0]",3754094,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Erik Pieters,3467.0,Left Back,93,Stoke City,30,"['4d42e58f-e6e2-4af9-99f4-dd7d254c3c86', '85d42a77-2e29-4bbc-a5eb-68b1e3822a0f']",17,,Left Foot,"[109.1, 32.4]",True,"[{'location': [93.1, 37.2], 'player': {'id': 4891, 'name': 'Ibrahim Afellay'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [98.3, 33.7], 'player': {'id': 4913, 'name': 'Bojan Krkíc Pérez'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [118.8, 39.4], 'player': {'id': 3333, 'name': 'David de Gea Quintana'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.6, 40.7], 'player': {'id': 3311, 'name': 'Daley Blind'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.4, 44.1], 'player': {'id': 10779, 'name': 'Cameron Borthwick-Jackson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.9, 31.7], 'player': {'id': 10958, 'name': 'Chris Smalling'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.4, 36.5], 'player': {'id': 4751, 'name': 'Michael Carrick'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [108.0, 24.4], 'player': {'id': 4587, 'name': 'Matteo Darmian'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.6, 31.0], 'player': {'id': 3296, 'name': 'Marouane Fellaini-Bakkioui'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [95.8, 42.1], 'player': {'id': 3294, 'name': 'Juan Manuel Mata García'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [102.8, 23.1], 'player': {'id': 3293, 'name': 'Jesse Lingard'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [112.2, 43.3], 'player': {'id': 3670, 'name': 'Jonathan Walters'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [109.6, 40.6], 'player': {'id': 4040, 'name': 'Peter Crouch'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [109.0, 20.5], 'player': {'id': 3325, 'name': 'Marko Arnautović'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",,,,Blocked,0.018048937,Normal,Open Play,,,,Stoke City,30,00:00:17.915,Shot,
,,,,,,,,,,,,,,,,0.751262,,,,,,,,,e8c3c3aa-c87a-436c-93ac-0356b188a8fa,1886,,"[98.8, 39.4]",3754094,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marko Arnautović,3325.0,Left Wing,99,Stoke City,30,['a76592d6-128b-4d91-8401-11913f77cfac'],48,,Right Foot,"[120.0, 51.9, 5.4]",,"[{'location': [104.9, 47.1], 'player': {'id': 10779, 'name': 'Cameron Borthwick-Jackson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.5, 38.7], 'player': {'id': 3311, 'name': 'Daley Blind'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.7, 48.4], 'player': {'id': 4751, 'name': 'Michael Carrick'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [102.5, 37.4], 'player': {'id': 10958, 'name': 'Chris Smalling'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.4, 34.4], 'player': {'id': 4587, 'name': 'Matteo Darmian'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.5, 26.9], 'player': {'id': 3293, 'name': 'Jesse Lingard'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [96.5, 34.2], 'player': {'id': 3294, 'name': 'Juan Manuel Mata García'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [90.3, 37.9], 'player': {'id': 3296, 'name': 'Marouane Fellaini-Bakkioui'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [117.6, 39.9], 'player': {'id': 3333, 'name': 'David de Gea Quintana'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.5, 50.5], 'player': {'id': 3670, 'name': 'Jonathan Walters'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [94.8, 58.4], 'player': {'id': 4913, 'name': 'Bojan Krkíc Pérez'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [108.8, 35.0], 'player': {'id': 4040, 'name': 'Peter Crouch'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",2740dbdb-2c75-4721-9f44-25be0ee36645,,,Off T,0.07194416,Normal,Open Play,,,,Stoke City,30,00:01:48.348,Shot,
