ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.239825,,,,,,,,,,,,,,0848b64a-599e-46ad-98db-f2bdd89f6d3f,1486,,"[87.0, 36.0]",3901254,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Clément Grenier,3361.0,Left Center Midfield,80,Lyon,137,['88fd368b-ea14-49f8-9ada-db93cf3e685e'],36,,Right Foot,"[120.0, 41.8, 3.0]",,"[{'location': [97.0, 37.6], 'player': {'id': 7363, 'name': 'Diego Rigonato Rodrigues'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [97.0, 36.5], 'player': {'id': 7635, 'name': 'Gaëtan Charbonnier'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [97.0, 37.1], 'player': {'id': 46801, 'name': 'Jaba Kankava'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [102.1, 47.2], 'player': {'id': 30291, 'name': 'Atila Turan'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.0, 31.5], 'player': {'id': 3248, 'name': 'Hamari Traoré'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.5, 39.4], 'player': {'id': 7815, 'name': 'Antoine Devaux'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [105.9, 42.3], 'player': {'id': 6648, 'name': 'Aïssa Mandi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.5, 43.8], 'player': {'id': 401455, 'name': 'Mohamed Fofana'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.4, 50.6], 'player': {'id': 7367, 'name': 'Grejohn Kyei'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [117.9, 39.8], 'player': {'id': 3980, 'name': 'Johny Placide'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.1, 30.8], 'player': {'id': 3162, 'name': 'Gnaly Maxwell Cornet'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [102.2, 39.3], 'player': {'id': 5492, 'name': 'Samuel Yves Umtiti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [103.3, 40.4], 'player': {'id': 3451, 'name': 'Alexandre Lacazette'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [103.9, 43.1], 'player': {'id': 4450, 'name': 'Bakary Koné'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [102.4, 51.5], 'player': {'id': 6982, 'name': 'Maxime Gonalons'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [90.1, 43.5], 'player': {'id': 7355, 'name': 'Olivier Michel Kemen'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [84.5, 38.4], 'player': {'id': 2948, 'name': 'Nabil Fekir'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",,,Post,0.02401554,Normal,Free Kick,,,,Lyon,137,00:41:36.244,Shot,
,,,,,,,,,,,,,,,,0.676163,,,,,,,,,,,,,,cbd5629b-5809-4854-8c1e-ea99cf897381,1684,,"[112.6, 45.8]",3901254,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Devaux,7815.0,Right Defensive Midfield,86,Stade de Reims,156,['c09e9aed-6bf7-4b72-a15e-ca0ea2f560f4'],25,,Right Foot,"[120.0, 46.0, 6.5]",True,"[{'location': [118.4, 41.5], 'player': {'id': 2947, 'name': 'Anthony Lopes'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.3, 47.2], 'player': {'id': 3361, 'name': 'Clément Grenier'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [107.8, 57.1], 'player': {'id': 4895, 'name': 'Henri Bedimo Nsamè'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [95.5, 34.0], 'player': {'id': 7355, 'name': 'Olivier Michel Kemen'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [106.7, 37.6], 'player': {'id': 6982, 'name': 'Maxime Gonalons'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [114.7, 44.9], 'player': {'id': 5492, 'name': 'Samuel Yves Umtiti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.1, 37.9], 'player': {'id': 4450, 'name': 'Bakary Koné'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.3, 18.1], 'player': {'id': 2948, 'name': 'Nabil Fekir'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [111.1, 40.4], 'player': {'id': 7635, 'name': 'Gaëtan Charbonnier'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",ababf7a7-df61-4fbc-af78-1141dbc0a905,,Off T,0.09902388,Volley,Open Play,,,,Stade de Reims,156,00:45:25.472,Shot,
,,,,,,,,,,,,,,,,0.268944,,,,,,,,,,,,,,5323924a-6048-489e-ae74-2bd48399a0d0,1734,,"[97.7, 32.9]",3901254,46,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Clément Grenier,3361.0,Left Center Midfield,88,Lyon,137,"['dcfb0f35-5f1f-4e62-9659-d1927671d287', 'f7fda293-9050-4dfc-ba96-bee764aa70a1']",53,,Right Foot,"[105.8, 35.1]",,"[{'location': [102.3, 34.0], 'player': {'id': 3162, 'name': 'Gnaly Maxwell Cornet'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [117.7, 38.3], 'player': {'id': 3980, 'name': 'Johny Placide'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.6, 35.4], 'player': {'id': 46801, 'name': 'Jaba Kankava'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [107.5, 34.7], 'player': {'id': 7815, 'name': 'Antoine Devaux'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [102.0, 18.1], 'player': {'id': 23761, 'name': 'Alhassane Bangoura'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [108.4, 22.2], 'player': {'id': 3248, 'name': 'Hamari Traoré'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.2, 32.4], 'player': {'id': 6648, 'name': 'Aïssa Mandi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.8, 35.2], 'player': {'id': 401455, 'name': 'Mohamed Fofana'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.7, 42.7], 'player': {'id': 30291, 'name': 'Atila Turan'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [98.1, 50.0], 'player': {'id': 7363, 'name': 'Diego Rigonato Rodrigues'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [112.3, 15.9], 'player': {'id': 3451, 'name': 'Alexandre Lacazette'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [102.9, 43.0], 'player': {'id': 7355, 'name': 'Olivier Michel Kemen'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [109.8, 33.4], 'player': {'id': 2948, 'name': 'Nabil Fekir'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [94.5, 51.8], 'player': {'id': 3156, 'name': 'Rafael Pereira da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",405ac62c-7cd0-47c4-b5f9-27db78423e41,,Blocked,0.038009576,Normal,Open Play,,,,Lyon,137,00:46:53.908,Shot,
,,,,,,,,,,,,,,,,0.567844,,,,,,,,,,,,,,cb965820-d1f8-4f0c-8066-debe26cf16e6,1856,,"[112.4, 20.4]",3901254,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gnaly Maxwell Cornet,3162.0,Left Wing,93,Lyon,137,['49b0faaa-1948-44ad-a588-3bf2943fb55f'],27,,Right Foot,"[119.0, 36.1, 0.3]",,"[{'location': [119.1, 36.4], 'player': {'id': 3980, 'name': 'Johny Placide'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.5, 43.0], 'player': {'id': 7363, 'name': 'Diego Rigonato Rodrigues'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [111.2, 40.9], 'player': {'id': 30291, 'name': 'Atila Turan'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.6, 37.1], 'player': {'id': 46801, 'name': 'Jaba Kankava'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [107.2, 28.8], 'player': {'id': 7815, 'name': 'Antoine Devaux'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [113.7, 33.0], 'player': {'id': 401455, 'name': 'Mohamed Fofana'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.3, 26.2], 'player': {'id': 6648, 'name': 'Aïssa Mandi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.7, 14.8], 'player': {'id': 23761, 'name': 'Alhassane Bangoura'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [113.0, 19.7], 'player': {'id': 3248, 'name': 'Hamari Traoré'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [94.8, 37.3], 'player': {'id': 7355, 'name': 'Olivier Michel Kemen'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [96.9, 26.2], 'player': {'id': 3361, 'name': 'Clément Grenier'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [89.2, 14.8], 'player': {'id': 4895, 'name': 'Henri Bedimo Nsamè'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [111.0, 38.5], 'player': {'id': 2948, 'name': 'Nabil Fekir'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [113.0, 34.9], 'player': {'id': 3451, 'name': 'Alexandre Lacazette'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",12d898c7-736e-42e2-8bf8-1b0bd8371ea9,,Saved,0.00791378,Normal,Open Play,,,,Lyon,137,00:02:27.711,Shot,
,,,,,,,,,,,,,,,,1.527226,,,,,,,,,,,,,,0cae2031-f5e8-44a8-8483-05dde8cd4b36,1964,,"[83.5, 22.5]",3901254,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Atila Turan,30291.0,Left Back,101,Stade de Reims,156,['341a29c6-4c0e-4621-833c-6d7c72179b25'],10,,Left Foot,"[120.0, 38.9, 1.9]",,"[{'location': [90.1, 75.2], 'player': {'id': 23761, 'name': 'Alhassane Bangoura'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [118.8, 38.3], 'player': {'id': 2947, 'name': 'Anthony Lopes'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [92.4, 18.7], 'player': {'id': 3156, 'name': 'Rafael Pereira da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [86.5, 27.4], 'player': {'id': 7355, 'name': 'Olivier Michel Kemen'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [82.3, 23.2], 'player': {'id': 2948, 'name': 'Nabil Fekir'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [95.0, 32.4], 'player': {'id': 7367, 'name': 'Grejohn Kyei'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [94.1, 41.9], 'player': {'id': 7635, 'name': 'Gaëtan Charbonnier'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [88.4, 11.7], 'player': {'id': 7363, 'name': 'Diego Rigonato Rodrigues'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [92.5, 52.3], 'player': {'id': 4895, 'name': 'Henri Bedimo Nsamè'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [95.4, 40.6], 'player': {'id': 5492, 'name': 'Samuel Yves Umtiti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [94.5, 29.9], 'player': {'id': 4450, 'name': 'Bakary Koné'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [87.5, 41.2], 'player': {'id': 6982, 'name': 'Maxime Gonalons'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [80.1, 45.6], 'player': {'id': 3361, 'name': 'Clément Grenier'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [74.3, 51.5], 'player': {'id': 3162, 'name': 'Gnaly Maxwell Cornet'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}]",835e7568-1304-441a-8da9-7ce3c934daf0,,Goal,0.005822234,Normal,Open Play,,,,Stade de Reims,156,00:05:10.546,Shot,
,,,,,,,,,,,,,,,,0.646003,,,,,,,,,,,,,,6dec2894-55e7-4ab5-8250-580aef5fe8be,2076,,"[108.0, 40.0]",3901254,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Grejohn Kyei,7367.0,Center Forward,109,Stade de Reims,156,['37af1e33-a875-4c73-8146-1b8206d05891'],19,,Right Foot,"[120.0, 37.3, 2.3]",,,,,Goal,0.7835,Normal,Penalty,,,,Stade de Reims,156,00:10:19.179,Shot,
,,,,,,,,,,,,,,,,0.442041,,,,,,,,,,,,,,d537cdf4-3457-419b-aa24-af38e58a3ddf,2294,,"[113.3, 54.5]",3901254,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rafael Pereira da Silva,3156.0,Right Back,118,Lyon,137,"['10d978b6-1c38-48a0-b721-6ee546e1ac89', '20af6007-4c61-4e1c-b7d3-f8ea7c313cc2']",6,,Right Foot,"[118.0, 43.9, 0.2]",,"[{'location': [109.8, 36.7], 'player': {'id': 3162, 'name': 'Gnaly Maxwell Cornet'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [118.7, 44.3], 'player': {'id': 3980, 'name': 'Johny Placide'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.0, 53.1], 'player': {'id': 46801, 'name': 'Jaba Kankava'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [89.0, 22.9], 'player': {'id': 23761, 'name': 'Alhassane Bangoura'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [100.5, 40.1], 'player': {'id': 4545, 'name': 'Prince Oniangué'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [112.7, 56.5], 'player': {'id': 30291, 'name': 'Atila Turan'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.9, 53.2], 'player': {'id': 401455, 'name': 'Mohamed Fofana'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.9, 46.0], 'player': {'id': 6648, 'name': 'Aïssa Mandi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.9, 36.5], 'player': {'id': 3248, 'name': 'Hamari Traoré'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [93.9, 37.5], 'player': {'id': 3361, 'name': 'Clément Grenier'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [105.7, 46.3], 'player': {'id': 2948, 'name': 'Nabil Fekir'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",deeebf29-a05b-46cb-ac80-86c8a225c645,,Saved,0.01931238,Normal,Open Play,,,,Lyon,137,00:17:06.847,Shot,True
,,,,,,,,,,,,,,,,0.199872,,,,,,,,,,,,,,2abd7dc9-dda6-453c-b1f3-71c6cb696018,2297,,"[116.5, 39.1]",3901254,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gnaly Maxwell Cornet,3162.0,Left Wing,118,Lyon,137,['068016ce-369b-4a9c-842c-f665424e608c'],7,,Left Foot,"[120.0, 39.6, 1.6]",True,"[{'location': [105.1, 51.0], 'player': {'id': 46801, 'name': 'Jaba Kankava'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [91.9, 24.3], 'player': {'id': 23761, 'name': 'Alhassane Bangoura'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [103.2, 38.8], 'player': {'id': 4545, 'name': 'Prince Oniangué'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [115.8, 54.0], 'player': {'id': 30291, 'name': 'Atila Turan'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [116.4, 52.2], 'player': {'id': 401455, 'name': 'Mohamed Fofana'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.8, 44.8], 'player': {'id': 6648, 'name': 'Aïssa Mandi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.1, 37.2], 'player': {'id': 3248, 'name': 'Hamari Traoré'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.3, 42.0], 'player': {'id': 3980, 'name': 'Johny Placide'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.4, 37.5], 'player': {'id': 3361, 'name': 'Clément Grenier'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [109.9, 47.2], 'player': {'id': 2948, 'name': 'Nabil Fekir'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [115.7, 49.3], 'player': {'id': 3156, 'name': 'Rafael Pereira da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",,True,Goal,0.9129486,Normal,Open Play,,,,Lyon,137,00:17:07.949,Shot,
,,,,,,,,,,,,,,,,1.04756,,,,,,,,,,,,,,20a2abe8-744c-4848-b91c-337af65b706f,2312,,"[104.0, 59.1]",3901254,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Hamari Traoré,3248.0,Right Back,120,Stade de Reims,156,['0733a253-e1a4-419c-a497-eef282526303'],43,,Right Foot,"[120.0, 33.5, 0.3]",True,"[{'location': [102.0, 29.3], 'player': {'id': 3156, 'name': 'Rafael Pereira da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.6, 43.7], 'player': {'id': 2947, 'name': 'Anthony Lopes'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.6, 40.5], 'player': {'id': 4450, 'name': 'Bakary Koné'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [93.7, 51.0], 'player': {'id': 3361, 'name': 'Clément Grenier'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.4, 45.7], 'player': {'id': 7355, 'name': 'Olivier Michel Kemen'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [106.2, 55.1], 'player': {'id': 5492, 'name': 'Samuel Yves Umtiti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.5, 57.6], 'player': {'id': 6982, 'name': 'Maxime Gonalons'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [96.6, 61.1], 'player': {'id': 4895, 'name': 'Henri Bedimo Nsamè'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.1, 37.4], 'player': {'id': 7635, 'name': 'Gaëtan Charbonnier'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [103.8, 41.4], 'player': {'id': 7367, 'name': 'Grejohn Kyei'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [90.0, 60.9], 'player': {'id': 23761, 'name': 'Alhassane Bangoura'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",df3ce5f6-bf16-4477-9f9f-75d597670008,,Off T,0.010510642,Normal,Open Play,,,,Stade de Reims,156,00:18:43.426,Shot,
,,,,,,,,,,,,,,,,0.975674,,,,,,,,,,,,,,255404bd-a6ed-4928-a2ca-d3abd528d915,2936,,"[109.5, 39.2]",3901254,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Prince Oniangué,4545.0,Right Defensive Midfield,150,Stade de Reims,156,"['2935c431-b89b-4f00-98dc-b3f176c80a1a', '907c47b4-2512-401e-b6d5-9d97d5bf1f21']",13,True,Head,"[120.0, 39.0, 6.3]",,"[{'location': [117.9, 39.4], 'player': {'id': 2947, 'name': 'Anthony Lopes'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.6, 49.1], 'player': {'id': 6648, 'name': 'Aïssa Mandi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [111.8, 47.8], 'player': {'id': 7817, 'name': 'Frédéric Bulot'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [109.2, 34.7], 'player': {'id': 7635, 'name': 'Gaëtan Charbonnier'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [96.8, 35.2], 'player': {'id': 18783, 'name': 'Omenuke Mfulu'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [109.8, 44.0], 'player': {'id': 46801, 'name': 'Jaba Kankava'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [105.6, 45.3], 'player': {'id': 3162, 'name': 'Gnaly Maxwell Cornet'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [99.9, 20.0], 'player': {'id': 18868, 'name': 'Mathieu Valbuena'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [107.3, 32.0], 'player': {'id': 3361, 'name': 'Clément Grenier'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [109.5, 34.0], 'player': {'id': 3156, 'name': 'Rafael Pereira da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.6, 35.3], 'player': {'id': 6982, 'name': 'Maxime Gonalons'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [110.3, 42.9], 'player': {'id': 2983, 'name': 'Jérémy Morel'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.5, 46.2], 'player': {'id': 4895, 'name': 'Henri Bedimo Nsamè'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.1, 47.7], 'player': {'id': 4450, 'name': 'Bakary Koné'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.3, 38.8], 'player': {'id': 7355, 'name': 'Olivier Michel Kemen'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}]",b4851b2e-6e49-4ee5-9079-5a35707d6fb1,,Off T,0.06608392,Normal,Open Play,,,,Stade de Reims,156,00:36:13.273,Shot,True
,,,,,,,,,,,,,,,,0.312119,,,,,,,,,,,,,,0974c5a7-caaf-45a0-92ca-a650e54a8295,3311,,"[105.8, 31.7]",3901254,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexandre Lacazette,3451.0,Center Forward,166,Lyon,137,"['564d6fa6-13a0-4b10-be6b-5f8e011e3032', '739ec252-e042-49f7-b66c-efa43d24cbb4']",59,,Left Foot,"[110.4, 34.9]",,"[{'location': [107.2, 45.9], 'player': {'id': 30291, 'name': 'Atila Turan'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.9, 42.8], 'player': {'id': 401455, 'name': 'Mohamed Fofana'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.6, 38.5], 'player': {'id': 18783, 'name': 'Omenuke Mfulu'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [97.5, 24.1], 'player': {'id': 7817, 'name': 'Frédéric Bulot'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [110.3, 35.9], 'player': {'id': 6648, 'name': 'Aïssa Mandi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.8, 36.5], 'player': {'id': 3980, 'name': 'Johny Placide'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.1, 49.6], 'player': {'id': 18868, 'name': 'Mathieu Valbuena'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [109.3, 42.8], 'player': {'id': 3162, 'name': 'Gnaly Maxwell Cornet'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",7ab0be89-dbd6-4031-93d1-e7bb6be98c03,,Blocked,0.12864417,Normal,Open Play,,,,Lyon,137,00:42:59.484,Shot,
